energy,flux
0.000000,0.000000
0.200000,0.000000
0.400000,0.000000
0.600000,0.000000
0.800000,0.000000
1.000000,0.000000
1.200000,125.234248
1.400000,831.038826
1.600000,3348.427065
1.800000,8777.538558
2.000000,18524.666114
2.200000,33807.031848
2.400000,55417.877055
2.600000,83978.652129
2.800000,117604.087224
3.000000,154541.315154
3.200000,194104.722241
3.400000,235929.510196
3.600000,279586.130302
3.800000,324600.846589
4.000000,368395.605849
4.200000,403049.569126
4.400000,435776.986848
4.600000,457300.312905
4.800000,474148.384344
5.000000,481741.967654
5.200000,481047.567151
5.400000,474920.048645
5.600000,460955.592845
5.800000,441173.438885
6.000000,418622.719323
6.200000,394897.228322
6.400000,369183.968900
6.600000,343459.918879
6.800000,318684.396134
7.000000,294913.369898
7.200000,272062.100383
7.400000,249465.198075
7.600000,227532.572654
7.800000,206882.162790
8.000000,187533.746435
8.200000,169383.466407
8.400000,152470.458343
8.600000,136683.139020
8.800000,121836.635802
9.000000,107744.015585
9.200000,94821.389854
9.400000,83033.338884
9.600000,72321.212990
9.800000,62605.711749
10.000000,53834.661890
10.200000,45985.128570
10.400000,38964.595519
10.600000,32741.864338
10.800000,27252.609584
11.000000,22393.339400
11.200000,18133.411196
11.400000,14490.176828
11.600000,11413.365363
11.800000,8842.003309
12.000000,6721.680912
12.200000,5003.123039
12.400000,3634.987856
12.600000,2570.247831
12.800000,1761.401549
13.000000,1166.312831
13.200000,743.536436
13.400000,455.146131
13.600000,267.332277
13.800000,150.759888
14.000000,81.781922
14.200000,42.701565
14.400000,21.387089
14.600000,10.171904
14.800000,4.512411
15.000000,1.831926
15.200000,0.647248
15.400000,0.169557
15.600000,0.025182
15.800000,0.000000
