energy,flux
0.000000,0.000000
0.200000,0.000000
0.400000,0.000000
0.600000,0.000000
0.800000,0.000000
1.000000,0.000000
1.200000,0.000000
1.400000,0.000000
1.600000,0.000000
1.800000,0.000000
2.000000,0.000000
2.200000,0.000000
2.400000,0.000000
2.600000,0.000000
2.800000,0.000000
3.000000,0.000000
3.200000,0.000000
3.400000,0.000000
3.600000,0.000340
3.800000,0.000748
4.000000,0.003240
4.200000,0.006480
4.400000,0.015906
4.600000,0.029411
4.800000,0.050189
5.000000,0.080710
5.200000,0.120204
5.400000,0.178006
5.600000,0.240861
5.800000,0.315997
6.000000,0.389547
6.200000,0.463800
6.400000,0.538483
6.600000,0.616474
6.800000,0.713249
7.000000,0.789314
7.200000,0.869004
7.400000,0.946384
7.600000,1.001875
7.800000,1.041414
8.000000,1.056278
8.200000,1.071165
8.400000,1.066225
8.600000,1.054126
8.800000,1.036656
9.000000,0.992449
9.200000,0.949760
9.400000,0.896671
9.600000,0.846074
9.800000,0.780726
10.000000,0.713158
10.200000,0.643347
10.400000,0.573490
10.600000,0.505265
10.800000,0.439215
11.000000,0.364600
11.200000,0.304985
11.400000,0.257855
11.600000,0.199509
11.800000,0.149162
12.000000,0.112749
12.200000,0.081911
12.400000,0.055672
12.600000,0.036775
12.800000,0.023837
13.000000,0.014479
13.200000,0.008837
13.400000,0.005438
13.600000,0.003467
13.800000,0.001495
14.000000,0.000657
14.200000,0.000544
14.400000,0.000249
14.600000,0.000159
14.800000,0.000000
15.000000,0.000023
15.200000,0.000000
15.400000,0.000000
15.600000,0.000000
15.800000,0.000000
