energy,flux
0.000000,0.000000
0.200000,2497.144374
0.400000,9610.347435
0.600000,20767.273154
0.800000,34849.036457
1.000000,47631.145335
1.200000,56354.191833
1.400000,61205.320714
1.600000,63080.553751
1.800000,62864.090610
2.000000,61265.098048
2.200000,58691.330847
2.400000,55514.547611
2.600000,52129.426316
2.800000,48680.769077
3.000000,45210.455146
3.200000,41777.323968
3.400000,38332.237715
3.600000,34997.042398
3.800000,31778.643026
4.000000,28800.678689
4.200000,25953.346475
4.400000,23347.850691
4.600000,20993.217029
4.800000,18777.600683
5.000000,16690.834313
5.200000,14827.809012
5.400000,13125.224752
5.600000,11621.545747
5.800000,10236.955858
6.000000,8956.597174
6.200000,7816.558936
6.400000,6792.683609
6.600000,5922.311179
6.800000,5116.287499
7.000000,4370.991182
7.200000,3752.444372
7.400000,3186.372355
7.600000,2733.125774
7.800000,2296.366428
8.000000,1944.233084
8.200000,1631.582895
8.400000,1350.711713
8.600000,1110.492093
8.800000,913.010261
9.000000,742.891294
9.200000,599.685615
9.400000,484.478816
9.600000,388.823531
9.800000,307.670857
10.000000,242.509580
10.200000,186.223099
10.400000,141.958010
10.600000,107.914313
10.800000,80.749628
11.000000,59.683848
11.200000,42.612936
11.400000,30.201527
11.600000,21.158967
11.800000,14.398104
12.000000,9.433731
12.200000,6.128737
12.400000,3.836103
12.600000,2.303811
12.800000,1.339539
13.000000,0.747144
13.200000,0.401645
13.400000,0.207960
13.600000,0.102875
13.800000,0.048139
14.000000,0.020937
14.200000,0.008195
14.400000,0.002717
14.600000,0.000630
14.800000,0.000000
15.000000,0.000000
15.200000,0.000000
15.400000,0.000000
15.600000,0.000000
15.800000,0.000000
