costheta,flux
-1.000000,0.016186
-0.990000,0.016049
-0.980000,0.015912
-0.970000,0.015774
-0.960000,0.015636
-0.950000,0.015496
-0.940000,0.015356
-0.930000,0.015215
-0.920000,0.015073
-0.910000,0.014956
-0.900000,0.014842
-0.890000,0.014734
-0.880000,0.014607
-0.870000,0.014473
-0.860000,0.014338
-0.850000,0.014199
-0.840000,0.014057
-0.830000,0.013913
-0.820000,0.013768
-0.810000,0.013621
-0.800000,0.013474
-0.790000,0.013325
-0.780000,0.013175
-0.770000,0.013025
-0.760000,0.012873
-0.750000,0.012721
-0.740000,0.012590
-0.730000,0.012444
-0.720000,0.012294
-0.710000,0.012167
-0.700000,0.012024
-0.690000,0.011875
-0.680000,0.011723
-0.670000,0.011570
-0.660000,0.011445
-0.650000,0.011330
-0.640000,0.011200
-0.630000,0.011060
-0.620000,0.010914
-0.610000,0.010763
-0.600000,0.010609
-0.590000,0.010452
-0.580000,0.010301
-0.570000,0.010144
-0.560000,0.009984
-0.550000,0.009823
-0.540000,0.009659
-0.530000,0.009497
-0.520000,0.009355
-0.510000,0.009199
-0.500000,0.009038
-0.490000,0.008874
-0.480000,0.008707
-0.470000,0.008539
-0.460000,0.008370
-0.450000,0.008199
-0.440000,0.008028
-0.430000,0.007855
-0.420000,0.007681
-0.410000,0.007507
-0.400000,0.007332
-0.390000,0.007156
-0.380000,0.006980
-0.370000,0.006803
-0.360000,0.006625
-0.350000,0.006447
-0.340000,0.006268
-0.330000,0.006089
-0.320000,0.005909
-0.310000,0.005729
-0.300000,0.005549
-0.290000,0.005368
-0.280000,0.005186
-0.270000,0.005004
-0.260000,0.004822
-0.250000,0.004641
-0.240000,0.004458
-0.230000,0.004275
-0.220000,0.004092
-0.210000,0.003908
-0.200000,0.003724
-0.190000,0.003539
-0.180000,0.003355
-0.170000,0.003171
-0.160000,0.002987
-0.150000,0.002802
-0.140000,0.002617
-0.130000,0.002431
-0.120000,0.002245
-0.110000,0.002059
-0.100000,0.001872
-0.090000,0.001686
-0.080000,0.001499
-0.070000,0.001312
-0.060000,0.001124
-0.050000,0.000937
-0.040000,0.000750
-0.030000,0.000562
-0.020000,0.000375
-0.010000,0.000187
0.000000,0.000000
0.010000,0.000188
0.020000,0.000375
0.030000,0.000562
0.040000,0.000750
0.050000,0.000937
0.060000,0.001124
0.070000,0.001312
0.080000,0.001499
0.090000,0.001686
0.100000,0.024962
0.110000,0.004824
0.120000,0.004333
0.130000,0.004239
0.140000,0.004278
0.150000,0.004356
0.160000,0.004471
0.170000,0.004606
0.180000,0.009579
0.190000,0.008200
0.200000,0.007810
0.210000,0.007659
0.220000,0.007634
0.230000,0.013097
0.240000,0.011483
0.250000,0.010914
0.260000,0.010677
0.270000,0.016566
0.280000,0.014651
0.290000,0.013935
0.300000,0.022873
0.310000,0.018239
0.320000,0.017058
0.330000,0.027036
0.340000,0.021372
0.350000,0.019977
0.360000,0.027823
0.370000,0.024080
0.380000,0.088612
0.390000,0.026048
0.400000,0.024528
0.410000,0.032280
0.420000,0.028805
0.430000,0.037786
0.440000,0.032636
0.450000,0.042334
0.460000,0.036147
0.470000,0.045409
0.480000,0.039423
0.490000,0.047581
0.500000,0.042537
0.510000,0.049638
0.520000,0.065850
0.530000,0.050724
0.540000,0.059420
0.550000,0.053029
0.560000,0.059776
0.570000,0.068426
0.580000,0.093601
0.590000,0.065449
0.600000,0.073395
0.610000,0.083119
0.620000,0.108170
0.630000,0.076749
0.640000,0.084168
0.650000,0.091600
0.660000,0.099479
0.670000,0.107745
0.680000,0.116861
0.690000,0.126630
0.700000,0.136078
0.710000,0.142149
0.720000,0.143756
0.730000,0.144105
0.740000,0.144872
0.750000,0.146770
0.760000,0.149492
0.770000,0.153032
0.780000,0.157055
0.790000,0.194507
0.800000,0.186931
0.810000,0.187500
0.820000,0.223555
0.830000,0.214958
0.840000,0.253134
0.850000,0.240004
0.860000,0.272388
0.870000,0.311479
0.880000,0.413899
0.890000,0.299998
0.900000,0.333786
0.910000,0.453120
0.920000,0.431516
0.930000,0.446794
0.940000,0.533671
0.950000,0.615146
0.960000,0.681359
0.970000,0.855845
0.980000,1.002137
0.990000,1.448040
1.000000,3.566319
