energy,flux
0.000000,0.000000
0.200000,0.000007
0.400000,0.000029
0.600000,0.000063
0.800000,0.000108
1.000000,0.000164
1.200000,0.000229
1.400000,0.000302
1.600000,0.000381
1.800000,0.000466
2.000000,0.000553
2.200000,0.000631
2.400000,0.000674
2.600000,0.000683
2.800000,0.000678
3.000000,0.000647
3.200000,0.000591
3.400000,0.000560
3.600000,0.000517
3.800000,0.000468
4.000000,0.000448
4.200000,0.000390
4.400000,0.000358
4.600000,0.000327
4.800000,0.000296
5.000000,0.000265
5.200000,0.000236
5.400000,0.000207
5.600000,0.000179
5.800000,0.000153
6.000000,0.000128
6.200000,0.000109
6.400000,0.000091
6.600000,0.000076
6.800000,0.000063
7.000000,0.000052
7.200000,0.000043
7.400000,0.000035
7.600000,0.000029
7.800000,0.000023
8.000000,0.000018
8.200000,0.000015
8.400000,0.000011
8.600000,0.000009
8.800000,0.000007
9.000000,0.000005
9.200000,0.000004
9.400000,0.000003
9.600000,0.000002
9.800000,0.000002
10.000000,0.000001
10.200000,0.000001
10.400000,0.000001
10.600000,0.000000
10.800000,0.000000
11.000000,0.000000
11.200000,0.000000
11.400000,0.000000
11.600000,0.000000
11.800000,0.000000
12.000000,0.000000
12.200000,0.000000
12.400000,0.000000
12.600000,0.000000
12.800000,0.000000
13.000000,0.000000
13.200000,0.000000
13.400000,0.000000
13.600000,0.000000
13.800000,0.000000
14.000000,0.000000
14.200000,0.000000
14.400000,0.000000
14.600000,0.000000
14.800000,0.000000
15.000000,0.000000
15.200000,0.000000
15.400000,0.000000
15.600000,0.000000
15.800000,0.000000
