energy,flux
0.000000,0.000000
0.200000,0.000000
0.400000,0.000000
0.600000,0.000000
0.800000,0.000000
1.000000,0.000000
1.200000,0.000000
1.400000,0.000000
1.600000,0.000000
1.800000,0.000000
2.000000,0.000011
2.200000,0.001228
2.400000,0.017143
2.600000,0.113713
2.800000,0.405868
3.000000,1.093238
3.200000,2.415182
3.400000,4.642161
3.600000,8.020275
3.800000,12.976527
4.000000,19.836873
4.200000,28.259574
4.400000,39.987702
4.600000,52.760021
4.800000,66.279571
5.000000,80.569635
5.200000,95.492744
5.400000,110.936064
5.600000,126.887634
5.800000,143.236247
6.000000,159.897396
6.200000,175.474211
6.400000,185.892609
6.600000,195.993733
6.800000,202.889699
7.000000,207.370100
7.200000,209.550310
7.400000,209.115758
7.600000,206.275345
7.800000,201.593058
8.000000,194.145405
8.200000,185.546986
8.400000,174.816618
8.600000,162.822691
8.800000,150.028490
9.000000,136.062271
9.200000,121.718141
9.400000,107.416485
9.600000,93.244187
9.800000,79.518293
10.000000,66.837926
10.200000,55.511238
10.400000,45.572257
10.600000,36.933968
10.800000,29.586609
11.000000,23.394916
11.200000,18.228302
11.400000,13.943517
11.600000,10.472460
11.800000,7.715212
12.000000,5.563144
12.200000,3.917488
12.400000,2.687189
12.600000,1.790044
12.800000,1.157204
13.000000,0.724269
13.200000,0.437921
13.400000,0.255347
13.600000,0.143408
13.800000,0.077500
14.000000,0.040250
14.200000,0.020036
14.400000,0.009507
14.600000,0.004258
14.800000,0.001770
15.000000,0.000665
15.200000,0.000215
15.400000,0.000054
15.600000,0.000008
15.800000,0.000000
