energy,flux
0.000000,0.000000
0.200000,0.000000
0.400000,0.000000
0.600000,0.000000
0.800000,0.000000
1.000000,0.000000
1.200000,0.000000
1.400000,0.000000
1.600000,0.000000
1.800000,0.000000
2.000000,0.011641
2.200000,0.978586
2.400000,10.764935
2.600000,54.982292
2.800000,156.884737
3.000000,334.459185
3.200000,591.034386
3.400000,915.843673
3.600000,1293.161577
3.800000,1721.219800
4.000000,2183.080100
4.200000,2678.883647
4.400000,3209.042348
4.600000,3771.968323
4.800000,4355.837304
5.000000,4970.303573
5.200000,5604.206486
5.400000,6255.380558
5.600000,6925.804893
5.800000,7612.688477
6.000000,8314.093985
6.200000,9026.815572
6.400000,9745.262526
6.600000,10469.088596
6.800000,11197.001427
7.000000,11921.593705
7.200000,12637.125542
7.400000,13340.137456
7.600000,14003.567488
7.800000,14635.985436
8.000000,15182.622087
8.200000,15677.503533
8.400000,16050.340493
8.600000,16299.823867
8.800000,16439.545946
9.000000,16386.615247
9.200000,16171.422396
9.400000,15814.256671
9.600000,15274.153017
9.800000,14536.203829
10.000000,13666.354824
10.200000,12679.728659
10.400000,11569.043332
10.600000,10360.069823
10.800000,9124.851632
11.000000,7894.964952
11.200000,6698.877554
11.400000,5550.539615
11.600000,4495.676478
11.800000,3558.617678
12.000000,2747.736211
12.200000,2065.752639
12.400000,1508.649610
12.600000,1067.114622
12.800000,731.247903
13.000000,484.410685
13.200000,309.584040
13.400000,190.541051
13.600000,112.779600
13.800000,64.105172
14.000000,34.929856
14.200000,18.188057
14.400000,9.000101
14.600000,4.191157
14.800000,1.806286
15.000000,0.701258
15.200000,0.233789
15.400000,0.060521
15.600000,0.009134
15.800000,0.000000
