energy,flux
0.000000,0.000000
0.200000,0.000000
0.400000,0.000000
0.600000,0.000000
0.800000,0.000000
1.000000,0.000000
1.200000,1.318759
1.400000,4.558166
1.600000,8.809143
1.800000,12.634467
2.000000,14.164118
2.200000,14.263104
2.400000,14.420161
2.600000,14.502160
2.800000,14.543057
3.000000,14.477845
3.200000,14.372683
3.400000,14.211183
3.600000,13.963643
3.800000,13.605320
4.000000,13.153442
4.200000,12.635730
4.400000,12.090266
4.600000,11.579295
4.800000,11.062639
5.000000,10.472862
5.200000,9.893392
5.400000,9.356697
5.600000,8.831610
5.800000,8.265890
6.000000,7.759586
6.200000,7.221007
6.400000,6.733978
6.600000,6.234200
6.800000,5.786372
7.000000,5.337167
7.200000,4.893934
7.400000,4.496733
7.600000,4.109398
7.800000,3.722910
8.000000,3.385310
8.200000,3.063960
8.400000,2.756552
8.600000,2.453526
8.800000,2.201404
9.000000,1.959365
9.200000,1.732787
9.400000,1.520702
9.600000,1.320079
9.800000,1.156123
10.000000,1.002237
10.200000,0.863061
10.400000,0.732448
10.600000,0.615715
10.800000,0.510363
11.000000,0.427658
11.200000,0.353467
11.400000,0.288317
11.600000,0.232241
11.800000,0.182995
12.000000,0.141542
12.200000,0.106331
12.400000,0.077248
12.600000,0.057037
12.800000,0.041038
13.000000,0.028509
13.200000,0.019101
13.400000,0.012286
13.600000,0.007553
13.800000,0.004418
14.000000,0.002464
14.200000,0.001305
14.400000,0.000650
14.600000,0.000294
14.800000,0.000140
15.000000,0.000062
15.200000,0.000025
15.400000,0.000009
15.600000,0.000002
15.800000,0.000000
