energy,flux
0.000000,0.000000
0.200000,0.000000
0.400000,0.000000
0.600000,0.000000
0.800000,0.000000
1.000000,0.000000
1.200000,0.014104
1.400000,0.095901
1.600000,0.395227
1.800000,1.060597
2.000000,2.296286
2.200000,4.307002
2.400000,7.283650
2.600000,11.503840
2.800000,16.594926
3.000000,22.208883
3.200000,28.238752
3.400000,34.617986
3.600000,41.275645
3.800000,48.132891
4.000000,54.657095
4.200000,59.145780
4.400000,63.251955
4.600000,65.400524
4.800000,66.796610
5.000000,66.761092
5.200000,65.543547
5.400000,63.594239
5.600000,60.637917
5.800000,57.026591
6.000000,53.224936
6.200000,49.495277
6.400000,45.729433
6.600000,42.117947
6.800000,38.742119
7.000000,35.579330
7.200000,32.599601
7.400000,29.706733
7.600000,26.941462
7.800000,24.369772
8.000000,21.985859
8.200000,19.771285
8.400000,17.725122
8.600000,15.829894
8.800000,14.060240
9.000000,12.392141
9.200000,10.871681
9.400000,9.491963
9.600000,8.244115
9.800000,7.117548
10.000000,6.104855
10.200000,5.202056
10.400000,4.397782
10.600000,3.687393
10.800000,3.062810
11.000000,2.511677
11.200000,2.029953
11.400000,1.619073
11.600000,1.273037
11.800000,0.984549
12.000000,0.747193
12.200000,0.555251
12.400000,0.402771
12.600000,0.284351
12.800000,0.194568
13.000000,0.128628
13.200000,0.081878
13.400000,0.050050
13.600000,0.029359
13.800000,0.016534
14.000000,0.008957
14.200000,0.004671
14.400000,0.002336
14.600000,0.001110
14.800000,0.000492
15.000000,0.000199
15.200000,0.000070
15.400000,0.000018
15.600000,0.000003
15.800000,0.000000
