energy,flux
0.000000,0.000000
0.200000,46.103455
0.400000,180.326277
0.600000,396.537107
0.800000,688.604508
1.000000,1050.396934
1.200000,1475.782684
1.400000,1958.629836
1.600000,2492.806138
1.800000,3072.178827
2.000000,3690.614312
2.200000,4341.977571
2.400000,5020.130875
2.600000,5718.930425
2.800000,6432.180454
3.000000,7152.561628
3.200000,7866.920073
3.400000,8546.892609
3.600000,9146.288800
3.800000,9619.614625
4.000000,9912.799454
4.200000,10022.695940
4.400000,9944.708399
4.600000,9721.217679
4.800000,9287.846700
5.000000,8794.521718
5.200000,8142.256291
5.400000,7496.228258
5.600000,6857.739660
5.800000,6224.622412
6.000000,5606.186709
6.200000,5000.379182
6.400000,4410.215824
6.600000,3831.970710
6.800000,3288.805362
7.000000,2757.900124
7.200000,2291.229879
7.400000,1917.193976
7.600000,1551.780292
7.800000,1252.479902
8.000000,1005.572134
8.200000,783.393283
8.400000,611.001118
8.600000,464.019442
8.800000,352.261265
9.000000,257.443194
9.200000,188.349272
9.400000,134.117707
9.600000,92.202004
9.800000,64.019775
10.000000,41.980646
10.200000,28.339831
10.400000,18.304984
10.600000,10.616880
10.800000,6.910300
11.000000,4.006052
11.200000,2.326328
11.400000,1.196469
11.600000,0.737593
11.800000,0.356482
12.000000,0.163844
12.200000,0.077142
12.400000,0.041285
12.600000,0.013809
12.800000,0.002903
13.000000,0.000000
13.200000,0.000000
13.400000,0.000000
13.600000,0.000000
13.800000,0.000000
14.000000,0.000000
14.200000,0.000000
14.400000,0.000000
14.600000,0.000000
14.800000,0.000000
15.000000,0.000000
15.200000,0.000000
15.400000,0.000000
15.600000,0.000000
15.800000,0.000000
