costheta,flux
-1.000000,139.948812
-0.990000,140.173034
-0.980000,140.097891
-0.970000,139.785537
-0.960000,139.323126
-0.950000,138.765253
-0.940000,138.130072
-0.930000,137.436923
-0.920000,137.153174
-0.910000,137.171773
-0.900000,136.953047
-0.890000,136.464737
-0.880000,135.846214
-0.870000,135.136802
-0.860000,134.356579
-0.850000,133.519007
-0.840000,132.634929
-0.830000,131.780535
-0.820000,131.053678
-0.810000,130.175693
-0.800000,129.613161
-0.790000,128.888160
-0.780000,128.294859
-0.770000,127.630438
-0.760000,126.789768
-0.750000,125.938052
-0.740000,125.010373
-0.730000,124.002470
-0.720000,122.939607
-0.710000,122.283982
-0.700000,121.430929
-0.690000,120.430945
-0.680000,119.350399
-0.670000,118.829272
-0.660000,117.988757
-0.650000,117.058264
-0.640000,116.286473
-0.630000,115.257949
-0.620000,114.153383
-0.610000,112.973543
-0.600000,111.733183
-0.590000,110.492718
-0.580000,109.216700
-0.570000,107.888261
-0.560000,106.506947
-0.550000,105.085985
-0.540000,103.630606
-0.530000,102.144185
-0.520000,100.629199
-0.510000,99.182598
-0.500000,98.009010
-0.490000,96.916692
-0.480000,95.562384
-0.470000,94.104937
-0.460000,92.579741
-0.450000,91.002403
-0.440000,89.381866
-0.430000,87.723973
-0.420000,86.032858
-0.410000,84.654862
-0.400000,83.110769
-0.390000,81.465096
-0.380000,79.757686
-0.370000,78.002614
-0.360000,76.208973
-0.350000,74.381823
-0.340000,72.713346
-0.330000,70.895479
-0.320000,69.028246
-0.310000,67.222512
-0.300000,65.491002
-0.290000,63.632340
-0.280000,61.710142
-0.270000,59.744262
-0.260000,57.747809
-0.250000,55.720673
-0.240000,53.666958
-0.230000,51.589089
-0.220000,49.487413
-0.210000,47.515758
-0.200000,45.424712
-0.190000,43.294419
-0.180000,41.135647
-0.170000,38.953446
-0.160000,36.751011
-0.150000,34.530684
-0.140000,32.294344
-0.130000,30.051181
-0.120000,27.789871
-0.110000,25.515640
-0.100000,23.229929
-0.090000,20.934195
-0.080000,18.629654
-0.070000,16.317402
-0.060000,13.998488
-0.050000,11.683458
-0.040000,9.356500
-0.030000,7.022394
-0.020000,4.683841
-0.010000,2.342529
0.000000,0.000117
0.010000,2.342764
0.020000,4.684075
0.030000,7.022628
0.040000,9.356733
0.050000,11.683691
0.060000,13.998721
0.070000,16.317634
0.080000,18.629886
0.090000,20.934426
0.100000,456.066133
0.110000,77.064654
0.120000,67.132792
0.130000,64.407140
0.140000,63.622208
0.150000,64.174516
0.160000,65.101335
0.170000,66.533430
0.180000,153.582837
0.190000,128.743900
0.200000,120.210200
0.210000,117.005157
0.220000,115.579861
0.230000,211.508556
0.240000,182.129058
0.250000,171.526326
0.260000,166.650983
0.270000,270.313364
0.280000,235.513462
0.290000,222.651401
0.300000,382.108515
0.310000,299.777413
0.320000,278.304079
0.330000,457.195271
0.340000,356.178792
0.350000,331.560737
0.360000,472.041684
0.370000,405.823083
0.380000,1790.928002
0.390000,456.360454
0.400000,426.447498
0.410000,566.058063
0.420000,503.100619
0.430000,667.011958
0.440000,575.883007
0.450000,754.565416
0.460000,645.538922
0.470000,817.997387
0.480000,713.039278
0.490000,865.274357
0.500000,778.337318
0.510000,909.744769
0.520000,1221.429955
0.530000,950.867118
0.540000,1116.099999
0.550000,1008.490473
0.560000,1139.414864
0.570000,1309.056594
0.580000,1821.489701
0.590000,1291.998058
0.600000,1449.400906
0.610000,1648.930530
0.620000,2169.785805
0.630000,1577.333749
0.640000,1730.934024
0.650000,1891.646536
0.660000,2064.176509
0.670000,2256.600789
0.680000,2467.503190
0.690000,2701.533915
0.700000,2934.159313
0.710000,3104.790413
0.720000,3192.669255
0.730000,3250.328736
0.740000,3325.776608
0.750000,3420.181566
0.760000,3544.487997
0.770000,3691.861671
0.780000,3860.900009
0.790000,4706.795128
0.800000,4672.420314
0.810000,4819.430036
0.820000,5680.935904
0.830000,5694.305998
0.840000,6656.991161
0.850000,6636.262813
0.860000,7548.313354
0.870000,8682.561229
0.880000,12163.839830
0.890000,9317.711823
0.900000,10495.723637
0.910000,13850.064534
0.920000,14032.846010
0.930000,15345.757224
0.940000,18452.878672
0.950000,21973.409045
0.960000,25851.276603
0.970000,33351.361645
0.980000,42431.735663
0.990000,64370.735236
1.000000,204285.593652
