energy,flux
0.000000,0.000000
0.200000,0.000000
0.400000,0.000000
0.600000,0.000000
0.800000,0.000000
1.000000,0.000000
1.200000,0.000000
1.400000,0.000000
1.600000,0.000000
1.800000,0.000000
2.000000,0.000000
2.200000,0.000000
2.400000,0.000000
2.600000,0.000000
2.800000,0.000000
3.000000,0.000001
3.200000,0.000011
3.400000,0.000091
3.600000,0.000463
3.800000,0.001680
4.000000,0.004740
4.200000,0.010698
4.400000,0.021571
4.600000,0.039080
4.800000,0.065137
5.000000,0.099367
5.200000,0.150919
5.400000,0.213753
5.600000,0.280651
5.800000,0.351266
6.000000,0.425088
6.200000,0.501880
6.400000,0.581208
6.600000,0.662778
6.800000,0.746405
7.000000,0.831541
7.200000,0.918102
7.400000,0.971836
7.600000,1.013655
7.800000,1.053921
8.000000,1.064780
8.200000,1.072142
8.400000,1.062713
8.600000,1.044379
8.800000,1.013317
9.000000,0.975142
9.200000,0.925834
9.400000,0.872499
9.600000,0.810752
9.800000,0.746323
10.000000,0.678826
10.200000,0.608994
10.400000,0.539419
10.600000,0.470424
10.800000,0.403164
11.000000,0.339049
11.200000,0.278823
11.400000,0.223267
11.600000,0.173415
11.800000,0.129989
12.000000,0.093724
12.200000,0.065367
12.400000,0.044462
12.600000,0.029427
12.800000,0.018905
13.000000,0.011761
13.200000,0.007071
13.400000,0.004100
13.600000,0.002291
13.800000,0.001233
14.000000,0.000638
14.200000,0.000317
14.400000,0.000150
14.600000,0.000067
14.800000,0.000028
15.000000,0.000010
15.200000,0.000003
15.400000,0.000001
15.600000,0.000000
15.800000,0.000000
