costheta,flux
-1.000000,0.000145
-0.990000,0.000143
-0.980000,0.000142
-0.970000,0.000140
-0.960000,0.000139
-0.950000,0.000138
-0.940000,0.000136
-0.930000,0.000135
-0.920000,0.000134
-0.910000,0.000132
-0.900000,0.000131
-0.890000,0.000129
-0.880000,0.000128
-0.870000,0.000127
-0.860000,0.000125
-0.850000,0.000124
-0.840000,0.000122
-0.830000,0.000121
-0.820000,0.000119
-0.810000,0.000118
-0.800000,0.000117
-0.790000,0.000115
-0.780000,0.000114
-0.770000,0.000112
-0.760000,0.000111
-0.750000,0.000109
-0.740000,0.000108
-0.730000,0.000107
-0.720000,0.000105
-0.710000,0.000104
-0.700000,0.000102
-0.690000,0.000101
-0.680000,0.000099
-0.670000,0.000098
-0.660000,0.000097
-0.650000,0.000095
-0.640000,0.000094
-0.630000,0.000092
-0.620000,0.000091
-0.610000,0.000089
-0.600000,0.000088
-0.590000,0.000087
-0.580000,0.000085
-0.570000,0.000084
-0.560000,0.000082
-0.550000,0.000081
-0.540000,0.000079
-0.530000,0.000078
-0.520000,0.000077
-0.510000,0.000075
-0.500000,0.000074
-0.490000,0.000072
-0.480000,0.000071
-0.470000,0.000069
-0.460000,0.000068
-0.450000,0.000066
-0.440000,0.000065
-0.430000,0.000063
-0.420000,0.000062
-0.410000,0.000060
-0.400000,0.000059
-0.390000,0.000058
-0.380000,0.000056
-0.370000,0.000055
-0.360000,0.000053
-0.350000,0.000052
-0.340000,0.000050
-0.330000,0.000049
-0.320000,0.000047
-0.310000,0.000046
-0.300000,0.000044
-0.290000,0.000043
-0.280000,0.000041
-0.270000,0.000040
-0.260000,0.000038
-0.250000,0.000037
-0.240000,0.000035
-0.230000,0.000034
-0.220000,0.000033
-0.210000,0.000031
-0.200000,0.000030
-0.190000,0.000028
-0.180000,0.000027
-0.170000,0.000025
-0.160000,0.000024
-0.150000,0.000022
-0.140000,0.000021
-0.130000,0.000019
-0.120000,0.000018
-0.110000,0.000016
-0.100000,0.000015
-0.090000,0.000013
-0.080000,0.000012
-0.070000,0.000010
-0.060000,0.000009
-0.050000,0.000007
-0.040000,0.000006
-0.030000,0.000004
-0.020000,0.000003
-0.010000,0.000001
0.000000,0.000000
0.010000,0.000001
0.020000,0.000003
0.030000,0.000004
0.040000,0.000006
0.050000,0.000007
0.060000,0.000009
0.070000,0.000010
0.080000,0.000012
0.090000,0.000013
0.100000,0.000140
0.110000,0.000031
0.120000,0.000029
0.130000,0.000029
0.140000,0.000030
0.150000,0.000031
0.160000,0.000032
0.170000,0.000033
0.180000,0.000061
0.190000,0.000054
0.200000,0.000052
0.210000,0.000051
0.220000,0.000052
0.230000,0.000082
0.240000,0.000074
0.250000,0.000071
0.260000,0.000070
0.270000,0.000103
0.280000,0.000093
0.290000,0.000089
0.300000,0.000138
0.310000,0.000114
0.320000,0.000108
0.330000,0.000162
0.340000,0.000132
0.350000,0.000125
0.360000,0.000168
0.370000,0.000148
0.380000,0.000490
0.390000,0.000159
0.400000,0.000151
0.410000,0.000194
0.420000,0.000175
0.430000,0.000225
0.440000,0.000197
0.450000,0.000250
0.460000,0.000217
0.470000,0.000267
0.480000,0.000235
0.490000,0.000280
0.500000,0.000253
0.510000,0.000291
0.520000,0.000379
0.530000,0.000297
0.540000,0.000345
0.550000,0.000310
0.560000,0.000347
0.570000,0.000394
0.580000,0.000529
0.590000,0.000378
0.600000,0.000421
0.610000,0.000473
0.620000,0.000607
0.630000,0.000437
0.640000,0.000477
0.650000,0.000517
0.660000,0.000559
0.670000,0.000604
0.680000,0.000651
0.690000,0.000703
0.700000,0.000751
0.710000,0.000782
0.720000,0.000790
0.730000,0.000791
0.740000,0.000794
0.750000,0.000802
0.760000,0.000814
0.770000,0.000832
0.780000,0.000852
0.790000,0.001049
0.800000,0.001004
0.810000,0.001005
0.820000,0.001192
0.830000,0.001144
0.840000,0.001340
0.850000,0.001265
0.860000,0.001432
0.870000,0.001629
0.880000,0.002132
0.890000,0.001549
0.900000,0.001717
0.910000,0.002325
0.920000,0.002201
0.930000,0.002264
0.940000,0.002694
0.950000,0.003086
0.960000,0.003399
0.970000,0.004243
0.980000,0.004906
0.990000,0.007036
1.000000,0.016758
