costheta,flux
-1.000000,5.443745
-0.990000,5.389328
-0.980000,5.334914
-0.970000,5.280513
-0.960000,5.226114
-0.950000,5.171698
-0.940000,5.117287
-0.930000,5.062880
-0.920000,5.008462
-0.910000,4.954053
-0.900000,4.899642
-0.890000,4.845224
-0.880000,4.790809
-0.870000,4.736389
-0.860000,4.681973
-0.850000,4.627558
-0.840000,4.573138
-0.830000,4.518722
-0.820000,4.464295
-0.810000,4.409876
-0.800000,4.355449
-0.790000,4.301028
-0.780000,4.246609
-0.770000,4.192180
-0.760000,4.137756
-0.750000,4.083333
-0.740000,4.028911
-0.730000,3.974479
-0.720000,3.920054
-0.710000,3.865626
-0.700000,3.811194
-0.690000,3.756765
-0.680000,3.702340
-0.670000,3.647904
-0.660000,3.593472
-0.650000,3.539031
-0.640000,3.484604
-0.630000,3.430173
-0.620000,3.375743
-0.610000,3.321296
-0.600000,3.266865
-0.590000,3.212425
-0.580000,3.157988
-0.570000,3.103551
-0.560000,3.049119
-0.550000,2.994686
-0.540000,2.940238
-0.530000,2.885801
-0.520000,2.831358
-0.510000,2.776914
-0.500000,2.722480
-0.490000,2.668036
-0.480000,2.613589
-0.470000,2.559150
-0.460000,2.504712
-0.450000,2.450259
-0.440000,2.395820
-0.430000,2.341374
-0.420000,2.286940
-0.410000,2.232494
-0.400000,2.178038
-0.390000,2.123597
-0.380000,2.069141
-0.370000,2.014701
-0.360000,1.960252
-0.350000,1.905808
-0.340000,1.851356
-0.330000,1.796907
-0.320000,1.742457
-0.310000,1.688013
-0.300000,1.633565
-0.290000,1.579109
-0.280000,1.524661
-0.270000,1.470208
-0.260000,1.415768
-0.250000,1.361316
-0.240000,1.306862
-0.230000,1.252411
-0.220000,1.197961
-0.210000,1.143511
-0.200000,1.089057
-0.190000,1.034596
-0.180000,0.980149
-0.170000,0.925710
-0.160000,0.871252
-0.150000,0.816795
-0.140000,0.762342
-0.130000,0.707889
-0.120000,0.653438
-0.110000,0.598987
-0.100000,0.544533
-0.090000,0.490084
-0.080000,0.435617
-0.070000,0.381176
-0.060000,0.326715
-0.050000,0.272264
-0.040000,0.217811
-0.030000,0.163361
-0.020000,0.108903
-0.010000,0.054444
0.000000,0.000001
0.010000,0.054461
0.020000,0.108910
0.030000,0.163362
0.040000,0.217820
0.050000,0.272274
0.060000,0.326727
0.070000,0.381180
0.080000,0.435634
0.090000,0.490082
0.100000,0.544535
0.110000,0.598988
0.120000,0.653445
0.130000,0.707899
0.140000,0.762349
0.150000,0.816803
0.160000,0.871250
0.170000,0.925700
0.180000,0.980155
0.190000,1.034618
0.200000,1.089060
0.210000,1.143512
0.220000,1.197966
0.230000,1.252419
0.240000,1.306864
0.250000,1.361317
0.260000,1.415764
0.270000,1.470223
0.280000,1.524676
0.290000,1.579121
0.300000,1.633567
0.310000,1.688019
0.320000,1.742467
0.330000,1.796914
0.340000,1.851366
0.350000,1.905807
0.360000,1.960253
0.370000,2.014706
0.380000,2.069156
0.390000,2.123596
0.400000,2.178046
0.410000,2.232489
0.420000,2.286927
0.430000,2.341378
0.440000,2.395828
0.450000,2.450267
0.460000,2.504709
0.470000,2.559152
0.480000,2.613598
0.490000,2.668043
0.500000,2.722480
0.510000,2.776923
0.520000,2.831363
0.530000,2.885798
0.540000,2.940243
0.550000,2.994681
0.560000,3.049127
0.570000,3.103562
0.580000,3.157997
0.590000,3.212430
0.600000,3.266871
0.610000,3.321310
0.620000,3.375734
0.630000,3.430168
0.640000,3.484612
0.650000,3.539046
0.660000,3.593469
0.670000,3.647907
0.680000,3.702334
0.690000,3.756765
0.700000,3.811207
0.710000,3.865628
0.720000,3.920054
0.730000,3.974488
0.740000,4.028904
0.750000,4.083338
0.760000,4.137763
0.770000,4.192190
0.780000,4.246617
0.790000,4.301037
0.800000,4.355465
0.810000,4.409887
0.820000,4.464300
0.830000,4.518730
0.840000,4.573138
0.850000,4.627565
0.860000,4.681980
0.870000,4.736400
0.880000,4.790814
0.890000,4.845225
0.900000,4.899643
0.910000,4.954058
0.920000,5.008472
0.930000,5.062882
0.940000,5.117293
0.950000,5.171708
0.960000,5.226103
0.970000,5.280522
0.980000,5.334933
0.990000,5.389335
1.000000,5.443745
