costheta,flux
-1.000000,0.000000
-0.990000,0.000000
-0.980000,0.000000
-0.970000,0.000000
-0.960000,0.000000
-0.950000,0.000000
-0.940000,0.000000
-0.930000,0.000000
-0.920000,0.000000
-0.910000,0.000000
-0.900000,0.000000
-0.890000,0.000000
-0.880000,0.000000
-0.870000,0.000000
-0.860000,0.000000
-0.850000,0.000000
-0.840000,0.000000
-0.830000,0.000000
-0.820000,0.000000
-0.810000,0.000000
-0.800000,0.000000
-0.790000,0.000000
-0.780000,0.000000
-0.770000,0.000000
-0.760000,0.000000
-0.750000,0.000000
-0.740000,0.000000
-0.730000,0.000000
-0.720000,0.000000
-0.710000,0.000000
-0.700000,0.000000
-0.690000,0.000000
-0.680000,0.000000
-0.670000,0.000000
-0.660000,0.000000
-0.650000,0.000000
-0.640000,0.000000
-0.630000,0.000000
-0.620000,0.000000
-0.610000,0.000000
-0.600000,0.000000
-0.590000,0.000000
-0.580000,0.000000
-0.570000,0.000000
-0.560000,0.000000
-0.550000,0.000000
-0.540000,0.000000
-0.530000,0.000000
-0.520000,0.000000
-0.510000,0.000000
-0.500000,0.000000
-0.490000,0.000000
-0.480000,0.000000
-0.470000,0.000000
-0.460000,0.000000
-0.450000,0.000000
-0.440000,0.000000
-0.430000,0.000000
-0.420000,0.000000
-0.410000,0.000000
-0.400000,0.000000
-0.390000,0.000000
-0.380000,0.000000
-0.370000,0.000000
-0.360000,0.000000
-0.350000,0.000000
-0.340000,0.000000
-0.330000,0.000000
-0.320000,0.000000
-0.310000,0.000000
-0.300000,0.000000
-0.290000,0.000000
-0.280000,0.000000
-0.270000,0.000000
-0.260000,0.000000
-0.250000,0.000000
-0.240000,0.000000
-0.230000,0.000000
-0.220000,0.000000
-0.210000,0.000000
-0.200000,0.000000
-0.190000,0.000000
-0.180000,0.000000
-0.170000,0.000000
-0.160000,0.000000
-0.150000,0.000000
-0.140000,0.000000
-0.130000,0.000000
-0.120000,0.000000
-0.110000,0.000000
-0.100000,0.000000
-0.090000,0.000000
-0.080000,0.000000
-0.070000,0.000000
-0.060000,0.000000
-0.050000,0.000000
-0.040000,0.000000
-0.030000,0.000000
-0.020000,0.000000
-0.010000,0.000000
0.000000,0.000000
0.010000,0.000000
0.020000,0.000000
0.030000,0.000000
0.040000,0.000000
0.050000,0.000000
0.060000,0.000000
0.070000,0.000000
0.080000,0.000000
0.090000,0.000000
0.100000,1580.253430
0.110000,188.145776
0.120000,142.729108
0.130000,124.185650
0.140000,114.972808
0.150000,108.457898
0.160000,103.816554
0.170000,101.252460
0.180000,400.677342
0.190000,303.319067
0.200000,270.081618
0.210000,251.277322
0.220000,239.395925
0.230000,569.423811
0.240000,459.528806
0.250000,417.988624
0.260000,393.831929
0.270000,751.477952
0.280000,627.155106
0.290000,576.217924
0.300000,1137.296814
0.310000,838.993274
0.320000,761.379265
0.330000,1394.404547
0.340000,1031.592384
0.350000,939.279358
0.360000,1432.122703
0.370000,1199.598501
0.380000,6674.439572
0.390000,1407.852685
0.400000,1290.846705
0.410000,1777.093623
0.420000,1560.375610
0.430000,2140.909555
0.440000,1822.835889
0.450000,2457.735647
0.460000,2077.458397
0.470000,2688.176210
0.480000,2325.336535
0.490000,2872.086920
0.500000,2573.237736
0.510000,3061.489386
0.520000,4212.896850
0.530000,3239.370564
0.540000,3849.205075
0.550000,3483.865994
0.560000,3970.099868
0.570000,4608.489150
0.580000,6550.170715
0.590000,4629.850028
0.600000,5233.450467
0.610000,5989.553155
0.620000,8010.343261
0.630000,5873.401244
0.640000,6476.023931
0.650000,7124.742469
0.660000,7840.406261
0.670000,8614.776149
0.680000,9495.390353
0.690000,10492.906349
0.700000,11511.554923
0.710000,12317.563023
0.720000,12797.603673
0.730000,13181.887068
0.740000,13657.578962
0.750000,14257.576319
0.760000,14976.506439
0.770000,15814.234252
0.780000,16757.068615
0.790000,20284.806935
0.800000,20649.398233
0.810000,21726.349550
0.820000,25607.700928
0.830000,26433.215841
0.840000,30923.027273
0.850000,31902.704823
0.860000,36590.535453
0.870000,42464.836501
0.880000,60937.482800
0.890000,49426.688371
0.900000,56763.935218
0.910000,73942.915014
0.920000,79247.591773
0.930000,91062.165745
0.940000,112249.678728
0.950000,139437.761632
0.960000,175046.111575
0.970000,238423.277295
0.980000,338752.097236
0.990000,581159.512309
1.000000,2788162.230850
