energy,flux
0.000000,0.000000
0.200000,0.000533
0.400000,0.002047
0.600000,0.004414
0.800000,0.007444
1.000000,0.010528
1.200000,0.013070
1.400000,0.014867
1.600000,0.015914
1.800000,0.016289
2.000000,0.016108
2.200000,0.015448
2.400000,0.014371
2.600000,0.013199
2.800000,0.012014
3.000000,0.010845
3.200000,0.009698
3.400000,0.008578
3.600000,0.007512
3.800000,0.006544
4.000000,0.005734
4.200000,0.004988
4.400000,0.004353
4.600000,0.003797
4.800000,0.003302
5.000000,0.002856
5.200000,0.002474
5.400000,0.002138
5.600000,0.001849
5.800000,0.001592
6.000000,0.001363
6.200000,0.001166
6.400000,0.000995
6.600000,0.000851
6.800000,0.000721
7.000000,0.000605
7.200000,0.000510
7.400000,0.000425
7.600000,0.000360
7.800000,0.000297
8.000000,0.000248
8.200000,0.000205
8.400000,0.000167
8.600000,0.000135
8.800000,0.000110
9.000000,0.000088
9.200000,0.000070
9.400000,0.000056
9.600000,0.000044
9.800000,0.000035
10.000000,0.000027
10.200000,0.000021
10.400000,0.000015
10.600000,0.000012
10.800000,0.000009
11.000000,0.000006
11.200000,0.000004
11.400000,0.000003
11.600000,0.000002
11.800000,0.000001
12.000000,0.000001
12.200000,0.000001
12.400000,0.000000
12.600000,0.000000
12.800000,0.000000
13.000000,0.000000
13.200000,0.000000
13.400000,0.000000
13.600000,0.000000
13.800000,0.000000
14.000000,0.000000
14.200000,0.000000
14.400000,0.000000
14.600000,0.000000
14.800000,0.000000
15.000000,0.000000
15.200000,0.000000
15.400000,0.000000
15.600000,0.000000
15.800000,0.000000
