costheta,flux
-1.010000,0.000000
-1.000000,0.041884
-0.990000,0.042249
-0.980000,0.042652
-0.970000,0.043025
-0.960000,0.043464
-0.950000,0.043896
-0.940000,0.044293
-0.930000,0.044719
-0.920000,0.045109
-0.910000,0.045533
-0.900000,0.045928
-0.890000,0.046331
-0.880000,0.046742
-0.870000,0.047230
-0.860000,0.047647
-0.850000,0.048095
-0.840000,0.048498
-0.830000,0.048954
-0.820000,0.049485
-0.810000,0.050052
-0.800000,0.050577
-0.790000,0.051107
-0.780000,0.051569
-0.770000,0.052047
-0.760000,0.052574
-0.750000,0.053059
-0.740000,0.053598
-0.730000,0.054199
-0.720000,0.054727
-0.710000,0.055228
-0.700000,0.055761
-0.690000,0.056285
-0.680000,0.056948
-0.670000,0.057659
-0.660000,0.058358
-0.650000,0.058991
-0.640000,0.059574
-0.630000,0.060197
-0.620000,0.060793
-0.610000,0.061347
-0.600000,0.062010
-0.590000,0.062654
-0.580000,0.063381
-0.570000,0.064137
-0.560000,0.064953
-0.550000,0.065823
-0.540000,0.066504
-0.530000,0.067165
-0.520000,0.067895
-0.510000,0.068673
-0.500000,0.069475
-0.490000,0.070294
-0.480000,0.071065
-0.470000,0.071914
-0.460000,0.072830
-0.450000,0.073730
-0.440000,0.074658
-0.430000,0.075604
-0.420000,0.076495
-0.410000,0.077294
-0.400000,0.078197
-0.390000,0.079352
-0.380000,0.080296
-0.370000,0.081263
-0.360000,0.082130
-0.350000,0.083432
-0.340000,0.084559
-0.330000,0.085687
-0.320000,0.086776
-0.310000,0.087902
-0.300000,0.088957
-0.290000,0.090052
-0.280000,0.091190
-0.270000,0.092476
-0.260000,0.094061
-0.250000,0.095374
-0.240000,0.096578
-0.230000,0.097838
-0.220000,0.099109
-0.210000,0.100558
-0.200000,0.102037
-0.190000,0.103463
-0.180000,0.105003
-0.170000,0.106618
-0.160000,0.108333
-0.150000,0.109678
-0.140000,0.111321
-0.130000,0.112974
-0.120000,0.114695
-0.110000,0.116506
-0.100000,0.118515
-0.090000,0.120230
-0.080000,0.121932
-0.070000,0.124104
-0.060000,0.125986
-0.050000,0.127740
-0.040000,0.129947
-0.030000,0.132302
-0.020000,0.134620
-0.010000,0.136709
0.000000,0.138717
0.010000,0.141162
0.020000,0.143688
0.030000,0.146408
0.040000,0.148952
0.050000,0.151272
0.060000,0.154120
0.070000,0.156720
0.080000,0.159623
0.090000,0.162871
0.100000,0.165776
0.110000,0.168742
0.120000,0.171823
0.130000,0.175153
0.140000,0.178786
0.150000,0.182176
0.160000,0.185763
0.170000,0.189365
0.180000,0.193066
0.190000,0.197341
0.200000,0.201556
0.210000,0.205327
0.220000,0.209666
0.230000,0.214349
0.240000,0.219115
0.250000,0.223639
0.260000,0.228627
0.270000,0.233526
0.280000,0.239294
0.290000,0.244613
0.300000,0.250213
0.310000,0.255986
0.320000,0.262429
0.330000,0.268667
0.340000,0.274894
0.350000,0.282126
0.360000,0.289232
0.370000,0.296387
0.380000,0.304192
0.390000,0.312472
0.400000,0.320493
0.410000,0.329095
0.420000,0.338528
0.430000,0.347827
0.440000,0.357597
0.450000,0.368284
0.460000,0.378735
0.470000,0.390185
0.480000,0.402216
0.490000,0.414351
0.500000,0.427431
0.510000,0.441177
0.520000,0.455471
0.530000,0.470719
0.540000,0.486291
0.550000,0.503471
0.560000,0.520478
0.570000,0.539478
0.580000,0.559071
0.590000,0.580258
0.600000,0.602137
0.610000,0.626006
0.620000,0.650470
0.630000,0.677516
0.640000,0.705761
0.650000,0.735714
0.660000,0.768448
0.670000,0.802975
0.680000,0.839505
0.690000,0.880291
0.700000,0.923645
0.710000,0.969761
0.720000,1.019646
0.730000,1.074592
0.740000,1.134348
0.750000,1.199194
0.760000,1.269797
0.770000,1.347919
0.780000,1.432814
0.790000,1.528192
0.800000,1.632933
0.810000,1.750089
0.820000,1.882190
0.830000,2.029156
0.840000,2.196947
0.850000,2.388430
0.860000,2.607305
0.870000,2.859620
0.880000,3.156054
0.890000,3.504023
0.900000,3.920983
0.910000,4.424857
0.920000,5.044536
0.930000,5.820985
0.940000,6.817200
0.950000,8.132842
0.960000,9.935194
0.970000,12.534999
0.980000,16.554308
0.990000,23.466534
1.000000,37.637655
1.010000,0.000000
