cosphi,flux
-1.000000,0.909292
-0.990000,0.913342
-0.980000,0.914261
-0.970000,0.924793
-0.960000,0.928662
-0.950000,0.934679
-0.940000,0.959164
-0.930000,0.965566
-0.920000,0.968139
-0.910000,0.968947
-0.900000,0.973670
-0.890000,0.975340
-0.880000,0.977680
-0.870000,0.977558
-0.860000,0.977031
-0.850000,0.976133
-0.840000,0.981835
-0.830000,0.982292
-0.820000,0.981878
-0.810000,0.984849
-0.800000,0.992079
-0.790000,1.005310
-0.780000,1.008532
-0.770000,1.016599
-0.760000,1.029803
-0.750000,1.034436
-0.740000,1.041811
-0.730000,1.045196
-0.720000,1.045803
-0.710000,1.045563
-0.700000,1.050320
-0.690000,1.059766
-0.680000,1.063370
-0.670000,1.064066
-0.660000,1.069112
-0.650000,1.069573
-0.640000,1.077804
-0.630000,1.078721
-0.620000,1.078438
-0.610000,1.086058
-0.600000,1.104951
-0.590000,1.122686
-0.580000,1.127884
-0.570000,1.129363
-0.560000,1.129452
-0.550000,1.134798
-0.540000,1.136704
-0.530000,1.141345
-0.520000,1.142138
-0.510000,1.141464
-0.500000,1.149388
-0.490000,1.150136
-0.480000,1.150288
-0.470000,1.160621
-0.460000,1.179321
-0.450000,1.182860
-0.440000,1.189206
-0.430000,1.200839
-0.420000,1.217087
-0.410000,1.226264
-0.400000,1.229088
-0.390000,1.229666
-0.380000,1.229269
-0.370000,1.238041
-0.360000,1.239280
-0.350000,1.247630
-0.340000,1.248012
-0.330000,1.256805
-0.320000,1.259310
-0.310000,1.260107
-0.300000,1.270538
-0.290000,1.284676
-0.280000,1.287173
-0.270000,1.287143
-0.260000,1.299091
-0.250000,1.322810
-0.240000,1.333988
-0.230000,1.336723
-0.220000,1.337440
-0.210000,1.345405
-0.200000,1.352957
-0.190000,1.363913
-0.180000,1.364903
-0.170000,1.365436
-0.160000,1.376006
-0.150000,1.382176
-0.140000,1.397946
-0.130000,1.399803
-0.120000,1.400982
-0.110000,1.411922
-0.100000,1.418891
-0.090000,1.439484
-0.080000,1.443215
-0.070000,1.445629
-0.060000,1.446391
-0.050000,1.460599
-0.040000,1.482270
-0.030000,1.491893
-0.020000,1.497068
-0.010000,1.499738
0.000000,1.507519
0.010000,1.516921
0.020000,1.524206
0.030000,1.539792
0.040000,1.547637
0.050000,1.555912
0.060000,1.563501
0.070000,1.566132
0.080000,1.581312
0.090000,1.592304
0.100000,1.593334
0.110000,1.608142
0.120000,1.614332
0.130000,1.615844
0.140000,1.639188
0.150000,1.644401
0.160000,1.661336
0.170000,1.672057
0.180000,1.681790
0.190000,1.697330
0.200000,1.706631
0.210000,1.718221
0.220000,1.729123
0.230000,1.734236
0.240000,1.744423
0.250000,1.749070
0.260000,1.753028
0.270000,1.757737
0.280000,1.771641
0.290000,1.798627
0.300000,1.815808
0.310000,1.836929
0.320000,1.850085
0.330000,1.857856
0.340000,1.862343
0.350000,1.864497
0.360000,1.864989
0.370000,1.885474
0.380000,1.917605
0.390000,1.930729
0.400000,1.947016
0.410000,1.952245
0.420000,1.953199
0.430000,1.952437
0.440000,1.985775
0.450000,2.005572
0.460000,2.008984
0.470000,2.026581
0.480000,2.034295
0.490000,2.059000
0.500000,2.075122
0.510000,2.092791
0.520000,2.107283
0.530000,2.119482
0.540000,2.131786
0.550000,2.153669
0.560000,2.164535
0.570000,2.177026
0.580000,2.184075
0.590000,2.203524
0.600000,2.215665
0.610000,2.234056
0.620000,2.252817
0.630000,2.286186
0.640000,2.297724
0.650000,2.322835
0.660000,2.334309
0.670000,2.345304
0.680000,2.359381
0.690000,2.365141
0.700000,2.391621
0.710000,2.423442
0.720000,2.446496
0.730000,2.459811
0.740000,2.475001
0.750000,2.485499
0.760000,2.491102
0.770000,2.536391
0.780000,2.564128
0.790000,2.579266
0.800000,2.601670
0.810000,2.611259
0.820000,2.643800
0.830000,2.665178
0.840000,2.686679
0.850000,2.694406
0.860000,2.725330
0.870000,2.746170
0.880000,2.763652
0.890000,2.791955
0.900000,2.822386
0.910000,2.845198
0.920000,2.876594
0.930000,2.895003
0.940000,2.917003
0.950000,2.933221
0.960000,2.967612
0.970000,3.001603
0.980000,3.029459
0.990000,3.050051
1.000000,3.066047
