costheta,flux
-1.000000,0.000000
-0.990000,0.000000
-0.980000,0.000000
-0.970000,0.000000
-0.960000,0.000000
-0.950000,0.000000
-0.940000,0.000000
-0.930000,0.000000
-0.920000,0.000000
-0.910000,0.000000
-0.900000,0.000000
-0.890000,0.000000
-0.880000,0.000000
-0.870000,0.000000
-0.860000,0.000000
-0.850000,0.000000
-0.840000,0.000000
-0.830000,0.000000
-0.820000,0.000000
-0.810000,0.000000
-0.800000,0.000000
-0.790000,0.000000
-0.780000,0.000000
-0.770000,0.000000
-0.760000,0.000000
-0.750000,0.000000
-0.740000,0.000000
-0.730000,0.000000
-0.720000,0.000000
-0.710000,0.000000
-0.700000,0.000000
-0.690000,0.000000
-0.680000,0.000000
-0.670000,0.000000
-0.660000,0.000000
-0.650000,0.000000
-0.640000,0.000000
-0.630000,0.000000
-0.620000,0.000000
-0.610000,0.000000
-0.600000,0.000000
-0.590000,0.000000
-0.580000,0.000000
-0.570000,0.000000
-0.560000,0.000000
-0.550000,0.000000
-0.540000,0.000000
-0.530000,0.000000
-0.520000,0.000000
-0.510000,0.000000
-0.500000,0.000000
-0.490000,0.000000
-0.480000,0.000000
-0.470000,0.000000
-0.460000,0.000000
-0.450000,0.000000
-0.440000,0.000000
-0.430000,0.000000
-0.420000,0.000000
-0.410000,0.000000
-0.400000,0.000000
-0.390000,0.000000
-0.380000,0.000000
-0.370000,0.000000
-0.360000,0.000000
-0.350000,0.000000
-0.340000,0.000000
-0.330000,0.000000
-0.320000,0.000000
-0.310000,0.000000
-0.300000,0.000000
-0.290000,0.000000
-0.280000,0.000000
-0.270000,0.000000
-0.260000,0.000000
-0.250000,0.000000
-0.240000,0.000000
-0.230000,0.000000
-0.220000,0.000000
-0.210000,0.000000
-0.200000,0.000000
-0.190000,0.000000
-0.180000,0.000000
-0.170000,0.000000
-0.160000,0.000000
-0.150000,0.000000
-0.140000,0.000000
-0.130000,0.000000
-0.120000,0.000000
-0.110000,0.000000
-0.100000,0.000000
-0.090000,0.000000
-0.080000,0.000000
-0.070000,0.000000
-0.060000,0.000000
-0.050000,0.000000
-0.040000,0.000000
-0.030000,0.000000
-0.020000,0.000000
-0.010000,0.000000
0.000000,0.000000
0.010000,0.000000
0.020000,0.000000
0.030000,0.000000
0.040000,0.000000
0.050000,0.000000
0.060000,0.000000
0.070000,0.000000
0.080000,0.000000
0.090000,0.000000
0.100000,0.535978
0.110000,0.063989
0.120000,0.048379
0.130000,0.042203
0.140000,0.038618
0.150000,0.036426
0.160000,0.034869
0.170000,0.033803
0.180000,0.141563
0.190000,0.106473
0.200000,0.093499
0.210000,0.086481
0.220000,0.081999
0.230000,0.200054
0.240000,0.160386
0.250000,0.144160
0.260000,0.135069
0.270000,0.262164
0.280000,0.216264
0.290000,0.197037
0.300000,0.394381
0.310000,0.287579
0.320000,0.257884
0.330000,0.478746
0.340000,0.348816
0.350000,0.315244
0.360000,0.486453
0.370000,0.401527
0.380000,1.985058
0.390000,0.448285
0.400000,0.410000
0.410000,0.580005
0.420000,0.499904
0.430000,0.698176
0.440000,0.582088
0.450000,0.797024
0.460000,0.658710
0.470000,0.864422
0.480000,0.730735
0.490000,0.913056
0.500000,0.799808
0.510000,0.958336
0.520000,1.327109
0.530000,0.990431
0.540000,1.186045
0.550000,1.044691
0.560000,1.198739
0.570000,1.395599
0.580000,1.984154
0.590000,1.346268
0.600000,1.527163
0.610000,1.753406
0.620000,2.345505
0.630000,1.633236
0.640000,1.806574
0.650000,1.982661
0.660000,2.168999
0.670000,2.373909
0.680000,2.596459
0.690000,2.841852
0.700000,3.082758
0.710000,3.247069
0.720000,3.311776
0.730000,3.339843
0.740000,3.387562
0.750000,3.459212
0.760000,3.556645
0.770000,3.672015
0.780000,3.807733
0.790000,4.698884
0.800000,4.589795
0.810000,4.665405
0.820000,5.543427
0.830000,5.444039
0.840000,6.392418
0.850000,6.216271
0.860000,7.063513
0.870000,8.099229
0.880000,11.090439
0.890000,8.239938
0.900000,9.208856
0.910000,12.301753
0.920000,12.062562
0.930000,12.823577
0.940000,15.290164
0.950000,17.855904
0.960000,20.297183
0.970000,25.693498
0.980000,31.128053
0.990000,45.435716
1.000000,122.841891
