energy,flux
0.000000,0.000000
0.200000,0.000000
0.400000,0.000000
0.600000,0.000000
0.800000,0.000000
1.000000,0.000000
1.200000,0.000000
1.400000,0.000000
1.600000,0.000000
1.800000,0.000000
2.000000,0.000000
2.200000,0.000000
2.400000,0.000000
2.600000,0.000000
2.800000,0.000000
3.000000,0.000000
3.200000,0.000000
3.400000,0.000000
3.600000,0.000000
3.800000,0.000000
4.000000,0.000000
4.200000,0.000000
4.400000,0.000000
4.600000,0.000000
4.800000,0.000000
5.000000,0.000000
5.200000,0.000000
5.400000,0.000000
5.600000,0.000000
5.800000,0.000000
6.000000,0.000000
6.200000,0.000000
6.400000,0.000000
6.600000,0.000000
6.800000,0.000000
7.000000,0.000000
7.200000,0.000000
7.400000,0.000000
7.600000,0.000000
7.800000,0.000000
8.000000,0.000000
8.200000,0.000000
8.400000,0.000000
8.600000,0.000000
8.800000,0.000000
9.000000,0.000000
9.200000,0.000000
9.400000,0.000000
9.600000,0.000000
9.800000,0.000000
10.000000,0.000000
10.200000,80947.358106
10.400000,104776.489238
10.600000,116781.773209
10.800000,121957.163110
11.000000,122480.234479
11.200000,119618.036556
11.400000,114234.403577
11.600000,106974.995160
11.800000,98360.146670
12.000000,88823.250982
12.200000,78741.056988
12.400000,68444.645750
12.600000,58227.996039
12.800000,48353.875964
13.000000,39050.086696
13.200000,30540.563366
13.400000,23002.741002
13.600000,16567.809819
13.800000,11338.397358
14.000000,7340.334823
14.200000,4496.663954
14.400000,2620.709318
14.600000,1465.946552
14.800000,790.274391
15.000000,408.415580
15.200000,199.690101
15.400000,90.438129
15.600000,37.121079
15.800000,13.216008
