energy,flux
0.000000,0.000000
0.200000,0.033485
0.400000,0.121073
0.600000,0.203250
0.800000,0.252371
1.000000,0.273878
1.200000,0.274889
1.400000,0.261264
1.600000,0.239657
1.800000,0.217257
2.000000,0.194723
2.200000,0.172328
2.400000,0.151059
2.600000,0.131990
2.800000,0.115777
3.000000,0.101402
3.200000,0.088758
3.400000,0.077910
3.600000,0.068301
3.800000,0.059467
4.000000,0.052242
4.200000,0.045785
4.400000,0.039920
4.600000,0.034799
4.800000,0.029970
5.000000,0.026358
5.200000,0.022814
5.400000,0.019777
5.600000,0.017101
5.800000,0.014806
6.000000,0.012581
6.200000,0.010946
6.400000,0.009365
6.600000,0.007923
6.800000,0.006825
7.000000,0.005828
7.200000,0.004902
7.400000,0.004132
7.600000,0.003498
7.800000,0.002933
8.000000,0.002463
8.200000,0.002035
8.400000,0.001679
8.600000,0.001386
8.800000,0.001143
9.000000,0.000932
9.200000,0.000764
9.400000,0.000612
9.600000,0.000486
9.800000,0.000384
10.000000,0.000302
10.200000,0.000236
10.400000,0.000184
10.600000,0.000143
10.800000,0.000109
11.000000,0.000082
11.200000,0.000060
11.400000,0.000043
11.600000,0.000030
11.800000,0.000020
12.000000,0.000013
12.200000,0.000008
12.400000,0.000005
12.600000,0.000003
12.800000,0.000002
13.000000,0.000001
13.200000,0.000000
13.400000,0.000000
13.600000,0.000000
13.800000,0.000000
14.000000,0.000000
14.200000,0.000000
14.400000,0.000000
14.600000,0.000000
14.800000,0.000000
15.000000,0.000000
15.200000,0.000000
15.400000,0.000000
15.600000,0.000000
15.800000,0.000000
