energy,flux
0.000000,0.000000
0.200000,2509876.180607
0.400000,648816.117978
0.600000,549237.087432
0.800000,490407.639812
1.000000,427645.125159
1.200000,369146.613676
1.400000,318818.090401
1.600000,276261.864646
1.800000,239263.610291
2.000000,206975.017713
2.200000,180100.844019
2.400000,155916.325822
2.600000,134867.021847
2.800000,120485.065373
3.000000,100787.934956
3.200000,89751.525897
3.400000,80158.188380
3.600000,67574.154098
3.800000,56264.345132
4.000000,51296.274429
4.200000,45873.540884
4.400000,40270.317611
4.600000,34550.072123
4.800000,28924.238382
5.000000,23988.484508
5.200000,20250.653738
5.400000,18213.029940
5.600000,16455.760886
5.800000,14665.010001
6.000000,12917.453184
6.200000,11389.139600
6.400000,9878.609304
6.600000,8450.311921
6.800000,7240.825107
7.000000,6079.782249
7.200000,5024.813758
7.400000,4158.438922
7.600000,3349.516499
7.800000,2650.086379
8.000000,2093.592059
8.200000,1589.920099
8.400000,1185.804135
8.600000,877.861208
8.800000,609.876090
9.000000,418.628691
9.200000,280.641656
9.400000,164.445946
9.600000,101.872378
9.800000,58.314067
10.000000,27.074641
10.200000,13.930691
10.400000,6.471587
10.600000,2.297433
10.800000,0.977283
11.000000,0.358059
11.200000,0.084821
11.400000,0.022815
11.600000,0.002928
11.800000,0.000000
12.000000,0.000000
12.200000,0.000000
12.400000,0.000000
12.600000,0.000000
12.800000,0.000000
13.000000,0.000000
13.200000,0.000000
13.400000,0.000000
13.600000,0.000000
13.800000,0.000000
14.000000,0.000000
14.200000,0.000000
14.400000,0.000000
14.600000,0.000000
14.800000,0.000000
15.000000,0.000000
15.200000,0.000000
15.400000,0.000000
15.600000,0.000000
15.800000,0.000000
