energy,flux
0.000000,0.000000
0.200000,6.027649
0.400000,23.485734
0.600000,51.436927
0.800000,88.943836
1.000000,135.068964
1.200000,188.874619
1.400000,249.422736
1.600000,315.774377
1.800000,386.987361
2.000000,462.009556
2.200000,538.446413
2.400000,610.354924
2.600000,671.067682
2.800000,716.372815
3.000000,744.266445
3.200000,755.645812
3.400000,751.376038
3.600000,734.745484
3.800000,708.110167
4.000000,674.493242
4.200000,632.600472
4.400000,589.047640
4.600000,545.669572
4.800000,502.297280
5.000000,459.457575
5.200000,417.795238
5.400000,376.616350
5.600000,336.540261
5.800000,298.010179
6.000000,261.042328
6.200000,228.982195
6.400000,198.935116
6.600000,171.191908
6.800000,147.267827
7.000000,124.840299
7.200000,106.055151
7.400000,88.593140
7.600000,74.214104
7.800000,61.286540
8.000000,50.235826
8.200000,40.864351
8.400000,32.803669
8.600000,26.215878
8.800000,20.671822
9.000000,16.085401
9.200000,12.628144
9.400000,9.431113
9.600000,7.171650
9.800000,5.233335
10.000000,3.891792
10.200000,2.737409
10.400000,1.877340
10.600000,1.259563
10.800000,0.865618
11.000000,0.602848
11.200000,0.377325
11.400000,0.228807
11.600000,0.131717
11.800000,0.073572
12.000000,0.045647
12.200000,0.025988
12.400000,0.013561
12.600000,0.006641
12.800000,0.003036
13.000000,0.001350
13.200000,0.000548
13.400000,0.000293
13.600000,0.000112
13.800000,0.000029
14.000000,0.000000
14.200000,0.000000
14.400000,0.000000
14.600000,0.000000
14.800000,0.000000
15.000000,0.000000
15.200000,0.000000
15.400000,0.000000
15.600000,0.000000
15.800000,0.000000
