energy,flux
0.000000,0.000000
0.200000,46.069249
0.400000,180.193354
0.600000,396.246811
0.800000,688.104035
1.000000,1049.639332
1.200000,1474.726860
1.400000,1957.240552
1.600000,2491.054016
1.800000,3070.040355
2.000000,3688.071856
2.200000,4339.019395
2.400000,5016.751200
2.600000,5715.129607
2.800000,6427.972997
3.000000,7148.059874
3.200000,7862.839033
3.400000,8544.040748
3.600000,9147.186614
3.800000,9623.005555
4.000000,9925.643617
4.200000,10036.917751
4.400000,9966.602919
4.600000,9741.496077
4.800000,9312.754517
5.000000,8819.659778
5.200000,8163.965117
5.400000,7512.263632
5.600000,6868.378204
5.800000,6233.165384
6.000000,5610.637924
6.200000,5001.340675
6.400000,4407.992675
6.600000,3834.006823
6.800000,3279.790478
7.000000,2750.575220
7.200000,2282.132903
7.400000,1901.274751
7.600000,1543.489616
7.800000,1242.484466
8.000000,991.849581
8.200000,770.928186
8.400000,601.665466
8.600000,453.475768
8.800000,343.212668
9.000000,250.248221
9.200000,181.553764
9.400000,129.006330
9.600000,88.232229
9.800000,61.175385
10.000000,39.974919
10.200000,25.764115
10.400000,16.525116
10.600000,10.174531
10.800000,6.081169
11.000000,3.615974
11.200000,2.027652
11.400000,1.084375
11.600000,0.597866
11.800000,0.306504
12.000000,0.148971
12.200000,0.058817
12.400000,0.026921
12.600000,0.008729
12.800000,0.002128
13.000000,0.000000
13.200000,0.000000
13.400000,0.000000
13.600000,0.000000
13.800000,0.000000
14.000000,0.000000
14.200000,0.000000
14.400000,0.000000
14.600000,0.000000
14.800000,0.000000
15.000000,0.000000
15.200000,0.000000
15.400000,0.000000
15.600000,0.000000
15.800000,0.000000
