energy,flux
0.000000,0.000000
0.200000,0.000000
0.400000,0.000000
0.600000,0.000000
0.800000,0.000000
1.000000,0.000000
1.200000,0.013383
1.400000,0.046109
1.600000,0.089062
1.800000,0.127485
2.000000,0.142286
2.200000,0.143374
2.400000,0.144312
2.600000,0.144639
2.800000,0.144000
3.000000,0.141782
3.200000,0.141171
3.400000,0.138412
3.600000,0.133849
3.800000,0.133362
4.000000,0.130794
4.200000,0.126880
4.400000,0.121955
4.600000,0.115889
4.800000,0.109085
5.000000,0.101468
5.200000,0.093297
5.400000,0.084934
5.600000,0.076136
5.800000,0.073451
6.000000,0.070745
6.200000,0.067753
6.400000,0.064679
6.600000,0.061466
6.800000,0.058201
7.000000,0.054917
7.200000,0.051659
7.400000,0.048347
7.600000,0.045112
7.800000,0.041848
8.000000,0.038633
8.200000,0.035570
8.400000,0.032648
8.600000,0.029741
8.800000,0.027018
9.000000,0.024396
9.200000,0.021943
9.400000,0.019649
9.600000,0.017473
9.800000,0.015447
10.000000,0.013543
10.200000,0.011824
10.400000,0.010205
10.600000,0.008761
10.800000,0.007459
11.000000,0.006280
11.200000,0.005222
11.400000,0.004294
11.600000,0.003496
11.800000,0.002794
12.000000,0.002205
12.200000,0.001703
12.400000,0.001288
12.600000,0.000952
12.800000,0.000685
13.000000,0.000476
13.200000,0.000319
13.400000,0.000206
13.600000,0.000127
13.800000,0.000075
14.000000,0.000042
14.200000,0.000023
14.400000,0.000012
14.600000,0.000006
14.800000,0.000003
15.000000,0.000001
15.200000,0.000001
15.400000,0.000000
15.600000,0.000000
15.800000,0.000000
