energy,flux
0.000000,0.000000
0.200000,0.000000
0.400000,0.000000
0.600000,0.000000
0.800000,0.000000
1.000000,0.000000
1.200000,0.000000
1.400000,0.000000
1.600000,0.000000
1.800000,0.000000
2.000000,0.000000
2.200000,111401.028290
2.400000,167741.745298
2.600000,216986.373587
2.800000,262780.641635
3.000000,306231.528688
3.200000,347709.007142
3.400000,387317.440447
3.600000,425049.782205
3.800000,460840.126051
4.000000,494610.423237
4.200000,526262.093345
4.400000,555705.155259
4.600000,582845.448722
4.800000,607611.932174
5.000000,629929.923029
5.200000,649747.227692
5.400000,667016.039000
5.600000,681695.006597
5.800000,693761.384495
6.000000,703213.738806
6.200000,710060.558489
6.400000,714317.144937
6.600000,716011.089758
6.800000,715186.211154
7.000000,711892.893631
7.200000,706194.103637
7.400000,698166.011856
7.600000,687883.787529
7.800000,675440.768489
8.000000,660944.162723
8.200000,644501.305540
8.400000,626228.995382
8.600000,606258.494623
8.800000,584724.497278
9.000000,561766.213759
9.200000,537532.357017
9.400000,512174.488204
9.600000,485855.347036
9.800000,458738.293384
10.000000,430997.875827
10.200000,402808.696402
10.400000,374342.596721
10.600000,345780.364743
10.800000,317305.042236
11.000000,289100.799446
11.200000,261347.888275
11.400000,234229.903797
11.600000,207922.016910
11.800000,182602.722935
12.000000,158439.821391
12.200000,135599.369668
12.400000,114237.256789
12.600000,94497.498187
12.800000,76511.653631
13.000000,60386.440280
13.200000,46247.564601
13.400000,34170.000756
13.600000,24179.601697
13.800000,16279.495544
14.000000,10380.801059
14.200000,6270.404061
14.400000,3606.868991
14.600000,1993.016910
14.800000,1062.162771
15.000000,543.054518
15.200000,262.848670
15.400000,117.913860
15.600000,47.965876
15.800000,16.932691
