energy,flux
0.000000,0.000000
0.200000,4163.903437
0.400000,16140.558919
0.600000,35157.173861
0.800000,60440.376053
1.000000,91215.050374
1.200000,126683.176813
1.400000,165008.571859
1.600000,200879.029412
1.800000,229494.270974
2.000000,249184.315007
2.200000,260240.892745
2.400000,263942.497464
2.600000,261444.941484
2.800000,254616.174794
3.000000,244235.842799
3.200000,231770.031922
3.400000,217472.750401
3.600000,202986.036454
3.800000,188564.640049
4.000000,174078.557653
4.200000,159971.766473
4.400000,145832.386264
4.600000,132055.496103
4.800000,118779.936467
5.000000,106513.328508
5.200000,95208.788206
5.400000,84355.712893
5.600000,74763.581922
5.800000,65802.156126
6.000000,57719.569560
6.200000,50376.698457
6.400000,43806.142460
6.600000,37944.533022
6.800000,32662.624280
7.000000,28003.755156
7.200000,23907.807707
7.400000,20190.884056
7.600000,17106.276865
7.800000,14293.000483
8.000000,11940.983914
8.200000,9871.380288
8.400000,8042.856264
8.600000,6629.116406
8.800000,5365.159886
9.000000,4285.793488
9.200000,3419.999557
9.400000,2654.732030
9.600000,2085.766245
9.800000,1612.574545
10.000000,1235.665591
10.200000,940.876326
10.400000,698.581776
10.600000,501.128667
10.800000,358.805523
11.000000,245.897070
11.200000,174.311194
11.400000,120.452768
11.600000,79.246142
11.800000,49.022434
12.000000,30.371771
12.200000,18.292871
12.400000,10.587310
12.600000,5.879318
12.800000,3.152967
13.000000,1.624231
13.200000,0.800049
13.400000,0.425774
13.600000,0.221473
13.800000,0.101427
14.000000,0.041498
14.200000,0.014166
14.400000,0.003303
14.600000,0.000000
14.800000,0.000000
15.000000,0.000000
15.200000,0.000000
15.400000,0.000000
15.600000,0.000000
15.800000,0.000000
