cosphi,flux
-1.000000,23765.605597
-0.990000,23829.949222
-0.980000,23994.535019
-0.970000,24036.166893
-0.960000,24246.499574
-0.950000,24304.676420
-0.940000,24363.738679
-0.930000,24905.324751
-0.920000,25120.878417
-0.910000,25214.137389
-0.900000,25492.662794
-0.890000,25753.478880
-0.880000,25953.939836
-0.870000,26095.345844
-0.860000,26170.509374
-0.850000,26189.170047
-0.840000,26404.512651
-0.830000,26576.594200
-0.820000,26888.301002
-0.810000,27131.706755
-0.800000,27282.393350
-0.790000,27355.737997
-0.780000,27487.750474
-0.770000,27689.124283
-0.760000,28197.049530
-0.750000,28472.242251
-0.740000,28771.392372
-0.730000,28924.428583
-0.720000,28983.359055
-0.710000,29284.716646
-0.700000,29590.677768
-0.690000,30079.345591
-0.680000,30371.729217
-0.670000,30503.962422
-0.660000,30748.502154
-0.650000,30922.142213
-0.640000,30980.765795
-0.630000,31121.947601
-0.620000,31832.825527
-0.610000,32222.641353
-0.600000,32580.894152
-0.590000,32784.548545
-0.580000,32895.474136
-0.570000,33123.246643
-0.560000,33407.906101
-0.550000,33718.496211
-0.540000,33906.189423
-0.530000,34133.635601
-0.520000,34512.697044
-0.510000,34875.554449
-0.500000,34966.297980
-0.490000,35066.740751
-0.480000,35805.173555
-0.470000,36209.865344
-0.460000,36553.472852
-0.450000,36935.605641
-0.440000,37211.984661
-0.430000,37328.556112
-0.420000,37863.580244
-0.410000,38187.141602
-0.400000,38273.605170
-0.390000,38410.934227
-0.380000,39226.732477
-0.370000,39887.964108
-0.360000,40135.026916
-0.350000,40556.524589
-0.340000,40908.134692
-0.330000,41105.685151
-0.320000,41797.844132
-0.310000,42145.427757
-0.300000,42714.754073
-0.290000,42970.698020
-0.280000,43300.860403
-0.270000,43686.080504
-0.260000,44239.485858
-0.250000,44488.640439
-0.240000,45505.045808
-0.230000,45904.109679
-0.220000,46287.161412
-0.210000,46767.578594
-0.200000,47104.993058
-0.190000,47230.585324
-0.180000,48054.323201
-0.170000,48861.206463
-0.160000,49146.265895
-0.150000,49423.728946
-0.140000,50127.136989
-0.130000,51073.785096
-0.120000,51610.598506
-0.110000,52116.861037
-0.100000,52621.707018
-0.090000,53105.752526
-0.080000,53598.789005
-0.070000,54460.052554
-0.060000,55075.668936
-0.050000,55696.908195
-0.040000,56307.010579
-0.030000,56803.623418
-0.020000,57797.655537
-0.010000,58797.105417
0.000000,59226.979856
0.010000,59527.879337
0.020000,60683.601984
0.030000,61436.532713
0.040000,62263.821171
0.050000,63129.645474
0.060000,63586.611323
0.070000,64435.285246
0.080000,65531.903905
0.090000,66407.369041
0.100000,67011.417234
0.110000,68120.079909
0.120000,68777.363184
0.130000,69654.159520
0.140000,71060.569334
0.150000,71769.407735
0.160000,72815.464804
0.170000,73854.739801
0.180000,74718.596426
0.190000,75711.621557
0.200000,76948.895453
0.210000,77730.774357
0.220000,79182.205799
0.230000,80210.362302
0.240000,81144.856363
0.250000,82800.512412
0.260000,83852.191307
0.270000,85274.486670
0.280000,86649.664049
0.290000,87891.687015
0.300000,89348.044456
0.310000,90879.932557
0.320000,92286.890309
0.330000,93835.753486
0.340000,95295.364772
0.350000,96790.121008
0.360000,98574.580758
0.370000,100114.064000
0.380000,101390.086714
0.390000,103290.662716
0.400000,105066.776551
0.410000,106215.465874
0.420000,108417.073457
0.430000,110956.629380
0.440000,113224.771743
0.450000,115195.572390
0.460000,117386.882121
0.470000,119498.759832
0.480000,121709.526831
0.490000,123892.428067
0.500000,126072.392023
0.510000,128190.602048
0.520000,130819.297406
0.530000,133930.647150
0.540000,137204.670167
0.550000,140202.097769
0.560000,142690.998948
0.570000,145769.296880
0.580000,147985.361763
0.590000,151177.170845
0.600000,155442.153415
0.610000,159590.324946
0.620000,163109.556744
0.630000,165968.854435
0.640000,168776.036191
0.650000,174175.181260
0.660000,179093.822097
0.670000,183162.214128
0.680000,186456.042869
0.690000,191548.516552
0.700000,198065.006595
0.710000,202531.088157
0.720000,205866.482722
0.730000,214097.063415
0.740000,219998.195628
0.750000,223839.161007
0.760000,232894.460793
0.770000,238411.524082
0.780000,246800.874807
0.790000,253266.837912
0.800000,262006.252276
0.810000,268707.871246
0.820000,279551.500213
0.830000,287456.746987
0.840000,297104.508683
0.850000,308240.184859
0.860000,319699.932349
0.870000,331146.313365
0.880000,343113.703569
0.890000,355985.883945
0.900000,370436.265613
0.910000,385733.078723
0.920000,401393.643186
0.930000,418147.997996
0.940000,437364.042882
0.950000,456490.548284
0.960000,476796.300345
0.970000,500604.109823
0.980000,523965.239484
0.990000,549592.305945
1.000000,577503.023014
