costheta,flux
-1.000000,0.002354
-0.990000,0.002328
-0.980000,0.002304
-0.970000,0.002281
-0.960000,0.002258
-0.950000,0.002234
-0.940000,0.002211
-0.930000,0.002186
-0.920000,0.002163
-0.910000,0.002140
-0.900000,0.002115
-0.890000,0.002093
-0.880000,0.002069
-0.870000,0.002046
-0.860000,0.002022
-0.850000,0.001999
-0.840000,0.001976
-0.830000,0.001952
-0.820000,0.001928
-0.810000,0.001904
-0.800000,0.001881
-0.790000,0.001857
-0.780000,0.001834
-0.770000,0.001810
-0.760000,0.001786
-0.750000,0.001764
-0.740000,0.001739
-0.730000,0.001715
-0.720000,0.001692
-0.710000,0.001669
-0.700000,0.001646
-0.690000,0.001622
-0.680000,0.001599
-0.670000,0.001575
-0.660000,0.001552
-0.650000,0.001530
-0.640000,0.001506
-0.630000,0.001480
-0.620000,0.001456
-0.610000,0.001434
-0.600000,0.001411
-0.590000,0.001387
-0.580000,0.001363
-0.570000,0.001340
-0.560000,0.001317
-0.550000,0.001294
-0.540000,0.001269
-0.530000,0.001245
-0.520000,0.001223
-0.510000,0.001199
-0.500000,0.001177
-0.490000,0.001152
-0.480000,0.001129
-0.470000,0.001105
-0.460000,0.001082
-0.450000,0.001058
-0.440000,0.001035
-0.430000,0.001012
-0.420000,0.000987
-0.410000,0.000964
-0.400000,0.000940
-0.390000,0.000917
-0.380000,0.000893
-0.370000,0.000871
-0.360000,0.000848
-0.350000,0.000823
-0.340000,0.000799
-0.330000,0.000775
-0.320000,0.000752
-0.310000,0.000730
-0.300000,0.000704
-0.290000,0.000681
-0.280000,0.000659
-0.270000,0.000636
-0.260000,0.000612
-0.250000,0.000588
-0.240000,0.000564
-0.230000,0.000541
-0.220000,0.000518
-0.210000,0.000493
-0.200000,0.000469
-0.190000,0.000446
-0.180000,0.000425
-0.170000,0.000400
-0.160000,0.000377
-0.150000,0.000352
-0.140000,0.000328
-0.130000,0.000305
-0.120000,0.000283
-0.110000,0.000258
-0.100000,0.000236
-0.090000,0.000212
-0.080000,0.000189
-0.070000,0.000165
-0.060000,0.000141
-0.050000,0.000118
-0.040000,0.000095
-0.030000,0.000070
-0.020000,0.000048
-0.010000,0.000025
0.000000,0.000000
0.010000,0.000022
0.020000,0.000047
0.030000,0.000071
0.040000,0.000094
0.050000,0.000118
0.060000,0.000141
0.070000,0.000164
0.080000,0.000188
0.090000,0.000213
0.100000,0.000235
0.110000,0.000259
0.120000,0.000283
0.130000,0.000306
0.140000,0.000329
0.150000,0.000353
0.160000,0.000376
0.170000,0.000399
0.180000,0.000422
0.190000,0.000446
0.200000,0.000471
0.210000,0.000494
0.220000,0.000517
0.230000,0.000541
0.240000,0.000563
0.250000,0.000588
0.260000,0.000612
0.270000,0.000634
0.280000,0.000658
0.290000,0.000682
0.300000,0.000706
0.310000,0.000728
0.320000,0.000753
0.330000,0.000776
0.340000,0.000801
0.350000,0.000824
0.360000,0.000846
0.370000,0.000870
0.380000,0.000893
0.390000,0.000916
0.400000,0.000941
0.410000,0.000964
0.420000,0.000989
0.430000,0.001011
0.440000,0.001034
0.450000,0.001059
0.460000,0.001081
0.470000,0.001105
0.480000,0.001129
0.490000,0.001152
0.500000,0.001175
0.510000,0.001199
0.520000,0.001223
0.530000,0.001246
0.540000,0.001271
0.550000,0.001292
0.560000,0.001317
0.570000,0.001341
0.580000,0.001364
0.590000,0.001386
0.600000,0.001410
0.610000,0.001435
0.620000,0.001459
0.630000,0.001482
0.640000,0.001505
0.650000,0.001527
0.660000,0.001552
0.670000,0.001576
0.680000,0.001598
0.690000,0.001622
0.700000,0.001645
0.710000,0.001669
0.720000,0.001694
0.730000,0.001716
0.740000,0.001740
0.750000,0.001764
0.760000,0.001787
0.770000,0.001812
0.780000,0.001834
0.790000,0.001858
0.800000,0.001881
0.810000,0.001906
0.820000,0.001928
0.830000,0.001952
0.840000,0.001974
0.850000,0.001998
0.860000,0.002022
0.870000,0.002046
0.880000,0.002070
0.890000,0.002092
0.900000,0.002116
0.910000,0.002140
0.920000,0.002162
0.930000,0.002186
0.940000,0.002210
0.950000,0.002235
0.960000,0.002256
0.970000,0.002281
0.980000,0.002305
0.990000,0.002327
1.000000,0.002354
