energy,flux
0.000000,0.000000
0.200000,0.000000
0.400000,0.000001
0.600000,0.000003
0.800000,0.000006
1.000000,0.000009
1.200000,0.000012
1.400000,0.000016
1.600000,0.000020
1.800000,0.000025
2.000000,0.000030
2.200000,0.000035
2.400000,0.000041
2.600000,0.000046
2.800000,0.000052
3.000000,0.000057
3.200000,0.000061
3.400000,0.000063
3.600000,0.000061
3.800000,0.000058
4.000000,0.000046
4.200000,0.000036
4.400000,0.000025
4.600000,0.000021
4.800000,0.000013
5.000000,0.000000
5.200000,0.000000
5.400000,0.000000
5.600000,0.000000
5.800000,0.000000
6.000000,0.000000
6.200000,0.000000
6.400000,0.000000
6.600000,0.000000
6.800000,0.000000
7.000000,0.000000
7.200000,0.000000
7.400000,0.000000
7.600000,0.000000
7.800000,0.000000
8.000000,0.000000
8.200000,0.000000
8.400000,0.000000
8.600000,0.000000
8.800000,0.000000
9.000000,0.000000
9.200000,0.000000
9.400000,0.000000
9.600000,0.000000
9.800000,0.000000
10.000000,0.000000
10.200000,0.000000
10.400000,0.000000
10.600000,0.000000
10.800000,0.000000
11.000000,0.000000
11.200000,0.000000
11.400000,0.000000
11.600000,0.000000
11.800000,0.000000
12.000000,0.000000
12.200000,0.000000
12.400000,0.000000
12.600000,0.000000
12.800000,0.000000
13.000000,0.000000
13.200000,0.000000
13.400000,0.000000
13.600000,0.000000
13.800000,0.000000
14.000000,0.000000
14.200000,0.000000
14.400000,0.000000
14.600000,0.000000
14.800000,0.000000
15.000000,0.000000
15.200000,0.000000
15.400000,0.000000
15.600000,0.000000
15.800000,0.000000
