energy,flux
0.000000,0.000000
0.200000,301.163851
0.400000,1086.660781
0.600000,1803.389257
0.800000,2210.991224
1.000000,2374.778054
1.200000,2368.551545
1.400000,2250.721156
1.600000,2075.858936
1.800000,1893.795336
2.000000,1710.050353
2.200000,1526.100026
2.400000,1350.417885
2.600000,1190.113501
2.800000,1050.211086
3.000000,924.672169
3.200000,813.039621
3.400000,716.373610
3.600000,630.090472
3.800000,550.226743
4.000000,484.695316
4.200000,425.773584
4.400000,372.062048
4.600000,324.947689
4.800000,280.355020
5.000000,247.011290
5.200000,214.111223
5.400000,185.885743
5.600000,160.942310
5.800000,139.530797
6.000000,118.672228
6.200000,103.389373
6.400000,88.555007
6.600000,74.979201
6.800000,64.654249
7.000000,55.264350
7.200000,46.522839
7.400000,39.240435
7.600000,33.250132
7.800000,27.902081
8.000000,23.446458
8.200000,19.382817
8.400000,16.006503
8.600000,13.215873
8.800000,10.910370
9.000000,8.899967
9.200000,7.298451
9.400000,5.854566
9.600000,4.644095
9.800000,3.677984
10.000000,2.894191
10.200000,2.263997
10.400000,1.764530
10.600000,1.366167
10.800000,1.045447
11.000000,0.786428
11.200000,0.579020
11.400000,0.415700
11.600000,0.290021
11.800000,0.195929
12.000000,0.127589
12.200000,0.079720
12.400000,0.047596
12.600000,0.027023
12.800000,0.014511
13.000000,0.007270
13.200000,0.003362
13.400000,0.001610
13.600000,0.000726
13.800000,0.000303
14.000000,0.000113
14.200000,0.000036
14.400000,0.000008
14.600000,0.000000
14.800000,0.000000
15.000000,0.000000
15.200000,0.000000
15.400000,0.000000
15.600000,0.000000
15.800000,0.000000
