energy,flux
0.000000,0.000000
0.200000,0.000000
0.400000,0.000000
0.600000,0.000000
0.800000,0.000000
1.000000,0.000000
1.200000,0.000000
1.400000,0.000000
1.600000,0.000000
1.800000,0.000000
2.000000,0.000000
2.200000,0.000000
2.400000,0.000000
2.600000,0.000000
2.800000,0.000000
3.000000,0.000051
3.200000,0.000977
3.400000,0.008382
3.600000,0.042127
3.800000,0.151621
4.000000,0.424302
4.200000,0.949646
4.400000,1.896845
4.600000,3.399040
4.800000,5.596166
5.000000,8.451239
5.200000,12.583619
5.400000,17.550589
5.600000,22.834382
5.800000,28.409310
6.000000,34.233838
6.200000,40.290020
6.400000,46.544902
6.600000,52.974007
6.800000,59.564992
7.000000,66.272727
7.200000,73.092398
7.400000,77.558774
7.600000,81.170861
7.800000,84.671963
8.000000,85.850168
8.200000,86.757260
8.400000,86.285691
8.600000,85.085260
8.800000,82.813054
9.000000,79.943082
9.200000,76.115478
9.400000,71.940373
9.600000,67.026217
9.800000,61.868539
10.000000,56.428175
10.200000,50.762472
10.400000,45.097139
10.600000,39.454917
10.800000,33.933206
11.000000,28.653181
11.200000,23.676147
11.400000,19.066287
11.600000,14.911282
11.800000,11.270618
12.000000,8.204516
12.200000,5.774551
12.400000,3.955548
12.600000,2.633334
12.800000,1.700342
13.000000,1.062557
13.200000,0.641359
13.400000,0.373307
13.600000,0.209310
13.800000,0.112964
14.000000,0.058622
14.200000,0.029176
14.400000,0.013848
14.600000,0.006203
14.800000,0.002580
15.000000,0.000969
15.200000,0.000314
15.400000,0.000079
15.600000,0.000012
15.800000,0.000000
