cosphi,flux
-1.000000,23.755832
-0.990000,3.642334
-0.980000,3.657065
-0.970000,3.661013
-0.960000,3.683694
-0.950000,0.694449
-0.940000,0.695189
-0.930000,0.708163
-0.920000,0.713278
-0.910000,0.715532
-0.900000,0.724443
-0.890000,0.730582
-0.880000,0.734710
-0.870000,0.737337
-0.860000,0.738588
-0.850000,0.738856
-0.840000,0.743715
-0.830000,0.746587
-0.820000,0.751893
-0.810000,0.757606
-0.800000,0.761248
-0.790000,0.762704
-0.780000,0.764603
-0.770000,0.772281
-0.760000,0.783401
-0.750000,0.790885
-0.740000,0.798673
-0.730000,0.802269
-0.720000,0.803806
-0.710000,0.810457
-0.700000,0.816700
-0.690000,0.832801
-0.680000,0.844432
-0.670000,0.849993
-0.660000,0.855835
-0.650000,0.859865
-0.640000,0.861603
-0.630000,0.865646
-0.620000,0.882608
-0.610000,0.890911
-0.600000,0.901632
-0.590000,0.907233
-0.580000,0.910113
-0.570000,0.914752
-0.560000,0.919908
-0.550000,0.925905
-0.540000,0.929896
-0.530000,0.935901
-0.520000,0.943124
-0.510000,0.949884
-0.500000,0.951535
-0.490000,0.952760
-0.480000,0.973321
-0.470000,0.984433
-0.460000,0.991957
-0.450000,1.000469
-0.440000,1.006863
-0.430000,1.009332
-0.420000,1.019694
-0.410000,1.024796
-0.400000,1.026008
-0.390000,1.032995
-0.380000,1.052939
-0.370000,1.068130
-0.360000,1.074028
-0.350000,1.086202
-0.340000,1.093860
-0.330000,1.102315
-0.320000,1.118911
-0.310000,1.127417
-0.300000,1.141624
-0.290000,1.147194
-0.280000,1.153908
-0.270000,1.160482
-0.260000,1.173374
-0.250000,1.180597
-0.240000,1.205828
-0.230000,1.216072
-0.220000,1.224796
-0.210000,1.233760
-0.200000,1.239828
-0.190000,1.241691
-0.180000,1.261252
-0.170000,1.277052
-0.160000,1.282367
-0.150000,1.288300
-0.140000,1.308611
-0.130000,1.330477
-0.120000,1.344947
-0.110000,1.355305
-0.100000,1.364895
-0.090000,1.375059
-0.080000,1.382994
-0.070000,1.404525
-0.060000,1.416928
-0.050000,1.429294
-0.040000,1.444149
-0.030000,1.454617
-0.020000,1.482396
-0.010000,1.506155
0.000000,1.515867
0.010000,1.522281
0.020000,1.544503
0.030000,1.564857
0.040000,1.582659
0.050000,1.600165
0.060000,1.608777
0.070000,1.624520
0.080000,1.655425
0.090000,1.675143
0.100000,1.687435
0.110000,1.709436
0.120000,1.722029
0.130000,1.740953
0.140000,1.774351
0.150000,1.788665
0.160000,1.809550
0.170000,1.830638
0.180000,1.850370
0.190000,1.871219
0.200000,1.895379
0.210000,1.908764
0.220000,1.941600
0.230000,1.960520
0.240000,1.978001
0.250000,2.017900
0.260000,2.042582
0.270000,2.075570
0.280000,2.102663
0.290000,2.132491
0.300000,2.163642
0.310000,2.196508
0.320000,2.225689
0.330000,2.258031
0.340000,2.287388
0.350000,2.317250
0.360000,2.350764
0.370000,2.381687
0.380000,2.404089
0.390000,2.440467
0.400000,2.472268
0.410000,2.491083
0.420000,2.538675
0.430000,2.598894
0.440000,2.647638
0.450000,2.688183
0.460000,2.731448
0.470000,2.771546
0.480000,2.817786
0.490000,2.858391
0.500000,2.896879
0.510000,2.932605
0.520000,2.986732
0.530000,3.054838
0.540000,3.123513
0.550000,3.181160
0.560000,3.225517
0.570000,3.281845
0.580000,3.320462
0.590000,3.378347
0.600000,3.469851
0.610000,3.549234
0.620000,3.612382
0.630000,3.658855
0.640000,3.706672
0.650000,3.814210
0.660000,3.906845
0.670000,3.978436
0.680000,4.033177
0.690000,4.132247
0.700000,4.259903
0.710000,4.338591
0.720000,4.395370
0.730000,4.546997
0.740000,4.656291
0.750000,4.721256
0.760000,4.877466
0.770000,4.979055
0.780000,5.119982
0.790000,5.229900
0.800000,5.377450
0.810000,5.492324
0.820000,5.683235
0.830000,5.822140
0.840000,5.987172
0.850000,6.168441
0.860000,6.357826
0.870000,6.550122
0.880000,6.743159
0.890000,6.962717
0.900000,7.199334
0.910000,7.447891
0.920000,7.698145
0.930000,7.956099
0.940000,8.271155
0.950000,8.568215
0.960000,8.873206
0.970000,9.250713
0.980000,9.601761
0.990000,9.991028
1.000000,10.411468
