cosphi,flux
-1.000000,0.024273
-0.990000,0.024639
-0.980000,0.024846
-0.970000,0.024908
-0.960000,0.024963
-0.950000,0.025128
-0.940000,0.025171
-0.930000,0.025172
-0.920000,0.025215
-0.910000,0.025249
-0.900000,0.025658
-0.890000,0.025871
-0.880000,0.026124
-0.870000,0.026329
-0.860000,0.026523
-0.850000,0.026806
-0.840000,0.026891
-0.830000,0.027152
-0.820000,0.027239
-0.810000,0.027520
-0.800000,0.027776
-0.790000,0.028076
-0.780000,0.028180
-0.770000,0.028216
-0.760000,0.028248
-0.750000,0.028534
-0.740000,0.028803
-0.730000,0.028996
-0.720000,0.029064
-0.710000,0.029233
-0.700000,0.029287
-0.690000,0.029322
-0.680000,0.029363
-0.670000,0.029416
-0.660000,0.029741
-0.650000,0.029959
-0.640000,0.030182
-0.630000,0.030467
-0.620000,0.030616
-0.610000,0.030691
-0.600000,0.030704
-0.590000,0.030963
-0.580000,0.031553
-0.570000,0.031868
-0.560000,0.032078
-0.550000,0.032314
-0.540000,0.032793
-0.530000,0.033173
-0.520000,0.033346
-0.510000,0.033583
-0.500000,0.033648
-0.490000,0.033710
-0.480000,0.033811
-0.470000,0.033965
-0.460000,0.034273
-0.450000,0.034611
-0.440000,0.034956
-0.430000,0.035154
-0.420000,0.035191
-0.410000,0.035230
-0.400000,0.035570
-0.390000,0.035858
-0.380000,0.036081
-0.370000,0.036304
-0.360000,0.036631
-0.350000,0.037073
-0.340000,0.037293
-0.330000,0.037564
-0.320000,0.037744
-0.310000,0.037951
-0.300000,0.038439
-0.290000,0.038766
-0.280000,0.039340
-0.270000,0.039728
-0.260000,0.039855
-0.250000,0.040273
-0.240000,0.040491
-0.230000,0.040551
-0.220000,0.040705
-0.210000,0.041028
-0.200000,0.041819
-0.190000,0.042121
-0.180000,0.042245
-0.170000,0.042473
-0.160000,0.042886
-0.150000,0.043031
-0.140000,0.043246
-0.130000,0.043714
-0.120000,0.044484
-0.110000,0.044918
-0.100000,0.045050
-0.090000,0.045223
-0.080000,0.045783
-0.070000,0.046001
-0.060000,0.046297
-0.050000,0.046613
-0.040000,0.047552
-0.030000,0.048063
-0.020000,0.048276
-0.010000,0.048701
0.000000,0.049275
0.010000,0.049419
0.020000,0.049916
0.030000,0.050433
0.040000,0.050789
0.050000,0.051330
0.060000,0.051668
0.070000,0.052514
0.080000,0.052781
0.090000,0.053072
0.100000,0.053467
0.110000,0.054301
0.120000,0.054698
0.130000,0.055030
0.140000,0.055629
0.150000,0.056178
0.160000,0.056637
0.170000,0.057020
0.180000,0.057728
0.190000,0.058364
0.200000,0.058893
0.210000,0.059662
0.220000,0.060386
0.230000,0.060826
0.240000,0.061752
0.250000,0.062350
0.260000,0.063101
0.270000,0.063702
0.280000,0.064366
0.290000,0.064977
0.300000,0.065622
0.310000,0.066123
0.320000,0.066812
0.330000,0.067364
0.340000,0.067767
0.350000,0.068384
0.360000,0.069745
0.370000,0.070785
0.380000,0.071654
0.390000,0.072549
0.400000,0.073628
0.410000,0.074440
0.420000,0.075132
0.430000,0.075735
0.440000,0.076255
0.450000,0.077044
0.460000,0.078621
0.470000,0.079935
0.480000,0.080825
0.490000,0.081904
0.500000,0.082638
0.510000,0.083187
0.520000,0.084062
0.530000,0.085830
0.540000,0.087234
0.550000,0.088140
0.560000,0.088967
0.570000,0.089509
0.580000,0.091336
0.590000,0.093195
0.600000,0.094356
0.610000,0.095127
0.620000,0.096745
0.630000,0.098823
0.640000,0.099922
0.650000,0.100762
0.660000,0.102913
0.670000,0.104580
0.680000,0.105356
0.690000,0.107257
0.700000,0.109067
0.710000,0.109730
0.720000,0.112321
0.730000,0.113849
0.740000,0.115993
0.750000,0.117855
0.760000,0.120131
0.770000,0.121983
0.780000,0.124204
0.790000,0.126065
0.800000,0.127946
0.810000,0.130305
0.820000,0.132607
0.830000,0.135434
0.840000,0.138071
0.850000,0.140313
0.860000,0.142614
0.870000,0.145304
0.880000,0.148538
0.890000,0.151524
0.900000,0.153891
0.910000,0.156846
0.920000,0.160906
0.930000,0.164218
0.940000,0.167537
0.950000,0.171338
0.960000,0.174896
0.970000,0.178469
0.980000,0.182515
0.990000,0.186176
1.000000,0.190363
