energy,flux
0.000000,0.000000
0.200000,0.000000
0.400000,0.000000
0.600000,0.000000
0.800000,0.000000
1.000000,0.000000
1.200000,635.688248
1.400000,2587.750080
1.600000,6769.210042
1.800000,13869.518621
2.000000,23152.303069
2.200000,33776.229970
2.400000,45459.070705
2.600000,57869.627182
2.800000,70700.020987
3.000000,80078.831066
3.200000,87605.589305
3.400000,90907.148983
3.600000,92224.653214
3.800000,91227.387719
4.000000,87812.113921
4.200000,83991.043851
4.400000,80248.008754
4.600000,76541.227451
4.800000,72546.805221
5.000000,68431.379077
5.200000,64458.354040
5.400000,60614.613465
5.600000,56909.296456
5.800000,53330.267559
6.000000,49878.522774
6.200000,46504.485482
6.400000,43095.757618
6.600000,39839.541263
6.800000,36704.895595
7.000000,33741.022891
7.200000,30946.319950
7.400000,28308.326197
7.600000,25814.614413
7.800000,23463.670160
8.000000,21279.366252
8.200000,19213.471109
8.400000,17307.214023
8.600000,15526.497481
8.800000,13874.994082
9.000000,12346.424575
9.200000,10935.179394
9.400000,9620.937594
9.600000,8397.489839
9.800000,7288.688408
10.000000,6286.606232
10.200000,5385.723651
10.400000,4579.654761
10.600000,3862.535017
10.800000,3229.622042
11.000000,2673.939121
11.200000,2190.306506
11.400000,1773.364564
11.600000,1416.272494
11.800000,1114.821203
12.000000,862.843047
12.200000,655.153225
12.400000,486.811303
12.600000,352.848140
12.800000,248.762120
13.000000,169.810621
13.200000,111.779506
13.400000,70.697109
13.600000,42.861188
13.800000,24.856603
14.000000,13.818868
14.200000,7.389768
14.400000,3.806094
14.600000,1.880158
14.800000,0.881839
15.000000,0.386138
15.200000,0.153579
15.400000,0.052322
15.600000,0.012424
15.800000,0.000000
