cosphi,flux
-1.000000,2990.721237
-0.990000,3030.913324
-0.980000,3050.896951
-0.970000,3024.259813
-0.960000,2997.569347
-0.950000,2974.152746
-0.940000,3055.071168
-0.930000,2981.339188
-0.920000,2927.262911
-0.910000,2877.865836
-0.900000,2835.222577
-0.890000,2810.220035
-0.880000,2720.206385
-0.870000,2709.838325
-0.860000,2680.419630
-0.850000,2631.149335
-0.840000,2580.235708
-0.830000,2509.942289
-0.820000,2442.838372
-0.810000,2484.799176
-0.800000,2404.538508
-0.790000,2296.594127
-0.780000,2320.178864
-0.770000,2192.846805
-0.760000,2198.744000
-0.750000,2068.807752
-0.740000,2119.559209
-0.730000,2140.992613
-0.720000,1973.063736
-0.710000,1990.568535
-0.700000,1999.304145
-0.690000,1823.768753
-0.680000,1849.539727
-0.670000,1865.146406
-0.660000,1652.583631
-0.650000,1668.827152
-0.640000,1697.083095
-0.630000,1714.937542
-0.620000,1451.875863
-0.610000,1459.603706
-0.600000,1463.059164
-0.590000,1482.669514
-0.580000,1513.520954
-0.570000,1530.639510
-0.560000,1219.685738
-0.550000,1227.246710
-0.540000,1245.940180
-0.530000,1257.402482
-0.520000,1272.743215
-0.510000,1284.454746
-0.500000,1306.647443
-0.490000,924.974529
-0.480000,929.158065
-0.470000,938.485722
-0.460000,959.631645
-0.450000,972.757085
-0.440000,979.060982
-0.430000,982.900681
-0.420000,995.778021
-0.410000,1000.937497
-0.400000,537.610474
-0.390000,549.669378
-0.380000,555.822032
-0.370000,558.899565
-0.360000,561.016346
-0.350000,573.987595
-0.340000,578.311713
-0.330000,581.622335
-0.320000,592.642923
-0.310000,601.784603
-0.300000,610.380554
-0.290000,618.769538
-0.280000,622.373423
-0.270000,625.726067
-0.260000,644.378212
-0.250000,650.389530
-0.240000,0.000000
-0.230000,0.000000
-0.220000,0.000000
-0.210000,0.000000
-0.200000,0.000000
-0.190000,0.000000
-0.180000,0.000000
-0.170000,0.000000
-0.160000,0.000000
-0.150000,0.000000
-0.140000,0.000000
-0.130000,0.000000
-0.120000,0.000000
-0.110000,0.000000
-0.100000,0.000000
-0.090000,0.000000
-0.080000,0.000000
-0.070000,0.000000
-0.060000,0.000000
-0.050000,0.000000
-0.040000,0.000000
-0.030000,0.000000
-0.020000,0.000000
-0.010000,0.000000
0.000000,0.000000
0.010000,0.000000
0.020000,0.000000
0.030000,0.000000
0.040000,0.000000
0.050000,0.000000
0.060000,0.000000
0.070000,0.000000
0.080000,0.000000
0.090000,0.000000
0.100000,0.000000
0.110000,0.000000
0.120000,0.000000
0.130000,0.000000
0.140000,0.000000
0.150000,0.000000
0.160000,0.000000
0.170000,0.000000
0.180000,0.000000
0.190000,0.000000
0.200000,0.000000
0.210000,0.000000
0.220000,0.000000
0.230000,0.000000
0.240000,0.000000
0.250000,0.000000
0.260000,0.000000
0.270000,0.000000
0.280000,0.000000
0.290000,0.000000
0.300000,0.000000
0.310000,0.000000
0.320000,0.000000
0.330000,0.000000
0.340000,0.000000
0.350000,0.000000
0.360000,0.000000
0.370000,0.000000
0.380000,0.000000
0.390000,0.000000
0.400000,0.000000
0.410000,0.000000
0.420000,0.000000
0.430000,0.000000
0.440000,0.000000
0.450000,0.000000
0.460000,0.000000
0.470000,0.000000
0.480000,0.000000
0.490000,0.000000
0.500000,0.000000
0.510000,0.000000
0.520000,0.000000
0.530000,0.000000
0.540000,0.000000
0.550000,0.000000
0.560000,0.000000
0.570000,0.000000
0.580000,0.000000
0.590000,0.000000
0.600000,0.000000
0.610000,0.000000
0.620000,0.000000
0.630000,0.000000
0.640000,0.000000
0.650000,0.000000
0.660000,0.000000
0.670000,0.000000
0.680000,0.000000
0.690000,0.000000
0.700000,0.000000
0.710000,0.000000
0.720000,0.000000
0.730000,0.000000
0.740000,0.000000
0.750000,0.000000
0.760000,0.000000
0.770000,0.000000
0.780000,0.000000
0.790000,0.000000
0.800000,0.000000
0.810000,0.000000
0.820000,0.000000
0.830000,0.000000
0.840000,0.000000
0.850000,0.000000
0.860000,0.000000
0.870000,0.000000
0.880000,0.000000
0.890000,0.000000
0.900000,0.000000
0.910000,0.000000
0.920000,0.000000
0.930000,0.000000
0.940000,0.000000
0.950000,0.000000
0.960000,0.000000
0.970000,0.000000
0.980000,0.000000
0.990000,0.000000
1.000000,0.000000
