cosphi,flux
-1.000000,2.283240
-0.990000,0.000629
-0.980000,0.000635
-0.970000,0.000639
-0.960000,0.000642
-0.950000,0.000652
-0.940000,0.000662
-0.930000,0.000667
-0.920000,0.000671
-0.910000,0.000673
-0.900000,0.000676
-0.890000,0.000681
-0.880000,0.000688
-0.870000,0.000696
-0.860000,0.000701
-0.850000,0.000705
-0.840000,0.000712
-0.830000,0.000718
-0.820000,0.000729
-0.810000,0.000739
-0.800000,0.000745
-0.790000,0.000749
-0.780000,0.000753
-0.770000,0.000755
-0.760000,0.000757
-0.750000,0.000760
-0.740000,0.000772
-0.730000,0.000776
-0.720000,0.000779
-0.710000,0.000790
-0.700000,0.000795
-0.690000,0.000802
-0.680000,0.000814
-0.670000,0.000821
-0.660000,0.000830
-0.650000,0.000837
-0.640000,0.000844
-0.630000,0.000849
-0.620000,0.000852
-0.610000,0.000854
-0.600000,0.000855
-0.590000,0.000858
-0.580000,0.000868
-0.570000,0.000877
-0.560000,0.000884
-0.550000,0.000888
-0.540000,0.000894
-0.530000,0.000908
-0.520000,0.000917
-0.510000,0.000931
-0.500000,0.000944
-0.490000,0.000951
-0.480000,0.000955
-0.470000,0.000968
-0.460000,0.000981
-0.450000,0.000989
-0.440000,0.000994
-0.430000,0.000997
-0.420000,0.001002
-0.410000,0.001006
-0.400000,0.001023
-0.390000,0.001042
-0.380000,0.001050
-0.370000,0.001055
-0.360000,0.001068
-0.350000,0.001083
-0.340000,0.001089
-0.330000,0.001095
-0.320000,0.001118
-0.310000,0.001135
-0.300000,0.001154
-0.290000,0.001166
-0.280000,0.001173
-0.270000,0.001178
-0.260000,0.001199
-0.250000,0.001206
-0.240000,0.001211
-0.230000,0.001217
-0.220000,0.001235
-0.210000,0.001251
-0.200000,0.001267
-0.190000,0.001282
-0.180000,0.001293
-0.170000,0.001297
-0.160000,0.001316
-0.150000,0.001335
-0.140000,0.001356
-0.130000,0.001365
-0.120000,0.001382
-0.110000,0.001401
-0.100000,0.001420
-0.090000,0.001440
-0.080000,0.001454
-0.070000,0.001465
-0.060000,0.001475
-0.050000,0.001485
-0.040000,0.001514
-0.030000,0.001539
-0.020000,0.001555
-0.010000,0.001573
0.000000,0.001596
0.010000,0.001608
0.020000,0.001628
0.030000,0.001647
0.040000,0.001674
0.050000,0.001701
0.060000,0.001725
0.070000,0.001746
0.080000,0.001782
0.090000,0.001796
0.100000,0.001806
0.110000,0.001840
0.120000,0.001872
0.130000,0.001892
0.140000,0.001924
0.150000,0.001953
0.160000,0.001980
0.170000,0.002015
0.180000,0.002033
0.190000,0.002065
0.200000,0.002095
0.210000,0.002131
0.220000,0.002172
0.230000,0.002192
0.240000,0.002225
0.250000,0.002272
0.260000,0.002300
0.270000,0.002336
0.280000,0.002371
0.290000,0.002407
0.300000,0.002452
0.310000,0.002476
0.320000,0.002524
0.330000,0.002563
0.340000,0.002597
0.350000,0.002648
0.360000,0.002684
0.370000,0.002752
0.380000,0.002808
0.390000,0.002866
0.400000,0.002921
0.410000,0.002981
0.420000,0.003038
0.430000,0.003104
0.440000,0.003165
0.450000,0.003227
0.460000,0.003296
0.470000,0.003361
0.480000,0.003416
0.490000,0.003479
0.500000,0.003552
0.510000,0.003619
0.520000,0.003675
0.530000,0.003756
0.540000,0.003862
0.550000,0.003973
0.560000,0.004079
0.570000,0.004182
0.580000,0.004279
0.590000,0.004378
0.600000,0.004471
0.610000,0.004568
0.620000,0.004662
0.630000,0.004779
0.640000,0.004959
0.650000,0.005103
0.660000,0.005276
0.670000,0.005407
0.680000,0.005547
0.690000,0.005669
0.700000,0.005845
0.710000,0.006086
0.720000,0.006290
0.730000,0.006480
0.740000,0.006644
0.750000,0.006888
0.760000,0.007176
0.770000,0.007426
0.780000,0.007626
0.790000,0.007983
0.800000,0.008298
0.810000,0.008550
0.820000,0.009001
0.830000,0.009335
0.840000,0.009779
0.850000,0.010234
0.860000,0.010758
0.870000,0.011204
0.880000,0.011872
0.890000,0.012536
0.900000,0.013221
0.910000,0.014002
0.920000,0.014816
0.930000,0.015819
0.940000,0.016908
0.950000,0.018150
0.960000,0.019563
0.970000,0.021164
0.980000,0.023057
0.990000,0.025218
1.000000,0.027708
