cosphi,flux
-1.000000,0.567187
-0.990000,0.567336
-0.980000,0.566587
-0.970000,0.580103
-0.960000,0.585683
-0.950000,0.587482
-0.940000,0.587508
-0.930000,0.593424
-0.920000,0.597064
-0.910000,0.605913
-0.900000,0.614068
-0.890000,0.617083
-0.880000,0.617418
-0.870000,0.616874
-0.860000,0.619480
-0.850000,0.628403
-0.840000,0.632734
-0.830000,0.644340
-0.820000,0.632834
-0.810000,0.633834
-0.800000,0.613203
-0.790000,0.613112
-0.780000,0.617265
-0.770000,0.628248
-0.760000,0.592059
-0.750000,0.593763
-0.740000,0.601613
-0.730000,0.604064
-0.720000,0.609538
-0.710000,0.556344
-0.700000,0.557873
-0.690000,0.557703
-0.680000,0.557177
-0.670000,0.567162
-0.660000,0.574234
-0.650000,0.582834
-0.640000,0.479815
-0.630000,0.481756
-0.620000,0.483067
-0.610000,0.486816
-0.600000,0.492851
-0.590000,0.495087
-0.580000,0.501003
-0.570000,0.505005
-0.560000,0.508560
-0.550000,0.515689
-0.540000,0.340220
-0.530000,0.340355
-0.520000,0.341882
-0.510000,0.346041
-0.500000,0.352915
-0.490000,0.355346
-0.480000,0.355602
-0.470000,0.357738
-0.460000,0.362981
-0.450000,0.364861
-0.440000,0.366319
-0.430000,0.370695
-0.420000,0.374020
-0.410000,0.380135
-0.400000,0.381958
-0.390000,0.381878
-0.380000,0.386392
-0.370000,0.064558
-0.360000,0.065316
-0.350000,0.065647
-0.340000,0.066015
-0.330000,0.067044
-0.320000,0.067323
-0.310000,0.067677
-0.300000,0.068128
-0.290000,0.069607
-0.280000,0.070168
-0.270000,0.070250
-0.260000,0.070900
-0.250000,0.071855
-0.240000,0.072332
-0.230000,0.072975
-0.220000,0.073661
-0.210000,0.074678
-0.200000,0.074929
-0.190000,0.075483
-0.180000,0.076569
-0.170000,0.077485
-0.160000,0.077746
-0.150000,0.078646
-0.140000,0.079648
-0.130000,0.000000
-0.120000,0.000000
-0.110000,0.000000
-0.100000,0.000000
-0.090000,0.000000
-0.080000,0.000000
-0.070000,0.000000
-0.060000,0.000000
-0.050000,0.000000
-0.040000,0.000000
-0.030000,0.000000
-0.020000,0.000000
-0.010000,0.000000
0.000000,0.000000
0.010000,0.000000
0.020000,0.000000
0.030000,0.000000
0.040000,0.000000
0.050000,0.000000
0.060000,0.000000
0.070000,0.000000
0.080000,0.000000
0.090000,0.000000
0.100000,0.000000
0.110000,0.000000
0.120000,0.000000
0.130000,0.000000
0.140000,0.000000
0.150000,0.000000
0.160000,0.000000
0.170000,0.000000
0.180000,0.000000
0.190000,0.000000
0.200000,0.000000
0.210000,0.000000
0.220000,0.000000
0.230000,0.000000
0.240000,0.000000
0.250000,0.000000
0.260000,0.000000
0.270000,0.000000
0.280000,0.000000
0.290000,0.000000
0.300000,0.000000
0.310000,0.000000
0.320000,0.000000
0.330000,0.000000
0.340000,0.000000
0.350000,0.000000
0.360000,0.000000
0.370000,0.000000
0.380000,0.000000
0.390000,0.000000
0.400000,0.000000
0.410000,0.000000
0.420000,0.000000
0.430000,0.000000
0.440000,0.000000
0.450000,0.000000
0.460000,0.000000
0.470000,0.000000
0.480000,0.000000
0.490000,0.000000
0.500000,0.000000
0.510000,0.000000
0.520000,0.000000
0.530000,0.000000
0.540000,0.000000
0.550000,0.000000
0.560000,0.000000
0.570000,0.000000
0.580000,0.000000
0.590000,0.000000
0.600000,0.000000
0.610000,0.000000
0.620000,0.000000
0.630000,0.000000
0.640000,0.000000
0.650000,0.000000
0.660000,0.000000
0.670000,0.000000
0.680000,0.000000
0.690000,0.000000
0.700000,0.000000
0.710000,0.000000
0.720000,0.000000
0.730000,0.000000
0.740000,0.000000
0.750000,0.000000
0.760000,0.000000
0.770000,0.000000
0.780000,0.000000
0.790000,0.000000
0.800000,0.000000
0.810000,0.000000
0.820000,0.000000
0.830000,0.000000
0.840000,0.000000
0.850000,0.000000
0.860000,0.000000
0.870000,0.000000
0.880000,0.000000
0.890000,0.000000
0.900000,0.000000
0.910000,0.000000
0.920000,0.000000
0.930000,0.000000
0.940000,0.000000
0.950000,0.000000
0.960000,0.000000
0.970000,0.000000
0.980000,0.000000
0.990000,0.000000
1.000000,0.000000
