energy,flux
0.000000,0.000000
0.200000,0.128248
0.400000,0.498758
0.600000,1.090179
0.800000,1.881152
1.000000,2.850312
1.200000,3.976274
1.400000,5.237604
1.600000,6.612717
1.800000,8.078265
2.000000,9.519839
2.200000,10.343435
2.400000,9.743395
2.600000,8.174331
2.800000,6.398473
3.000000,4.548240
3.200000,2.955366
3.400000,1.806837
3.600000,1.015200
3.800000,0.495994
4.000000,0.282550
4.200000,0.063197
4.400000,0.010543
4.600000,0.000875
4.800000,0.000000
5.000000,0.000000
5.200000,0.000000
5.400000,0.000000
5.600000,0.000000
5.800000,0.000000
6.000000,0.000000
6.200000,0.000000
6.400000,0.000000
6.600000,0.000000
6.800000,0.000000
7.000000,0.000000
7.200000,0.000000
7.400000,0.000000
7.600000,0.000000
7.800000,0.000000
8.000000,0.000000
8.200000,0.000000
8.400000,0.000000
8.600000,0.000000
8.800000,0.000000
9.000000,0.000000
9.200000,0.000000
9.400000,0.000000
9.600000,0.000000
9.800000,0.000000
10.000000,0.000000
10.200000,0.000000
10.400000,0.000000
10.600000,0.000000
10.800000,0.000000
11.000000,0.000000
11.200000,0.000000
11.400000,0.000000
11.600000,0.000000
11.800000,0.000000
12.000000,0.000000
12.200000,0.000000
12.400000,0.000000
12.600000,0.000000
12.800000,0.000000
13.000000,0.000000
13.200000,0.000000
13.400000,0.000000
13.600000,0.000000
13.800000,0.000000
14.000000,0.000000
14.200000,0.000000
14.400000,0.000000
14.600000,0.000000
14.800000,0.000000
15.000000,0.000000
15.200000,0.000000
15.400000,0.000000
15.600000,0.000000
15.800000,0.000000
