costheta,flux
-1.000000,0.733086
-0.990000,0.730696
-0.980000,0.730429
-0.970000,0.728355
-0.960000,0.724907
-0.950000,0.721214
-0.940000,0.717032
-0.930000,0.712526
-0.920000,0.708316
-0.910000,0.705324
-0.900000,0.701041
-0.890000,0.696197
-0.880000,0.691088
-0.870000,0.685742
-0.860000,0.680277
-0.850000,0.674813
-0.840000,0.670242
-0.830000,0.664911
-0.820000,0.659988
-0.810000,0.656150
-0.800000,0.653158
-0.790000,0.648757
-0.780000,0.643967
-0.770000,0.640012
-0.760000,0.635356
-0.750000,0.629939
-0.740000,0.625598
-0.730000,0.620056
-0.720000,0.614105
-0.710000,0.610501
-0.700000,0.605840
-0.690000,0.600105
-0.680000,0.593933
-0.670000,0.587561
-0.660000,0.581759
-0.650000,0.576395
-0.640000,0.570100
-0.630000,0.563451
-0.620000,0.556566
-0.610000,0.550444
-0.600000,0.544408
-0.590000,0.537998
-0.580000,0.531116
-0.570000,0.525493
-0.560000,0.518973
-0.550000,0.513287
-0.540000,0.506442
-0.530000,0.499157
-0.520000,0.491604
-0.510000,0.483850
-0.500000,0.475937
-0.490000,0.467899
-0.480000,0.459755
-0.470000,0.451824
-0.460000,0.443659
-0.450000,0.435354
-0.440000,0.426909
-0.430000,0.419315
-0.420000,0.412457
-0.410000,0.404917
-0.400000,0.396912
-0.390000,0.388490
-0.380000,0.380176
-0.370000,0.371725
-0.360000,0.362928
-0.350000,0.353941
-0.340000,0.344810
-0.330000,0.335648
-0.320000,0.326347
-0.310000,0.316929
-0.300000,0.307419
-0.290000,0.298397
-0.280000,0.288947
-0.270000,0.279331
-0.260000,0.269600
-0.250000,0.259779
-0.240000,0.249880
-0.230000,0.239915
-0.220000,0.229895
-0.210000,0.219876
-0.200000,0.209897
-0.190000,0.199771
-0.180000,0.189568
-0.170000,0.179305
-0.160000,0.168989
-0.150000,0.158631
-0.140000,0.148230
-0.130000,0.137791
-0.120000,0.127318
-0.110000,0.116815
-0.100000,0.106283
-0.090000,0.095738
-0.080000,0.085163
-0.070000,0.074565
-0.060000,0.063947
-0.050000,0.053313
-0.040000,0.042665
-0.030000,0.032008
-0.020000,0.021343
-0.010000,0.010672
0.000000,0.000001
0.010000,0.010673
0.020000,0.021344
0.030000,0.032009
0.040000,0.042667
0.050000,0.053314
0.060000,0.063948
0.070000,0.074566
0.080000,0.085164
0.090000,0.095739
0.100000,1.582990
0.110000,0.292498
0.120000,0.260713
0.130000,0.253437
0.140000,0.254024
0.150000,0.258839
0.160000,0.264208
0.170000,0.271385
0.180000,0.583139
0.190000,0.495706
0.200000,0.469271
0.210000,0.459074
0.220000,0.455905
0.230000,0.797086
0.240000,0.693557
0.250000,0.659694
0.260000,0.643139
0.270000,1.011888
0.280000,0.889668
0.290000,0.845102
0.300000,1.405664
0.310000,1.112332
0.320000,1.040877
0.330000,1.667420
0.340000,1.309268
0.350000,1.224059
0.360000,1.716001
0.370000,1.482348
0.380000,5.751109
0.390000,1.610733
0.400000,1.515358
0.410000,2.003977
0.420000,1.783391
0.430000,2.350883
0.440000,2.024974
0.450000,2.638993
0.460000,2.249648
0.470000,2.840051
0.480000,2.459955
0.490000,2.980761
0.500000,2.663597
0.510000,3.120954
0.520000,4.163917
0.530000,3.204530
0.540000,3.761861
0.550000,3.361257
0.560000,3.797358
0.570000,4.354585
0.580000,6.011956
0.590000,4.190045
0.600000,4.708835
0.610000,5.346880
0.620000,7.004162
0.630000,4.965175
0.640000,5.455168
0.650000,5.958082
0.660000,6.470722
0.670000,7.035057
0.680000,7.660796
0.690000,8.323474
0.700000,8.970896
0.710000,9.404235
0.720000,9.556355
0.730000,9.608618
0.740000,9.698167
0.750000,9.861239
0.760000,10.080715
0.770000,10.350132
0.780000,10.672804
0.790000,13.215471
0.800000,12.780081
0.810000,12.884765
0.820000,15.354471
0.830000,14.909705
0.840000,17.542762
0.850000,16.829231
0.860000,19.125700
0.870000,21.912120
0.880000,29.628056
0.890000,21.628636
0.900000,24.111454
0.910000,32.649217
0.920000,31.482166
0.930000,32.966137
0.940000,39.433042
0.950000,45.819504
0.960000,51.437821
0.970000,65.092023
0.980000,77.477501
0.990000,113.085503
1.000000,292.352466
