cosphi,flux
-1.000000,0.618109
-0.990000,0.200872
-0.980000,0.153386
-0.970000,0.154989
-0.960000,0.100992
-0.950000,0.101073
-0.940000,0.101037
-0.930000,0.101604
-0.920000,0.102173
-0.910000,0.104396
-0.900000,0.105203
-0.890000,0.106290
-0.880000,0.106812
-0.870000,0.106978
-0.860000,0.107066
-0.850000,0.107475
-0.840000,0.041327
-0.830000,0.041644
-0.820000,0.041789
-0.810000,0.041810
-0.800000,0.041821
-0.790000,0.041788
-0.780000,0.042198
-0.770000,0.042730
-0.760000,0.042917
-0.750000,0.042981
-0.740000,0.043347
-0.730000,0.043512
-0.720000,0.043780
-0.710000,0.044139
-0.700000,0.044209
-0.690000,0.044209
-0.680000,0.045033
-0.670000,0.045431
-0.660000,0.045847
-0.650000,0.046271
-0.640000,0.046379
-0.630000,0.046418
-0.620000,0.046419
-0.610000,0.046502
-0.600000,0.046589
-0.590000,0.046923
-0.580000,0.047153
-0.570000,0.047458
-0.560000,0.047563
-0.550000,0.047706
-0.540000,0.048018
-0.530000,0.048131
-0.520000,0.048236
-0.510000,0.048804
-0.500000,0.049718
-0.490000,0.050211
-0.480000,0.050653
-0.470000,0.050950
-0.460000,0.051236
-0.450000,0.051329
-0.440000,0.051492
-0.430000,0.051963
-0.420000,0.052342
-0.410000,0.052581
-0.400000,0.052619
-0.390000,0.052589
-0.380000,0.053061
-0.370000,0.053323
-0.360000,0.053736
-0.350000,0.054030
-0.340000,0.054103
-0.330000,0.054688
-0.320000,0.054859
-0.310000,0.054955
-0.300000,0.055121
-0.290000,0.056340
-0.280000,0.056705
-0.270000,0.057193
-0.260000,0.057534
-0.250000,0.057795
-0.240000,0.058103
-0.230000,0.058805
-0.220000,0.059177
-0.210000,0.059440
-0.200000,0.059475
-0.190000,0.059657
-0.180000,0.060173
-0.170000,0.060815
-0.160000,0.061245
-0.150000,0.061529
-0.140000,0.061733
-0.130000,0.061837
-0.120000,0.062390
-0.110000,0.063140
-0.100000,0.063791
-0.090000,0.064016
-0.080000,0.064397
-0.070000,0.064460
-0.060000,0.064810
-0.050000,0.065751
-0.040000,0.066537
-0.030000,0.066973
-0.020000,0.067515
-0.010000,0.067654
0.000000,0.068088
0.010000,0.068558
0.020000,0.069076
0.030000,0.069388
0.040000,0.070374
0.050000,0.070603
0.060000,0.071116
0.070000,0.071767
0.080000,0.071885
0.090000,0.072855
0.100000,0.073366
0.110000,0.073558
0.120000,0.074069
0.130000,0.074786
0.140000,0.075083
0.150000,0.075491
0.160000,0.076569
0.170000,0.077083
0.180000,0.077960
0.190000,0.078603
0.200000,0.079032
0.210000,0.080011
0.220000,0.080368
0.230000,0.081348
0.240000,0.081667
0.250000,0.082453
0.260000,0.083075
0.270000,0.083377
0.280000,0.084022
0.290000,0.084364
0.300000,0.084788
0.310000,0.085463
0.320000,0.086916
0.330000,0.087859
0.340000,0.088680
0.350000,0.089879
0.360000,0.090609
0.370000,0.091163
0.380000,0.091588
0.390000,0.091905
0.400000,0.092126
0.410000,0.094010
0.420000,0.095261
0.430000,0.096107
0.440000,0.097024
0.450000,0.097537
0.460000,0.097780
0.470000,0.098321
0.480000,0.100102
0.490000,0.101335
0.500000,0.101818
0.510000,0.102522
0.520000,0.103016
0.530000,0.105032
0.540000,0.106279
0.550000,0.107156
0.560000,0.107921
0.570000,0.109115
0.580000,0.110527
0.590000,0.111442
0.600000,0.111872
0.610000,0.113653
0.620000,0.114542
0.630000,0.115391
0.640000,0.116679
0.650000,0.117623
0.660000,0.118777
0.670000,0.120281
0.680000,0.121895
0.690000,0.123320
0.700000,0.124997
0.710000,0.125771
0.720000,0.127349
0.730000,0.128302
0.740000,0.129629
0.750000,0.130897
0.760000,0.133131
0.770000,0.134581
0.780000,0.136203
0.790000,0.137368
0.800000,0.138439
0.810000,0.139791
0.820000,0.142183
0.830000,0.143964
0.840000,0.145795
0.850000,0.147363
0.860000,0.149102
0.870000,0.151560
0.880000,0.153074
0.890000,0.154636
0.900000,0.156862
0.910000,0.158680
0.920000,0.159982
0.930000,0.162490
0.940000,0.164082
0.950000,0.167113
0.960000,0.168932
0.970000,0.171184
0.980000,0.173514
0.990000,0.175945
1.000000,0.178099
