energy,flux
0.000000,0.000000
0.200000,0.000000
0.400000,0.000000
0.600000,0.000000
0.800000,0.000000
1.000000,0.000000
1.200000,54278.438846
1.400000,211830.679302
1.600000,529848.049935
1.800000,1029547.009283
2.000000,1665342.909477
2.200000,2390102.338697
2.400000,3187640.095303
2.600000,4036439.510926
2.800000,4916560.814942
3.000000,5638635.288864
3.200000,6274921.676064
3.400000,6659401.888186
3.600000,6913185.369631
3.800000,7002010.633667
4.000000,6899396.181789
4.200000,6729216.724258
4.400000,6527110.584966
4.600000,6302750.640676
4.800000,6037320.753322
5.000000,5747525.537059
5.200000,5457106.794238
5.400000,5167728.742434
5.600000,4882094.211063
5.800000,4600687.605697
6.000000,4324758.696028
6.200000,4050879.493590
6.400000,3770297.201781
6.600000,3499510.829157
6.800000,3236108.225701
7.000000,2985022.305048
7.200000,2746558.163913
7.400000,2519951.933160
7.600000,2304391.669366
7.800000,2100026.281140
8.000000,1909266.241787
8.200000,1727926.696230
8.400000,1559948.431877
8.600000,1402392.026266
8.800000,1255737.196515
9.000000,1119519.016011
9.200000,993362.668344
9.400000,875512.711337
9.600000,765475.240332
9.800000,665481.897688
10.000000,574884.026717
10.200000,493239.609604
10.400000,420018.802506
10.600000,354736.745432
10.800000,297003.219128
11.000000,246218.412372
11.200000,201937.920601
11.400000,163692.918641
11.600000,130881.832745
11.800000,103139.839056
12.000000,79915.329590
12.200000,60743.102281
12.400000,45180.917140
12.600000,32780.978849
12.800000,23134.058353
13.000000,15807.310817
13.200000,10415.487996
13.400000,6593.767175
13.600000,4001.288452
13.800000,2322.686638
14.000000,1292.421601
14.200000,691.735743
14.400000,356.600464
14.600000,176.301495
14.800000,82.751064
15.000000,36.263287
15.200000,14.433764
15.400000,4.920765
15.600000,1.168972
15.800000,0.000000
