cosphi,flux
-1.000000,237656.196120
-0.990000,238299.632379
-0.980000,239945.493448
-0.970000,240361.812921
-0.960000,242465.139960
-0.950000,243046.908361
-0.940000,243637.534178
-0.930000,249053.396108
-0.920000,251208.933189
-0.910000,252141.522940
-0.900000,254926.780819
-0.890000,257534.942725
-0.880000,259539.552876
-0.870000,260953.614504
-0.860000,261705.253254
-0.850000,261891.860929
-0.840000,264045.287257
-0.830000,265766.106806
-0.820000,268883.177080
-0.810000,271317.235389
-0.800000,272824.102312
-0.790000,273557.553065
-0.780000,274877.679810
-0.770000,276891.418571
-0.760000,281970.675625
-0.750000,284722.604336
-0.740000,287714.106990
-0.730000,289244.473561
-0.720000,289833.780163
-0.710000,292847.356758
-0.700000,295906.972483
-0.690000,300793.653243
-0.680000,303717.490319
-0.670000,305039.825526
-0.660000,307485.225774
-0.650000,309221.627803
-0.640000,309807.866708
-0.630000,311219.685578
-0.620000,318328.468146
-0.610000,322226.629167
-0.600000,325809.157828
-0.590000,327845.704839
-0.580000,328954.963223
-0.570000,331232.688976
-0.560000,334079.284888
-0.550000,337185.190234
-0.540000,339062.123697
-0.530000,341336.585759
-0.520000,345127.205206
-0.510000,348755.780821
-0.500000,349663.216358
-0.490000,350667.649190
-0.480000,358051.979319
-0.470000,362098.897701
-0.460000,365534.978359
-0.450000,369356.308439
-0.440000,372120.100560
-0.430000,373285.820404
-0.420000,378636.062808
-0.410000,381871.682761
-0.400000,382736.321385
-0.390000,384109.612608
-0.380000,392267.603396
-0.370000,398879.921752
-0.360000,401350.554546
-0.350000,405565.536157
-0.340000,409081.640114
-0.330000,411057.149451
-0.320000,417978.743350
-0.310000,421454.585249
-0.300000,427147.849967
-0.290000,429707.297264
-0.280000,433008.923019
-0.270000,436861.130160
-0.260000,442395.187461
-0.250000,444886.735534
-0.240000,455050.796182
-0.230000,459041.437794
-0.220000,462871.959797
-0.210000,467676.136727
-0.200000,471050.282467
-0.190000,472306.213033
-0.180000,480543.594763
-0.170000,488612.435450
-0.160000,491463.032545
-0.150000,494237.671902
-0.140000,501271.754912
-0.130000,510738.245988
-0.120000,516106.383103
-0.110000,521169.018060
-0.100000,526217.482184
-0.090000,531057.944121
-0.080000,535988.316294
-0.070000,544600.958652
-0.060000,550757.132126
-0.050000,556969.529242
-0.040000,563070.563022
-0.030000,568036.695569
-0.020000,577977.027103
-0.010000,587971.530761
0.000000,592270.285151
0.010000,595279.284019
0.020000,606836.522454
0.030000,614365.837993
0.040000,622638.730669
0.050000,631296.984658
0.060000,635866.649089
0.070000,644353.401850
0.080000,655319.598445
0.090000,664074.259654
0.100000,670114.751321
0.110000,681201.392856
0.120000,687774.229923
0.130000,696542.209285
0.140000,710606.319916
0.150000,717694.712311
0.160000,728155.298492
0.170000,738548.060941
0.180000,747186.636892
0.190000,757116.901405
0.200000,769489.658932
0.210000,777308.464060
0.220000,791822.788772
0.230000,802104.370378
0.240000,811449.329940
0.250000,828005.908227
0.260000,838522.707327
0.270000,852745.681350
0.280000,866497.476048
0.290000,878917.724975
0.300000,893481.315838
0.310000,908800.218886
0.320000,922869.818391
0.330000,938358.471158
0.340000,952954.607132
0.350000,967902.192793
0.360000,985746.813861
0.370000,1001141.670141
0.380000,1013901.921466
0.390000,1032907.705594
0.400000,1050668.872963
0.410000,1062155.795187
0.420000,1084171.900035
0.430000,1109567.494249
0.440000,1132248.951580
0.450000,1151956.992361
0.460000,1173870.123085
0.470000,1194988.933612
0.480000,1217096.642872
0.490000,1238925.698723
0.500000,1260725.378716
0.510000,1281907.522530
0.520000,1308194.524852
0.530000,1339308.062357
0.540000,1372048.350810
0.550000,1402022.675337
0.560000,1426911.741255
0.570000,1457694.784022
0.580000,1479855.483543
0.590000,1511773.646204
0.600000,1554423.533387
0.610000,1595905.323952
0.620000,1631097.718719
0.630000,1659690.772731
0.640000,1687762.672377
0.650000,1741754.210110
0.660000,1790940.709425
0.670000,1831624.730394
0.680000,1864563.123398
0.690000,1915487.969090
0.700000,1980652.987726
0.710000,2025313.928194
0.720000,2058668.008756
0.730000,2140973.956877
0.740000,2199985.422967
0.750000,2238395.246666
0.760000,2328948.419505
0.770000,2384119.236859
0.780000,2468012.942864
0.790000,2532672.795107
0.800000,2620067.168765
0.810000,2687083.607936
0.820000,2795520.179492
0.830000,2874572.926584
0.840000,2971050.871448
0.850000,3082408.007755
0.860000,3197005.882569
0.870000,3311470.119279
0.880000,3431144.454171
0.890000,3559866.682594
0.900000,3704371.169476
0.910000,3857339.869670
0.920000,4013946.209616
0.930000,4181490.537034
0.940000,4373651.841131
0.950000,4564917.858567
0.960000,4767976.453495
0.970000,5006055.751559
0.980000,5239668.386271
0.990000,5495940.542311
1.000000,5775049.359084
