energy,flux
0.000000,0.000000
0.200000,0.000000
0.400000,0.000000
0.600000,0.000000
0.800000,0.000000
1.000000,0.000000
1.200000,0.000000
1.400000,0.000000
1.600000,0.000000
1.800000,0.000000
2.000000,0.000895
2.200000,0.097503
2.400000,1.331409
2.600000,8.611044
2.800000,30.043493
3.000000,78.915103
3.200000,169.860605
3.400000,317.569328
3.600000,532.866750
3.800000,834.095693
4.000000,1226.488811
4.200000,1688.171326
4.400000,2265.660671
4.600000,2890.201764
4.800000,3548.369312
5.000000,4242.504010
5.200000,4965.680304
5.400000,5712.860342
5.600000,6484.233120
5.800000,7274.357876
6.000000,8079.308981
6.200000,8856.291404
6.400000,9480.837741
6.600000,10097.415535
6.800000,10580.267316
7.000000,10960.882447
7.200000,11229.773748
7.400000,11369.480116
7.600000,11378.558664
7.800000,11286.642689
8.000000,11031.586869
8.200000,10705.192225
8.400000,10242.550451
8.600000,9691.628848
8.800000,9078.716204
9.000000,8374.298485
9.200000,7625.928344
9.400000,6858.052451
9.600000,6071.943811
9.800000,5284.490503
10.000000,4533.270216
10.200000,3835.643322
10.400000,3198.516389
10.600000,2627.432267
10.800000,2130.040345
11.000000,1702.423573
11.200000,1339.383072
11.400000,1033.576122
11.600000,782.558090
11.800000,580.846781
12.000000,421.758237
12.200000,298.948730
12.400000,206.335250
12.600000,138.255001
12.800000,89.881193
13.000000,56.560848
13.200000,34.379256
13.400000,20.148705
13.600000,11.371915
13.800000,6.174744
14.000000,3.221352
14.200000,1.610291
14.400000,0.767085
14.600000,0.344817
14.800000,0.143850
15.000000,0.054218
15.200000,0.017606
15.400000,0.004456
15.600000,0.000661
15.800000,0.000000
