costheta,flux
-1.000000,4230.376381
-0.990000,4216.028812
-0.980000,4200.783847
-0.970000,4184.678260
-0.960000,4256.360071
-0.950000,4313.494212
-0.940000,4341.891071
-0.930000,4370.957120
-0.920000,4403.464099
-0.910000,4423.234236
-0.900000,4434.610261
-0.890000,4440.539728
-0.880000,4448.738216
-0.870000,4452.217544
-0.860000,4452.283073
-0.850000,4448.183893
-0.840000,4441.071216
-0.830000,4431.390718
-0.820000,4421.283601
-0.810000,4408.877437
-0.800000,4394.168219
-0.790000,4377.855540
-0.780000,4359.410827
-0.770000,4404.794897
-0.760000,4417.641188
-0.750000,4418.141072
-0.740000,4412.562256
-0.730000,4402.371602
-0.720000,4388.215822
-0.710000,4370.867181
-0.700000,4350.969715
-0.690000,4328.533801
-0.680000,4303.837218
-0.670000,4277.073912
-0.660000,4248.390096
-0.650000,4217.903597
-0.640000,4185.712197
-0.630000,4152.242733
-0.620000,4117.110397
-0.610000,4080.407078
-0.600000,4042.232389
-0.590000,4016.891788
-0.580000,4028.899857
-0.570000,4011.455024
-0.560000,3985.710904
-0.550000,3954.847372
-0.540000,3920.161542
-0.530000,3882.350738
-0.520000,3841.848969
-0.510000,3798.952572
-0.500000,3753.877291
-0.490000,3706.787796
-0.480000,3657.814429
-0.470000,3617.241078
-0.460000,3570.650572
-0.450000,3520.399780
-0.440000,3467.630123
-0.430000,3412.750882
-0.420000,3355.984152
-0.410000,3297.475660
-0.400000,3237.332147
-0.390000,3175.637535
-0.380000,3147.200963
-0.370000,3103.344246
-0.360000,3050.427101
-0.350000,2992.574205
-0.340000,2953.224261
-0.330000,2904.414997
-0.320000,2846.933181
-0.310000,2784.482646
-0.300000,2718.282173
-0.290000,2648.969264
-0.280000,2576.948826
-0.270000,2502.508148
-0.260000,2425.866424
-0.250000,2347.199794
-0.240000,2266.655440
-0.230000,2184.360210
-0.220000,2100.426183
-0.210000,2014.954435
-0.200000,1928.037715
-0.190000,1839.762367
-0.180000,1750.209764
-0.170000,1659.457388
-0.160000,1567.579696
-0.150000,1474.648749
-0.140000,1380.734750
-0.130000,1285.906448
-0.120000,1190.231465
-0.110000,1093.776571
-0.100000,996.607887
-0.090000,898.791057
-0.080000,800.391371
-0.070000,701.473885
-0.060000,602.103483
-0.050000,502.344957
-0.040000,402.263028
-0.030000,301.922382
-0.020000,201.387707
-0.010000,100.723671
0.000000,0.005036
0.010000,100.733745
0.020000,201.397769
0.030000,301.932432
0.040000,402.273059
0.050000,502.354970
0.060000,602.113469
0.070000,701.483837
0.080000,800.401288
0.090000,898.800932
0.100000,32601.686310
0.110000,4856.701880
0.120000,4044.823349
0.130000,3769.629114
0.140000,3680.200513
0.150000,3643.816250
0.160000,3643.920238
0.170000,3684.515968
0.180000,9763.765902
0.190000,7906.152942
0.200000,7329.679207
0.210000,7040.509913
0.220000,6888.353637
0.230000,13572.845280
0.240000,11457.240318
0.250000,10706.980930
0.260000,10302.513545
0.270000,17532.075628
0.280000,15120.059259
0.290000,14173.335945
0.300000,25464.226530
0.310000,19564.356085
0.320000,18074.526318
0.330000,30792.513635
0.340000,23585.079483
0.350000,21778.168735
0.360000,31692.888407
0.370000,27095.321387
0.380000,136635.999388
0.390000,31332.698060
0.400000,29054.272960
0.410000,38839.354737
0.420000,34563.502878
0.430000,46230.948426
0.440000,39924.354238
0.450000,52675.118960
0.460000,45119.824651
0.470000,57380.771322
0.480000,50164.551048
0.490000,61148.532033
0.500000,55218.637756
0.510000,65028.745943
0.520000,88099.791533
0.530000,68669.767479
0.540000,80904.268414
0.550000,73632.172519
0.560000,83387.713440
0.570000,96181.243114
0.580000,135032.319144
0.590000,96613.897195
0.600000,108711.246493
0.610000,123871.474861
0.620000,164323.980235
0.630000,121620.272146
0.640000,133706.195278
0.650000,146712.757373
0.660000,161056.519643
0.670000,176572.601151
0.680000,194211.648467
0.690000,214186.664889
0.700000,234582.072227
0.710000,250722.131616
0.720000,260340.293195
0.730000,268040.116797
0.740000,277564.145255
0.750000,289569.671132
0.760000,303947.773574
0.770000,320689.483480
0.780000,339500.786573
0.790000,410073.997611
0.800000,417382.136204
0.810000,438935.871708
0.820000,516575.305376
0.830000,533095.710691
0.840000,622901.619785
0.850000,642502.283398
0.860000,736262.995128
0.870000,853748.950501
0.880000,1223198.397094
0.890000,992974.309965
0.900000,1139713.317389
0.910000,1483281.537228
0.920000,1589355.302214
0.930000,1825614.274604
0.940000,2249335.468163
0.950000,2793068.729322
0.960000,3505178.593992
0.970000,4772650.226518
0.980000,6779242.730883
0.990000,11627406.277280
1.000000,55767474.993373
