cosphi,flux
-1.000000,152.346430
-0.990000,154.781965
-0.980000,155.974979
-0.970000,155.651778
-0.960000,155.479220
-0.950000,155.465415
-0.940000,154.620827
-0.930000,153.427132
-0.920000,152.913894
-0.910000,152.123817
-0.900000,152.460052
-0.890000,152.586407
-0.880000,153.254982
-0.870000,153.683122
-0.860000,153.817361
-0.850000,154.741885
-0.840000,154.023170
-0.830000,155.249621
-0.820000,154.164028
-0.810000,153.662856
-0.800000,155.288393
-0.790000,155.529360
-0.780000,156.180462
-0.770000,156.386846
-0.760000,154.651039
-0.750000,156.308672
-0.740000,158.054864
-0.730000,157.177183
-0.720000,157.686824
-0.710000,158.884772
-0.700000,156.784829
-0.690000,157.105196
-0.680000,157.494842
-0.670000,157.970147
-0.660000,156.912167
-0.650000,158.274879
-0.640000,159.790185
-0.630000,161.456134
-0.620000,162.497152
-0.610000,163.082653
-0.600000,159.926161
-0.590000,161.017689
-0.580000,163.806779
-0.570000,165.578340
-0.560000,166.460291
-0.550000,167.303411
-0.540000,169.744839
-0.530000,168.127135
-0.520000,169.118180
-0.510000,170.556106
-0.500000,170.944431
-0.490000,171.383632
-0.480000,172.107343
-0.470000,173.081255
-0.460000,174.847528
-0.450000,176.809884
-0.440000,178.718366
-0.430000,175.345168
-0.420000,175.573279
-0.410000,175.883974
-0.400000,178.038273
-0.390000,179.618500
-0.380000,180.744558
-0.370000,181.958859
-0.360000,183.744013
-0.350000,186.399764
-0.340000,187.743693
-0.330000,188.807513
-0.320000,189.684394
-0.310000,190.959412
-0.300000,193.352713
-0.290000,194.790088
-0.280000,197.698036
-0.270000,199.700235
-0.260000,194.369812
-0.250000,196.827989
-0.240000,198.144600
-0.230000,198.513468
-0.220000,199.413158
-0.210000,201.366673
-0.200000,205.380477
-0.190000,206.922733
-0.180000,207.581613
-0.170000,209.048949
-0.160000,211.460455
-0.150000,212.377970
-0.140000,213.769409
-0.130000,215.861037
-0.120000,219.845750
-0.110000,222.199099
-0.100000,222.893694
-0.090000,223.971357
-0.080000,227.256961
-0.070000,228.589224
-0.060000,230.231758
-0.050000,232.108110
-0.040000,236.350711
-0.030000,238.919900
-0.020000,239.986428
-0.010000,242.312096
0.000000,245.634226
0.010000,246.445365
0.020000,249.170736
0.030000,252.093709
0.040000,254.113621
0.050000,256.878692
0.060000,258.650320
0.070000,263.306096
0.080000,264.800601
0.090000,266.603913
0.100000,269.033015
0.110000,273.213182
0.120000,275.550972
0.130000,277.551978
0.140000,281.150498
0.150000,283.981527
0.160000,286.839964
0.170000,289.080358
0.180000,293.185920
0.190000,296.129873
0.200000,299.061030
0.210000,302.831725
0.220000,306.803910
0.230000,309.163265
0.240000,314.077837
0.250000,317.546224
0.260000,321.591673
0.270000,325.111056
0.280000,328.820022
0.290000,332.515784
0.300000,336.271824
0.310000,339.383247
0.320000,343.506529
0.330000,346.903531
0.340000,349.496441
0.350000,353.414627
0.360000,360.015947
0.370000,365.559997
0.380000,370.400500
0.390000,375.623525
0.400000,381.133799
0.410000,385.777264
0.420000,389.935730
0.430000,393.687440
0.440000,397.023931
0.450000,401.582402
0.460000,409.966190
0.470000,417.316407
0.480000,422.668040
0.490000,428.804451
0.500000,433.096426
0.510000,436.578549
0.520000,441.836148
0.530000,451.891649
0.540000,459.986538
0.550000,465.620815
0.560000,470.468302
0.570000,473.764283
0.580000,484.624556
0.590000,494.832002
0.600000,501.446673
0.610000,505.769278
0.620000,514.670296
0.630000,527.155664
0.640000,533.797255
0.650000,538.402002
0.660000,551.245417
0.670000,561.445933
0.680000,566.112474
0.690000,577.670974
0.700000,588.715459
0.710000,592.688115
0.720000,608.624054
0.730000,617.202711
0.740000,629.989816
0.750000,640.934218
0.760000,654.011042
0.770000,664.723403
0.780000,678.461414
0.790000,689.784302
0.800000,701.689877
0.810000,716.039703
0.820000,729.715438
0.830000,746.156414
0.840000,762.305893
0.850000,776.329236
0.860000,791.030072
0.870000,807.617407
0.880000,827.031671
0.890000,845.497193
0.900000,860.722178
0.910000,879.631504
0.920000,903.081167
0.930000,923.097078
0.940000,943.941630
0.950000,967.199195
0.960000,989.503748
0.970000,1012.051387
0.980000,1037.499971
0.990000,1061.047474
1.000000,1087.647480
