energy,flux
0.000000,0.000000
0.200000,0.000000
0.400000,0.000000
0.600000,0.000000
0.800000,0.000000
1.000000,0.000000
1.200000,1187487.864459
1.400000,4125046.096531
1.600000,8005064.681303
1.800000,11570639.355819
2.000000,13185551.337202
2.200000,13483457.971467
2.400000,13741274.263197
2.600000,13888902.022193
2.800000,13989651.475225
3.000000,13972435.277019
3.200000,13895799.594396
3.400000,13758337.174253
3.600000,13551952.218389
3.800000,13232453.348684
4.000000,12797696.246401
4.200000,12325776.139849
4.400000,11839750.505298
4.600000,11323904.532736
4.800000,10800370.857627
5.000000,10262321.465936
5.200000,9718267.677771
5.400000,9196620.944739
5.600000,8662851.030788
5.800000,8127510.128336
6.000000,7621279.301313
6.200000,7113038.210083
6.400000,6624062.716781
6.600000,6146784.263374
6.800000,5687966.962369
7.000000,5248734.036805
7.200000,4832259.757038
7.400000,4428782.973744
7.600000,4049471.144223
7.800000,3683521.873265
8.000000,3336232.974421
8.200000,3015322.257836
8.400000,2717551.264091
8.600000,2432305.908640
8.800000,2171613.197267
9.000000,1927861.974990
9.200000,1705468.682834
9.400000,1502683.895575
9.600000,1315233.650958
9.800000,1144738.292338
10.000000,988453.640507
10.200000,850266.701254
10.400000,723201.346734
10.600000,612000.138207
10.800000,513677.572853
11.000000,426530.723896
11.200000,349858.414071
11.400000,283815.798333
11.600000,227990.225638
11.800000,179833.208881
12.000000,140027.698211
12.200000,106768.674075
12.400000,79760.006288
12.600000,58169.308867
12.800000,41342.293660
13.000000,28376.041460
13.200000,18793.402648
13.400000,11956.021835
13.600000,7277.784368
13.800000,4225.933335
14.000000,2350.945972
14.200000,1254.223073
14.400000,644.067197
14.600000,317.138141
14.800000,148.723085
15.000000,65.384134
15.200000,26.129206
15.400000,9.040826
15.600000,2.303674
15.800000,0.000000
