cosphi,flux
-1.000000,11.009562
-0.990000,1.006959
-0.980000,0.461322
-0.970000,0.282422
-0.960000,0.179034
-0.950000,0.123224
-0.940000,0.099862
-0.930000,0.080479
-0.920000,0.063304
-0.910000,0.048534
-0.900000,0.048950
-0.890000,0.036119
-0.880000,0.036272
-0.870000,0.036313
-0.860000,0.025947
-0.850000,0.026089
-0.840000,0.026292
-0.830000,0.017855
-0.820000,0.017936
-0.810000,0.017950
-0.800000,0.017967
-0.790000,0.010944
-0.780000,0.011029
-0.770000,0.011176
-0.760000,0.011223
-0.750000,0.011239
-0.740000,0.011356
-0.730000,0.011406
-0.720000,0.006064
-0.710000,0.006123
-0.700000,0.006134
-0.690000,0.006134
-0.680000,0.006226
-0.670000,0.006288
-0.660000,0.006352
-0.650000,0.006422
-0.640000,0.006439
-0.630000,0.006447
-0.620000,0.006449
-0.610000,0.002450
-0.600000,0.002458
-0.590000,0.002476
-0.580000,0.002492
-0.570000,0.002511
-0.560000,0.002519
-0.550000,0.002531
-0.540000,0.002548
-0.530000,0.002553
-0.520000,0.002560
-0.510000,0.002586
-0.500000,0.002637
-0.490000,0.002662
-0.480000,0.002682
-0.470000,0.002696
-0.460000,0.002714
-0.450000,0.002720
-0.440000,0.002729
-0.430000,0.002758
-0.420000,0.002781
-0.410000,0.002799
-0.400000,0.000000
-0.390000,0.000000
-0.380000,0.000000
-0.370000,0.000000
-0.360000,0.000000
-0.350000,0.000000
-0.340000,0.000000
-0.330000,0.000000
-0.320000,0.000000
-0.310000,0.000000
-0.300000,0.000000
-0.290000,0.000000
-0.280000,0.000000
-0.270000,0.000000
-0.260000,0.000000
-0.250000,0.000000
-0.240000,0.000000
-0.230000,0.000000
-0.220000,0.000000
-0.210000,0.000000
-0.200000,0.000000
-0.190000,0.000000
-0.180000,0.000000
-0.170000,0.000000
-0.160000,0.000000
-0.150000,0.000000
-0.140000,0.000000
-0.130000,0.000000
-0.120000,0.000000
-0.110000,0.000000
-0.100000,0.000000
-0.090000,0.000000
-0.080000,0.000000
-0.070000,0.000000
-0.060000,0.000000
-0.050000,0.000000
-0.040000,0.000000
-0.030000,0.000000
-0.020000,0.000000
-0.010000,0.000000
0.000000,0.000000
0.010000,0.000000
0.020000,0.000000
0.030000,0.000000
0.040000,0.000000
0.050000,0.000000
0.060000,0.000000
0.070000,0.000000
0.080000,0.000000
0.090000,0.000000
0.100000,0.000000
0.110000,0.000000
0.120000,0.000000
0.130000,0.000000
0.140000,0.000000
0.150000,0.000000
0.160000,0.000000
0.170000,0.000000
0.180000,0.000000
0.190000,0.000000
0.200000,0.000000
0.210000,0.000000
0.220000,0.000000
0.230000,0.000000
0.240000,0.000000
0.250000,0.000000
0.260000,0.000000
0.270000,0.000000
0.280000,0.000000
0.290000,0.000000
0.300000,0.000000
0.310000,0.000000
0.320000,0.000000
0.330000,0.000000
0.340000,0.000000
0.350000,0.000000
0.360000,0.000000
0.370000,0.000000
0.380000,0.000000
0.390000,0.000000
0.400000,0.000000
0.410000,0.000000
0.420000,0.000000
0.430000,0.000000
0.440000,0.000000
0.450000,0.000000
0.460000,0.000000
0.470000,0.000000
0.480000,0.000000
0.490000,0.000000
0.500000,0.000000
0.510000,0.000000
0.520000,0.000000
0.530000,0.000000
0.540000,0.000000
0.550000,0.000000
0.560000,0.000000
0.570000,0.000000
0.580000,0.000000
0.590000,0.000000
0.600000,0.000000
0.610000,0.000000
0.620000,0.000000
0.630000,0.000000
0.640000,0.000000
0.650000,0.000000
0.660000,0.000000
0.670000,0.000000
0.680000,0.000000
0.690000,0.000000
0.700000,0.000000
0.710000,0.000000
0.720000,0.000000
0.730000,0.000000
0.740000,0.000000
0.750000,0.000000
0.760000,0.000000
0.770000,0.000000
0.780000,0.000000
0.790000,0.000000
0.800000,0.000000
0.810000,0.000000
0.820000,0.000000
0.830000,0.000000
0.840000,0.000000
0.850000,0.000000
0.860000,0.000000
0.870000,0.000000
0.880000,0.000000
0.890000,0.000000
0.900000,0.000000
0.910000,0.000000
0.920000,0.000000
0.930000,0.000000
0.940000,0.000000
0.950000,0.000000
0.960000,0.000000
0.970000,0.000000
0.980000,0.000000
0.990000,0.000000
1.000000,0.000000
