costheta,flux
-1.000000,0.000000
-0.990000,0.000000
-0.980000,0.000000
-0.970000,0.000000
-0.960000,0.000000
-0.950000,0.000000
-0.940000,0.000000
-0.930000,0.000000
-0.920000,0.000000
-0.910000,0.000000
-0.900000,0.000000
-0.890000,0.000000
-0.880000,0.000000
-0.870000,0.000000
-0.860000,0.000000
-0.850000,0.000000
-0.840000,0.000000
-0.830000,0.000000
-0.820000,0.000000
-0.810000,0.000000
-0.800000,0.000000
-0.790000,0.000000
-0.780000,0.000000
-0.770000,0.000000
-0.760000,0.000000
-0.750000,0.000000
-0.740000,0.000000
-0.730000,0.000000
-0.720000,0.000000
-0.710000,0.000000
-0.700000,0.000000
-0.690000,0.000000
-0.680000,0.000000
-0.670000,0.000000
-0.660000,0.000000
-0.650000,0.000000
-0.640000,0.000000
-0.630000,0.000000
-0.620000,0.000000
-0.610000,0.000000
-0.600000,0.000000
-0.590000,0.000000
-0.580000,0.000000
-0.570000,0.000000
-0.560000,0.000000
-0.550000,0.000000
-0.540000,0.000000
-0.530000,0.000000
-0.520000,0.000000
-0.510000,0.000000
-0.500000,0.000000
-0.490000,0.000000
-0.480000,0.000000
-0.470000,0.000000
-0.460000,0.000000
-0.450000,0.000000
-0.440000,0.000000
-0.430000,0.000000
-0.420000,0.000000
-0.410000,0.000000
-0.400000,0.000000
-0.390000,0.000000
-0.380000,0.000000
-0.370000,0.000000
-0.360000,0.000000
-0.350000,0.000000
-0.340000,0.000000
-0.330000,0.000000
-0.320000,0.000000
-0.310000,0.000000
-0.300000,0.000000
-0.290000,0.000000
-0.280000,0.000000
-0.270000,0.000000
-0.260000,0.000000
-0.250000,0.000000
-0.240000,0.000000
-0.230000,0.000000
-0.220000,0.000000
-0.210000,0.000000
-0.200000,0.000000
-0.190000,0.000000
-0.180000,0.000000
-0.170000,0.000000
-0.160000,0.000000
-0.150000,0.000000
-0.140000,0.000000
-0.130000,0.000000
-0.120000,0.000000
-0.110000,0.000000
-0.100000,0.000000
-0.090000,0.000000
-0.080000,0.000000
-0.070000,0.000000
-0.060000,0.000000
-0.050000,0.000000
-0.040000,0.000000
-0.030000,0.000000
-0.020000,0.000000
-0.010000,0.000000
0.000000,0.000000
0.010000,0.000000
0.020000,0.000000
0.030000,0.000000
0.040000,0.000000
0.050000,0.000000
0.060000,0.000000
0.070000,0.000000
0.080000,0.000000
0.090000,0.000000
0.100000,0.023090
0.110000,0.002765
0.120000,0.002088
0.130000,0.001808
0.140000,0.001661
0.150000,0.001554
0.160000,0.001484
0.170000,0.001435
0.180000,0.006224
0.190000,0.004661
0.200000,0.004087
0.210000,0.003751
0.220000,0.003543
0.230000,0.008822
0.240000,0.007025
0.250000,0.006273
0.260000,0.005854
0.270000,0.011562
0.280000,0.009465
0.290000,0.008567
0.300000,0.017324
0.310000,0.012510
0.320000,0.011149
0.330000,0.020948
0.340000,0.015104
0.350000,0.013531
0.360000,0.021198
0.370000,0.017277
0.380000,0.081632
0.390000,0.018892
0.400000,0.017196
0.410000,0.024773
0.420000,0.021123
0.430000,0.029931
0.440000,0.024608
0.450000,0.034135
0.460000,0.027777
0.470000,0.036870
0.480000,0.030715
0.490000,0.038707
0.500000,0.033499
0.510000,0.040438
0.520000,0.056495
0.530000,0.041227
0.540000,0.049761
0.550000,0.043206
0.560000,0.049792
0.570000,0.058282
0.580000,0.083301
0.590000,0.054997
0.600000,0.062786
0.610000,0.072356
0.620000,0.097256
0.630000,0.065689
0.640000,0.072968
0.650000,0.080270
0.660000,0.088035
0.670000,0.096175
0.680000,0.105138
0.690000,0.114755
0.700000,0.124054
0.710000,0.129982
0.720000,0.131462
0.730000,0.131661
0.740000,0.132282
0.750000,0.134049
0.760000,0.136619
0.770000,0.140007
0.780000,0.143880
0.790000,0.181182
0.800000,0.173458
0.810000,0.173879
0.820000,0.209787
0.830000,0.201045
0.840000,0.239077
0.850000,0.225805
0.860000,0.258050
0.870000,0.297006
0.880000,0.399293
0.890000,0.285264
0.900000,0.318944
0.910000,0.438165
0.920000,0.416443
0.930000,0.431579
0.940000,0.518315
0.950000,0.599650
0.960000,0.665724
0.970000,0.840070
0.980000,0.986225
0.990000,1.431990
1.000000,3.550134
