energy,flux
0.000000,0.000000
0.200000,162985.977642
0.400000,233715.562336
0.600000,129519.888995
0.800000,105844.200810
1.000000,102176.141451
1.200000,99222.841613
1.400000,94596.221616
1.600000,88853.925083
1.800000,82788.436114
2.000000,76603.202291
2.200000,70238.291014
2.400000,64058.458678
2.600000,58129.062777
2.800000,52589.413277
3.000000,47390.147368
3.200000,42570.980553
3.400000,38233.797157
3.600000,34223.277539
3.800000,30377.658503
4.000000,27176.467408
4.200000,24201.634862
4.400000,21436.175169
4.600000,18941.992803
4.800000,16522.601950
5.000000,14727.569033
5.200000,12888.058286
5.400000,11298.970128
5.600000,9865.302603
5.800000,8633.617216
6.000000,7388.834768
6.200000,6497.365349
6.400000,5607.483713
6.600000,4776.542042
6.800000,4147.382159
7.000000,3568.984335
7.200000,3023.554839
7.400000,2562.991797
7.600000,2183.676140
7.800000,1844.038856
8.000000,1557.508513
8.200000,1293.740787
8.400000,1073.073649
8.600000,889.881867
8.800000,738.047519
9.000000,604.964087
9.200000,498.304461
9.400000,401.384244
9.600000,319.590113
9.800000,254.003221
10.000000,200.559804
10.200000,157.426314
10.400000,123.139211
10.600000,95.705945
10.800000,73.531818
11.000000,55.538507
11.200000,41.056033
11.400000,29.593425
11.600000,20.728183
11.800000,14.058349
12.000000,9.190734
12.200000,5.765142
12.400000,3.455657
12.600000,1.969836
12.800000,1.062118
13.000000,0.534371
13.200000,0.248256
13.400000,0.119252
13.600000,0.053992
13.800000,0.022619
14.000000,0.008486
14.200000,0.002672
14.400000,0.000573
14.600000,0.000000
14.800000,0.000000
15.000000,0.000000
15.200000,0.000000
15.400000,0.000000
15.600000,0.000000
15.800000,0.000000
