cosphi,flux
-1.000000,152419.014315
-0.990000,154890.343094
-0.980000,156543.704209
-0.970000,157014.066828
-0.960000,157646.859052
-0.950000,159222.893633
-0.940000,159663.380779
-0.930000,159724.644693
-0.920000,160294.902149
-0.910000,160770.052023
-0.900000,162646.902398
-0.890000,163622.331807
-0.880000,165290.468546
-0.870000,166838.824480
-0.860000,168139.442456
-0.850000,170587.813146
-0.840000,171300.542304
-0.830000,172575.982015
-0.820000,172952.444589
-0.810000,174096.852527
-0.800000,176058.952314
-0.790000,178465.540776
-0.780000,179228.804086
-0.770000,179471.058397
-0.760000,179848.355849
-0.750000,181688.156713
-0.740000,183769.406873
-0.730000,185490.814047
-0.720000,186177.023940
-0.710000,187660.773919
-0.700000,188247.241189
-0.690000,188725.411343
-0.680000,189325.326836
-0.670000,190014.598478
-0.660000,192065.507258
-0.650000,193822.613344
-0.640000,195823.555505
-0.630000,197793.203483
-0.620000,199189.877777
-0.610000,200066.362072
-0.600000,200312.205044
-0.590000,201473.959009
-0.580000,204930.915402
-0.570000,207373.655815
-0.560000,208443.266294
-0.550000,209354.859388
-0.540000,212194.818417
-0.530000,215250.968739
-0.520000,216621.975847
-0.510000,218557.938702
-0.500000,219115.310920
-0.490000,219838.257406
-0.480000,220970.927204
-0.470000,222300.605324
-0.460000,224621.548034
-0.450000,227238.336749
-0.440000,229610.545317
-0.430000,231488.457994
-0.420000,231816.043661
-0.410000,232381.335104
-0.400000,235507.419500
-0.390000,237697.981672
-0.380000,239220.664541
-0.370000,240830.993640
-0.360000,243144.458638
-0.350000,246969.446596
-0.340000,248890.908223
-0.330000,250097.729780
-0.320000,251351.974141
-0.310000,253323.535549
-0.300000,256470.837296
-0.290000,258390.355480
-0.280000,262212.351318
-0.270000,264867.555756
-0.260000,265689.521553
-0.250000,269399.860252
-0.240000,271475.717242
-0.230000,272087.609503
-0.220000,273466.638696
-0.210000,276454.532631
-0.200000,281867.688643
-0.190000,283964.067875
-0.180000,284906.384884
-0.170000,287375.093580
-0.160000,290858.345907
-0.150000,292328.860111
-0.140000,294625.798836
-0.130000,297215.551671
-0.120000,302762.190317
-0.110000,306156.827467
-0.100000,307173.143858
-0.090000,308949.521145
-0.080000,313810.062975
-0.070000,315884.749929
-0.060000,318236.150869
-0.050000,321151.720699
-0.040000,326701.764956
-0.030000,330453.449681
-0.020000,332061.935685
-0.010000,335444.955535
0.000000,340397.389436
0.010000,341615.499596
0.020000,345630.026636
0.030000,349871.055410
0.040000,352816.383247
0.050000,356877.558897
0.060000,359496.517622
0.070000,366155.788848
0.080000,368375.569831
0.090000,371280.472732
0.100000,375061.250387
0.110000,380671.472544
0.120000,384274.019951
0.130000,387383.493339
0.140000,392883.144799
0.150000,396712.125840
0.160000,401334.136338
0.170000,404632.129385
0.180000,410773.750604
0.190000,414920.834503
0.200000,419431.077508
0.210000,424619.680472
0.220000,430637.278368
0.230000,434059.913278
0.240000,441102.468673
0.250000,446450.755351
0.260000,452241.909542
0.270000,457570.854399
0.280000,463013.886935
0.290000,468762.376755
0.300000,474424.164859
0.310000,479361.961566
0.320000,485612.111343
0.330000,490918.521535
0.340000,495152.857545
0.350000,501443.382287
0.360000,510429.872311
0.370000,518384.452558
0.380000,525508.826119
0.390000,533382.747919
0.400000,541494.009026
0.410000,548651.433526
0.420000,555242.408444
0.430000,561341.848853
0.440000,566901.618356
0.450000,573882.818535
0.460000,585580.834130
0.470000,596317.047029
0.480000,604672.522594
0.490000,614118.869925
0.500000,620970.740619
0.510000,626870.654033
0.520000,635130.154303
0.530000,649700.866845
0.540000,661827.187072
0.550000,670936.097708
0.560000,678677.515007
0.570000,684239.106448
0.580000,700567.169883
0.590000,715920.770161
0.600000,726166.481907
0.610000,733248.138288
0.620000,746437.777000
0.630000,765759.504788
0.640000,776378.196594
0.650000,783450.937002
0.660000,803304.793088
0.670000,819499.349323
0.680000,826931.638242
0.690000,845267.449868
0.700000,862747.832735
0.710000,868921.059332
0.720000,894594.206578
0.730000,907465.210400
0.740000,927957.766808
0.750000,944722.516711
0.760000,965567.199656
0.770000,981913.434078
0.780000,1004456.091241
0.790000,1022307.420136
0.800000,1041965.431843
0.810000,1065006.551945
0.820000,1086687.990430
0.830000,1112329.318097
0.840000,1138263.502605
0.850000,1161201.748776
0.860000,1185651.596686
0.870000,1212557.314531
0.880000,1243308.766446
0.890000,1273241.009403
0.900000,1298881.407502
0.910000,1330493.873764
0.920000,1367424.799816
0.930000,1400094.963046
0.940000,1434673.322446
0.950000,1472439.577079
0.960000,1509439.520981
0.970000,1546950.656384
0.980000,1589045.330203
0.990000,1628783.969812
1.000000,1673140.691537
