cosphi,flux
-1.000000,0.010714
-0.990000,0.001293
-0.980000,0.001294
-0.970000,0.001306
-0.960000,0.001310
-0.950000,0.000233
-0.940000,0.000239
-0.930000,0.000241
-0.920000,0.000242
-0.910000,0.000242
-0.900000,0.000243
-0.890000,0.000243
-0.880000,0.000244
-0.870000,0.000244
-0.860000,0.000243
-0.850000,0.000243
-0.840000,0.000244
-0.830000,0.000244
-0.820000,0.000244
-0.810000,0.000245
-0.800000,0.000246
-0.790000,0.000249
-0.780000,0.000250
-0.770000,0.000252
-0.760000,0.000255
-0.750000,0.000256
-0.740000,0.000258
-0.730000,0.000258
-0.720000,0.000258
-0.710000,0.000258
-0.700000,0.000260
-0.690000,0.000263
-0.680000,0.000264
-0.670000,0.000264
-0.660000,0.000265
-0.650000,0.000265
-0.640000,0.000267
-0.630000,0.000267
-0.620000,0.000267
-0.610000,0.000268
-0.600000,0.000273
-0.590000,0.000277
-0.580000,0.000278
-0.570000,0.000278
-0.560000,0.000279
-0.550000,0.000280
-0.540000,0.000280
-0.530000,0.000281
-0.520000,0.000281
-0.510000,0.000281
-0.500000,0.000282
-0.490000,0.000282
-0.480000,0.000282
-0.470000,0.000285
-0.460000,0.000290
-0.450000,0.000291
-0.440000,0.000292
-0.430000,0.000295
-0.420000,0.000299
-0.410000,0.000301
-0.400000,0.000302
-0.390000,0.000302
-0.380000,0.000302
-0.370000,0.000303
-0.360000,0.000304
-0.350000,0.000305
-0.340000,0.000305
-0.330000,0.000307
-0.320000,0.000307
-0.310000,0.000307
-0.300000,0.000309
-0.290000,0.000313
-0.280000,0.000313
-0.270000,0.000313
-0.260000,0.000316
-0.250000,0.000323
-0.240000,0.000325
-0.230000,0.000326
-0.220000,0.000326
-0.210000,0.000328
-0.200000,0.000330
-0.190000,0.000332
-0.180000,0.000332
-0.170000,0.000332
-0.160000,0.000334
-0.150000,0.000336
-0.140000,0.000339
-0.130000,0.000339
-0.120000,0.000339
-0.110000,0.000342
-0.100000,0.000344
-0.090000,0.000348
-0.080000,0.000349
-0.070000,0.000349
-0.060000,0.000349
-0.050000,0.000353
-0.040000,0.000358
-0.030000,0.000361
-0.020000,0.000362
-0.010000,0.000362
0.000000,0.000364
0.010000,0.000366
0.020000,0.000367
0.030000,0.000371
0.040000,0.000373
0.050000,0.000374
0.060000,0.000376
0.070000,0.000376
0.080000,0.000380
0.090000,0.000382
0.100000,0.000382
0.110000,0.000385
0.120000,0.000386
0.130000,0.000386
0.140000,0.000392
0.150000,0.000394
0.160000,0.000398
0.170000,0.000401
0.180000,0.000403
0.190000,0.000406
0.200000,0.000408
0.210000,0.000410
0.220000,0.000412
0.230000,0.000413
0.240000,0.000415
0.250000,0.000416
0.260000,0.000417
0.270000,0.000417
0.280000,0.000421
0.290000,0.000427
0.300000,0.000431
0.310000,0.000436
0.320000,0.000439
0.330000,0.000441
0.340000,0.000442
0.350000,0.000442
0.360000,0.000442
0.370000,0.000446
0.380000,0.000453
0.390000,0.000456
0.400000,0.000460
0.410000,0.000461
0.420000,0.000461
0.430000,0.000461
0.440000,0.000467
0.450000,0.000471
0.460000,0.000472
0.470000,0.000476
0.480000,0.000479
0.490000,0.000484
0.500000,0.000487
0.510000,0.000492
0.520000,0.000495
0.530000,0.000497
0.540000,0.000499
0.550000,0.000504
0.560000,0.000506
0.570000,0.000509
0.580000,0.000510
0.590000,0.000514
0.600000,0.000516
0.610000,0.000520
0.620000,0.000524
0.630000,0.000533
0.640000,0.000536
0.650000,0.000541
0.660000,0.000543
0.670000,0.000545
0.680000,0.000548
0.690000,0.000549
0.700000,0.000554
0.710000,0.000562
0.720000,0.000566
0.730000,0.000569
0.740000,0.000571
0.750000,0.000573
0.760000,0.000574
0.770000,0.000585
0.780000,0.000591
0.790000,0.000594
0.800000,0.000599
0.810000,0.000601
0.820000,0.000608
0.830000,0.000612
0.840000,0.000617
0.850000,0.000618
0.860000,0.000624
0.870000,0.000628
0.880000,0.000632
0.890000,0.000637
0.900000,0.000644
0.910000,0.000650
0.920000,0.000656
0.930000,0.000660
0.940000,0.000664
0.950000,0.000667
0.960000,0.000675
0.970000,0.000682
0.980000,0.000687
0.990000,0.000691
1.000000,0.000694
