energy,flux
0.000000,0.000000
0.200000,0.000000
0.400000,0.000000
0.600000,0.000000
0.800000,0.000000
1.000000,0.000000
1.200000,0.000141
1.400000,0.000960
1.600000,0.003960
1.800000,0.010628
2.000000,0.023019
2.200000,0.043189
2.400000,0.073065
2.600000,0.115451
2.800000,0.166595
3.000000,0.222993
3.200000,0.283571
3.400000,0.347660
3.600000,0.414546
3.800000,0.483436
4.000000,0.548967
4.200000,0.593991
4.400000,0.635165
4.600000,0.656645
4.800000,0.670559
5.000000,0.670085
5.200000,0.657747
5.400000,0.638069
5.600000,0.608295
5.800000,0.571947
6.000000,0.533694
6.200000,0.496178
6.400000,0.458363
6.600000,0.422135
6.800000,0.388275
7.000000,0.356553
7.200000,0.326689
7.400000,0.297682
7.600000,0.269950
7.800000,0.244149
8.000000,0.220238
8.200000,0.198036
8.400000,0.177525
8.600000,0.158539
8.800000,0.140790
9.000000,0.124082
9.200000,0.108871
9.400000,0.095056
9.600000,0.082556
9.800000,0.071259
10.000000,0.061095
10.200000,0.052049
10.400000,0.044000
10.600000,0.036897
10.800000,0.030657
11.000000,0.025158
11.200000,0.020341
11.400000,0.016230
11.600000,0.012759
11.800000,0.009864
12.000000,0.007482
12.200000,0.005559
12.400000,0.004034
12.600000,0.002850
12.800000,0.001950
13.000000,0.001288
13.200000,0.000818
13.400000,0.000499
13.600000,0.000293
13.800000,0.000165
14.000000,0.000090
14.200000,0.000047
14.400000,0.000024
14.600000,0.000011
14.800000,0.000005
15.000000,0.000002
15.200000,0.000001
15.400000,0.000000
15.600000,0.000000
15.800000,0.000000
