energy,flux
0.000000,0.000000
0.200000,0.000000
0.400000,0.000000
0.600000,0.000000
0.800000,0.000000
1.000000,0.000000
1.200000,3669.199222
1.400000,7122.669966
1.600000,10830.139999
1.800000,15830.748334
2.000000,22111.466436
2.200000,29311.633694
2.400000,37203.387216
2.600000,45679.814556
2.800000,54893.325099
3.000000,64943.919675
3.200000,75752.209284
3.400000,86926.464009
3.600000,98760.605448
3.800000,111002.531761
4.000000,124329.896222
4.200000,137143.183756
4.400000,151043.376501
4.600000,164809.944281
4.800000,179057.307490
5.000000,193627.478729
5.200000,208745.689245
5.400000,223878.013575
5.600000,238863.590290
5.800000,253920.503779
6.000000,269058.414502
6.200000,283970.231492
6.400000,298895.544927
6.600000,313828.224966
6.800000,328214.667661
7.000000,342352.832957
7.200000,356615.227864
7.400000,370520.168428
7.600000,383455.066825
7.800000,395285.345009
8.000000,406869.136219
8.200000,416466.320554
8.400000,425594.352923
8.600000,432949.926208
8.800000,439016.693546
9.000000,442413.524055
9.200000,444160.003551
9.400000,443250.768051
9.600000,439134.761376
9.800000,432598.505291
10.000000,422613.625319
10.200000,409618.732388
10.400000,393574.601525
10.600000,374531.695648
10.800000,352653.114602
11.000000,328385.045458
11.200000,301969.733726
11.400000,273986.649897
11.600000,244874.971158
11.800000,215261.585663
12.000000,185771.879654
12.200000,157040.771371
12.400000,129720.284770
12.600000,104382.689644
12.800000,81610.358495
13.000000,61715.809291
13.200000,44975.198794
13.400000,31468.674289
13.600000,21098.676708
13.800000,13524.287197
14.000000,8301.030492
14.200000,4891.528991
14.400000,2768.649770
14.600000,1497.948992
14.800000,766.729856
15.000000,365.035611
15.200000,157.144596
15.400000,57.573569
15.600000,14.536263
15.800000,0.000000
