costheta,flux
-1.010000,0.000000
-1.000000,0.320424
-0.990000,0.322226
-0.980000,0.324231
-0.970000,0.326623
-0.960000,0.328505
-0.950000,0.330550
-0.940000,0.332991
-0.930000,0.335170
-0.920000,0.337000
-0.910000,0.339591
-0.900000,0.341698
-0.890000,0.343828
-0.880000,0.346441
-0.870000,0.348491
-0.860000,0.351016
-0.850000,0.353276
-0.840000,0.355469
-0.830000,0.357891
-0.820000,0.360459
-0.810000,0.362776
-0.800000,0.365241
-0.790000,0.367737
-0.780000,0.370467
-0.770000,0.372739
-0.760000,0.375772
-0.750000,0.378153
-0.740000,0.380863
-0.730000,0.383394
-0.720000,0.386075
-0.710000,0.388910
-0.700000,0.391799
-0.690000,0.394273
-0.680000,0.397639
-0.670000,0.399800
-0.660000,0.403431
-0.650000,0.405606
-0.640000,0.409177
-0.630000,0.412028
-0.620000,0.415138
-0.610000,0.418060
-0.600000,0.421086
-0.590000,0.424278
-0.580000,0.427779
-0.570000,0.430662
-0.560000,0.434203
-0.550000,0.437195
-0.540000,0.440658
-0.530000,0.444015
-0.520000,0.447360
-0.510000,0.451009
-0.500000,0.454403
-0.490000,0.457746
-0.480000,0.461541
-0.470000,0.465179
-0.460000,0.468648
-0.450000,0.472621
-0.440000,0.476220
-0.430000,0.480077
-0.420000,0.484226
-0.410000,0.487521
-0.400000,0.492080
-0.390000,0.496052
-0.380000,0.499801
-0.370000,0.504302
-0.360000,0.508355
-0.350000,0.512442
-0.340000,0.516743
-0.330000,0.521250
-0.320000,0.525733
-0.310000,0.529897
-0.300000,0.534550
-0.290000,0.539360
-0.280000,0.543689
-0.270000,0.548609
-0.260000,0.553240
-0.250000,0.558324
-0.240000,0.563167
-0.230000,0.567993
-0.220000,0.573174
-0.210000,0.578547
-0.200000,0.583584
-0.190000,0.588571
-0.180000,0.594175
-0.170000,0.599792
-0.160000,0.605156
-0.150000,0.610814
-0.140000,0.616488
-0.130000,0.622112
-0.120000,0.627958
-0.110000,0.634115
-0.100000,0.640195
-0.090000,0.646259
-0.080000,0.652412
-0.070000,0.658837
-0.060000,0.665366
-0.050000,0.672001
-0.040000,0.678388
-0.030000,0.685109
-0.020000,0.691982
-0.010000,0.698937
0.000000,0.705956
0.010000,0.713197
0.020000,0.720681
0.030000,0.728217
0.040000,0.735678
0.050000,0.743140
0.060000,0.750780
0.070000,0.758579
0.080000,0.766696
0.090000,0.774954
0.100000,0.783353
0.110000,0.791944
0.120000,0.800544
0.130000,0.809194
0.140000,0.818386
0.150000,0.827344
0.160000,0.836846
0.170000,0.846309
0.180000,0.855927
0.190000,0.865377
0.200000,0.875560
0.210000,0.886042
0.220000,0.895873
0.230000,0.906751
0.240000,0.917558
0.250000,0.928319
0.260000,0.939565
0.270000,0.951176
0.280000,0.962795
0.290000,0.974812
0.300000,0.986865
0.310000,0.999357
0.320000,1.011685
0.330000,1.024751
0.340000,1.038057
0.350000,1.050947
0.360000,1.065188
0.370000,1.079070
0.380000,1.093297
0.390000,1.107761
0.400000,1.122853
0.410000,1.138381
0.420000,1.153831
0.430000,1.169858
0.440000,1.186223
0.450000,1.202862
0.460000,1.220116
0.470000,1.237611
0.480000,1.255532
0.490000,1.274056
0.500000,1.292899
0.510000,1.311603
0.520000,1.331686
0.530000,1.352055
0.540000,1.372496
0.550000,1.394146
0.560000,1.415540
0.570000,1.438177
0.580000,1.461593
0.590000,1.484757
0.600000,1.508588
0.610000,1.534046
0.620000,1.559613
0.630000,1.585810
0.640000,1.612779
0.650000,1.640480
0.660000,1.669203
0.670000,1.698650
0.680000,1.728874
0.690000,1.759915
0.700000,1.791773
0.710000,1.825162
0.720000,1.859247
0.730000,1.894819
0.740000,1.931083
0.750000,1.968278
0.760000,2.006978
0.770000,2.046784
0.780000,2.088071
0.790000,2.130712
0.800000,2.174666
0.810000,2.220198
0.820000,2.267375
0.830000,2.316659
0.840000,2.367275
0.850000,2.419442
0.860000,2.473764
0.870000,2.529948
0.880000,2.588593
0.890000,2.649264
0.900000,2.711750
0.910000,2.777311
0.920000,2.845057
0.930000,2.915573
0.940000,2.988477
0.950000,3.064380
0.960000,3.143138
0.970000,3.224924
0.980000,3.309732
0.990000,3.397579
1.000000,3.488281
1.010000,0.000000
