energy,flux
0.000000,0.000000
0.200000,5.910140
0.400000,22.695096
0.600000,48.923192
0.800000,81.503352
1.000000,110.199349
1.200000,129.852856
1.400000,141.068195
1.600000,145.359512
1.800000,144.473801
2.000000,140.052348
2.200000,132.591774
2.400000,122.665698
2.600000,113.024293
2.800000,103.384376
3.000000,93.841127
3.200000,84.467803
3.400000,75.258846
3.600000,66.468926
3.800000,58.372904
4.000000,51.412953
4.200000,44.967321
4.400000,39.406747
4.600000,34.510690
4.800000,30.112750
5.000000,26.125542
5.200000,22.695188
5.400000,19.658180
5.600000,17.040829
5.800000,14.707628
6.000000,12.613423
6.200000,10.814619
6.400000,9.239470
6.600000,7.911571
6.800000,6.714438
7.000000,5.641372
7.200000,4.760568
7.400000,3.980002
7.600000,3.368411
7.800000,2.789042
8.000000,2.328945
8.200000,1.927749
8.400000,1.572663
8.600000,1.274413
8.800000,1.034562
9.000000,0.831229
9.200000,0.662154
9.400000,0.528623
9.600000,0.419559
9.800000,0.328393
10.000000,0.256005
10.200000,0.194348
10.400000,0.146390
10.600000,0.110093
10.800000,0.081509
11.000000,0.059577
11.200000,0.042062
11.400000,0.029481
11.600000,0.020423
11.800000,0.013741
12.000000,0.008904
12.200000,0.005716
12.400000,0.003534
12.600000,0.002096
12.800000,0.001203
13.000000,0.000662
13.200000,0.000351
13.400000,0.000179
13.600000,0.000088
13.800000,0.000040
14.000000,0.000017
14.200000,0.000007
14.400000,0.000002
14.600000,0.000001
14.800000,0.000000
15.000000,0.000000
15.200000,0.000000
15.400000,0.000000
15.600000,0.000000
15.800000,0.000000
