energy,flux
0.000000,0.000000
0.200000,0.000000
0.400000,0.000000
0.600000,0.000000
0.800000,0.000000
1.000000,0.000000
1.200000,13057.099866
1.400000,45158.979340
1.600000,87319.625293
1.800000,125362.257486
2.000000,140854.291426
2.200000,142251.107166
2.400000,143894.176594
2.600000,144686.171667
2.800000,145162.622847
3.000000,144541.995928
3.200000,143394.633034
3.400000,141685.025269
3.600000,139314.489103
3.800000,135820.054073
4.000000,131181.461720
4.200000,126194.075042
4.400000,121091.661919
4.600000,115710.158528
4.800000,110266.953860
5.000000,104692.219913
5.200000,99073.468758
5.400000,93694.551862
5.600000,88204.451845
5.800000,82712.674364
6.000000,77522.056203
6.200000,72316.312399
6.400000,67315.706781
6.600000,62438.429785
6.800000,57757.851357
7.000000,53277.573097
7.200000,49031.476329
7.400000,44921.058347
7.600000,41059.055280
7.800000,37339.590614
8.000000,33809.248436
8.200000,30548.936154
8.400000,27526.468794
8.600000,24631.550494
8.800000,21986.468537
9.000000,19514.239478
9.200000,17259.702893
9.400000,15204.619251
9.600000,13305.074440
9.800000,11577.402649
10.000000,9995.252142
10.200000,8597.063194
10.400000,7311.580847
10.600000,6186.248256
10.800000,5191.592397
11.000000,4309.951985
11.200000,3534.671546
11.400000,2866.808092
11.600000,2302.529468
11.800000,1815.647884
12.000000,1413.325891
12.200000,1077.538916
12.400000,804.862583
12.600000,587.024627
12.800000,417.170099
13.000000,286.306910
13.200000,189.639353
13.400000,120.629846
13.600000,73.410831
13.800000,42.616746
14.000000,23.713016
14.200000,12.649522
14.400000,6.494037
14.600000,3.196818
14.800000,1.499714
15.000000,0.659237
15.200000,0.263242
15.400000,0.091169
15.600000,0.023219
15.800000,0.000000
