energy,flux
0.000000,0.000000
0.200000,0.000000
0.400000,0.000000
0.600000,0.000000
0.800000,0.000000
1.000000,0.000000
1.200000,0.000000
1.400000,0.000000
1.600000,0.000000
1.800000,0.000000
2.000000,0.000000
2.200000,0.000000
2.400000,0.000000
2.600000,0.000000
2.800000,0.000000
3.000000,0.000000
3.200000,0.000000
3.400000,0.000000
3.600000,0.000000
3.800000,0.000000
4.000000,0.000000
4.200000,0.000000
4.400000,0.000000
4.600000,0.000000
4.800000,0.000000
5.000000,0.000000
5.200000,0.000000
5.400000,0.000000
5.600000,0.000000
5.800000,0.000000
6.000000,0.000000
6.200000,0.000000
6.400000,0.000000
6.600000,0.000000
6.800000,0.000000
7.000000,0.000000
7.200000,0.000000
7.400000,0.000000
7.600000,0.000000
7.800000,0.000000
8.000000,0.000000
8.200000,145881.552293
8.400000,196597.701177
8.600000,228750.791584
8.800000,250140.831654
9.000000,263957.930081
9.200000,271946.954059
9.400000,275225.265018
9.600000,274591.772932
9.800000,270659.293146
10.000000,263931.219000
10.200000,254834.973957
10.400000,243743.641621
10.600000,230998.402238
10.800000,216914.504372
11.000000,201787.281534
11.200000,185893.292464
11.400000,169498.686684
11.600000,152853.256138
11.800000,136200.612854
12.000000,119769.247191
12.200000,103780.018212
12.400000,88440.516857
12.600000,73944.091299
12.800000,60469.606031
13.000000,48171.714813
13.200000,37215.826184
13.400000,27722.728318
13.600000,19768.728543
13.800000,13406.445272
14.000000,8607.305534
14.200000,5232.755426
14.400000,3028.388565
14.600000,1683.053240
14.800000,901.889497
15.000000,463.511200
15.200000,225.457577
15.400000,101.615889
15.600000,41.521152
15.800000,14.720149
