energy,flux
0.000000,0.000000
0.200000,0.000000
0.400000,0.000000
0.600000,0.000000
0.800000,0.000000
1.000000,0.000000
1.200000,0.000000
1.400000,0.000237
1.600000,0.001562
1.800000,0.005732
2.000000,0.014866
2.200000,0.030987
2.400000,0.055405
2.600000,0.091078
2.800000,0.136568
3.000000,0.194665
3.200000,0.251548
3.400000,0.314080
3.600000,0.379401
3.800000,0.448054
4.000000,0.511994
4.200000,0.568529
4.400000,0.611662
4.600000,0.650291
4.800000,0.658129
5.000000,0.672409
5.200000,0.668407
5.400000,0.650738
5.600000,0.622470
5.800000,0.588346
6.000000,0.556076
6.200000,0.518046
6.400000,0.476628
6.600000,0.446199
6.800000,0.412005
7.000000,0.376165
7.200000,0.339767
7.400000,0.311709
7.600000,0.283637
7.800000,0.257071
8.000000,0.233670
8.200000,0.211218
8.400000,0.184903
8.600000,0.166648
8.800000,0.149189
9.000000,0.132845
9.200000,0.115901
9.400000,0.103587
9.600000,0.090492
9.800000,0.077830
10.000000,0.067998
10.200000,0.057971
10.400000,0.048739
10.600000,0.040735
10.800000,0.033372
11.000000,0.028491
11.200000,0.022285
11.400000,0.018631
11.600000,0.014726
11.800000,0.011798
12.000000,0.008939
12.200000,0.006164
12.400000,0.004853
12.600000,0.003654
12.800000,0.002259
13.000000,0.001548
13.200000,0.001102
13.400000,0.000488
13.600000,0.000516
13.800000,0.000209
14.000000,0.000112
14.200000,0.000070
14.400000,0.000014
14.600000,0.000028
14.800000,0.000014
15.000000,0.000014
15.200000,0.000000
15.400000,0.000000
15.600000,0.000000
15.800000,0.000000
