energy,flux
0.000000,0.000000
0.200000,0.000000
0.400000,0.000000
0.600000,0.000000
0.800000,0.000000
1.000000,0.000000
1.200000,6.459761
1.400000,26.410640
1.600000,69.418964
1.800000,143.104355
2.000000,239.733935
2.200000,350.372078
2.400000,472.031652
2.600000,601.245301
2.800000,734.788771
3.000000,831.074191
3.200000,907.388641
3.400000,939.207096
3.600000,950.348136
3.800000,937.571242
4.000000,900.119515
4.200000,859.115437
4.400000,819.518715
4.600000,780.661141
4.800000,739.123437
5.000000,696.544267
5.200000,655.574790
5.400000,616.041281
5.600000,578.013252
5.800000,541.351942
6.000000,506.051827
6.200000,471.594023
6.400000,436.832423
6.600000,403.656228
6.800000,371.751777
7.000000,341.612368
7.200000,313.221689
7.400000,286.439923
7.600000,261.130334
7.800000,237.279574
8.000000,215.132758
8.200000,194.199799
8.400000,174.894712
8.600000,156.876286
8.800000,140.172655
9.000000,124.706261
9.200000,110.434152
9.400000,97.142588
9.600000,84.777091
9.800000,73.568229
10.000000,63.441177
10.200000,54.340320
10.400000,46.196381
10.600000,38.954518
10.800000,32.565835
11.000000,26.961419
11.200000,22.081925
11.400000,17.875519
11.600000,14.275257
11.800000,11.235167
12.000000,8.693059
12.200000,6.598272
12.400000,4.902038
12.600000,3.553340
12.800000,2.504927
13.000000,1.709587
13.200000,1.125429
13.400000,0.711917
13.600000,0.431703
13.800000,0.250302
14.000000,0.139105
14.200000,0.074401
14.400000,0.038297
14.600000,0.018911
14.800000,0.008871
15.000000,0.003884
15.200000,0.001544
15.400000,0.000526
15.600000,0.000125
15.800000,0.000000
