energy,flux
0.000000,0.000000
0.200000,196593.454863
0.400000,689881.404849
0.600000,1036465.171852
0.800000,1176678.671729
1.000000,1209422.193004
1.200000,1187025.720891
1.400000,1136836.273727
1.600000,1073581.814661
1.800000,1006451.818364
2.000000,937836.425553
2.200000,866703.313840
2.400000,797472.038995
2.600000,730410.998037
2.800000,667083.030049
3.000000,607008.865169
3.200000,550700.718139
3.400000,499430.721525
3.600000,451441.591445
3.800000,404731.892950
4.000000,365637.978285
4.200000,328725.858933
4.400000,294065.105335
4.600000,262275.371455
4.800000,230774.923500
5.000000,207813.397868
5.200000,183411.026581
5.400000,162322.402282
5.600000,142846.873096
5.800000,126276.218985
6.000000,108703.601888
6.200000,96606.058818
6.400000,84115.061418
6.600000,72132.618406
6.800000,63156.062636
7.000000,54822.496675
7.200000,46824.270322
7.400000,39942.189470
7.600000,34277.107807
7.800000,29207.463697
8.000000,24853.270812
8.200000,20789.316137
8.400000,17353.490895
8.600000,14484.266576
8.800000,12098.480125
9.000000,9994.699709
9.200000,8292.704813
9.400000,6726.569561
9.600000,5389.980650
9.800000,4309.632147
10.000000,3422.794858
10.200000,2702.534128
10.400000,2127.392113
10.600000,1665.005052
10.800000,1288.843985
11.000000,981.066039
11.200000,730.981210
11.400000,531.112626
11.600000,375.014536
11.800000,256.423342
12.000000,169.032512
12.200000,106.931889
12.400000,64.654227
12.600000,37.185833
12.800000,20.236837
13.000000,10.281868
13.200000,4.826970
13.400000,2.338221
13.600000,1.067305
13.800000,0.450659
14.000000,0.170345
14.200000,0.054014
14.400000,0.011653
14.600000,0.000000
14.800000,0.000000
15.000000,0.000000
15.200000,0.000000
15.400000,0.000000
15.600000,0.000000
15.800000,0.000000
