energy,flux
0.000000,0.000000
0.200000,2130892.336598
0.400000,2280638.786913
0.600000,2171280.596003
0.800000,2023190.686655
1.000000,1858539.645553
1.200000,1692098.151025
1.400000,1531777.261933
1.600000,1380748.687866
1.800000,1240217.556076
2.000000,1111438.748340
2.200000,992577.055366
2.400000,882614.597941
2.600000,784925.297277
2.800000,692890.621015
3.000000,614080.992693
3.200000,540383.277700
3.400000,467558.594457
3.600000,417863.164344
3.800000,361865.357136
4.000000,318684.306252
4.200000,271173.121779
4.400000,240240.772873
4.600000,206208.663794
4.800000,174171.777873
5.000000,152962.577026
5.200000,131490.030634
5.400000,110678.162034
5.600000,93015.597228
5.800000,79024.954736
6.000000,67755.893490
6.200000,57432.029466
6.400000,47794.520643
6.600000,39072.585322
6.800000,32093.641412
7.000000,26080.520082
7.200000,21286.478054
7.400000,17666.202369
7.600000,14486.573114
7.800000,11707.092369
8.000000,9427.017427
8.200000,7313.708431
8.400000,5569.420181
8.600000,4199.932157
8.800000,2982.022852
9.000000,2089.185858
9.200000,1427.670139
9.400000,858.209399
9.600000,541.207040
9.800000,315.982583
10.000000,150.845118
10.200000,79.118357
10.400000,37.526155
10.600000,13.718626
10.800000,5.944522
11.000000,2.219258
11.200000,0.539593
11.400000,0.147147
11.600000,0.019085
11.800000,0.000000
12.000000,0.000000
12.200000,0.000000
12.400000,0.000000
12.600000,0.000000
12.800000,0.000000
13.000000,0.000000
13.200000,0.000000
13.400000,0.000000
13.600000,0.000000
13.800000,0.000000
14.000000,0.000000
14.200000,0.000000
14.400000,0.000000
14.600000,0.000000
14.800000,0.000000
15.000000,0.000000
15.200000,0.000000
15.400000,0.000000
15.600000,0.000000
15.800000,0.000000
