cosphi,flux
-1.000000,22832.532130
-0.990000,23206.587734
-0.980000,23405.665111
-0.970000,23490.406269
-0.960000,23537.424563
-0.950000,23857.558654
-0.940000,24342.087349
-0.930000,24465.717302
-0.920000,24537.639177
-0.910000,24571.883494
-0.900000,24647.286941
-0.890000,24732.485320
-0.880000,24758.895558
-0.870000,25039.993283
-0.860000,25180.750121
-0.850000,25240.198393
-0.840000,25453.630393
-0.830000,25557.875290
-0.820000,25843.491944
-0.810000,26236.269064
-0.800000,26407.181242
-0.790000,26443.954058
-0.780000,26615.838334
-0.770000,26571.912273
-0.760000,26625.458789
-0.750000,26666.486532
-0.740000,27191.967477
-0.730000,27408.888845
-0.720000,27352.214175
-0.710000,27680.984303
-0.700000,27831.511749
-0.690000,27932.515318
-0.680000,28358.581623
-0.670000,28611.433559
-0.660000,28752.316139
-0.650000,29021.333100
-0.640000,29367.402006
-0.630000,29590.529488
-0.620000,29452.852552
-0.610000,29550.019349
-0.600000,29594.867110
-0.590000,29820.540338
-0.580000,30296.977376
-0.570000,30648.900269
-0.560000,30619.818431
-0.550000,30790.822762
-0.540000,31097.491995
-0.530000,31505.071780
-0.520000,31884.601117
-0.510000,32278.341292
-0.500000,32748.932152
-0.490000,32586.390503
-0.480000,32726.320557
-0.470000,33155.540972
-0.460000,33731.146408
-0.450000,34101.657450
-0.440000,34290.285378
-0.430000,34402.031682
-0.420000,34668.304720
-0.410000,34834.436612
-0.400000,34986.577241
-0.390000,35729.096355
-0.380000,36077.786190
-0.370000,36264.342960
-0.360000,36508.013080
-0.350000,37117.674516
-0.340000,37341.447985
-0.330000,37545.048759
-0.320000,38301.002837
-0.310000,38897.490344
-0.300000,39555.193860
-0.290000,40007.653227
-0.280000,40234.152194
-0.270000,40429.850234
-0.260000,41359.380761
-0.250000,41669.866784
-0.240000,41226.473224
-0.230000,41516.940209
-0.220000,42208.321605
-0.210000,42891.582450
-0.200000,43454.423136
-0.190000,44024.703567
-0.180000,44466.437121
-0.170000,44652.453643
-0.160000,45437.699394
-0.150000,46256.059180
-0.140000,46843.504617
-0.130000,47130.694308
-0.120000,47878.172296
-0.110000,48587.802722
-0.100000,49238.555942
-0.090000,50058.557161
-0.080000,50666.337136
-0.070000,51131.821996
-0.060000,51630.019216
-0.050000,52079.797696
-0.040000,53274.819074
-0.030000,54171.895651
-0.020000,54691.478571
-0.010000,55455.894038
0.000000,56390.112179
0.010000,56965.187732
0.020000,57775.214189
0.030000,58552.279197
0.040000,59537.568663
0.050000,60401.800789
0.060000,61327.425276
0.070000,62027.571144
0.080000,63539.325614
0.090000,64124.221875
0.100000,64578.033563
0.110000,66014.234628
0.120000,67233.370473
0.130000,68109.060988
0.140000,69224.289025
0.150000,70398.624487
0.160000,71400.824081
0.170000,72865.511843
0.180000,73654.907945
0.190000,75037.491455
0.200000,76219.428617
0.210000,77513.146097
0.220000,79248.927407
0.230000,80165.558563
0.240000,81583.131843
0.250000,83452.418650
0.260000,84626.312278
0.270000,86210.258165
0.280000,87795.730550
0.290000,89179.806272
0.300000,91192.844182
0.310000,92242.071251
0.320000,94357.647594
0.330000,96041.744656
0.340000,97653.868302
0.350000,99901.742808
0.360000,101612.629729
0.370000,103957.483668
0.380000,106089.630661
0.390000,108438.356560
0.400000,110659.115206
0.410000,113059.730163
0.420000,115519.591695
0.430000,118267.182333
0.440000,120896.341177
0.450000,123527.490424
0.460000,126629.092722
0.470000,129571.702015
0.480000,131995.502331
0.490000,135005.259395
0.500000,138410.448902
0.510000,141573.432418
0.520000,144379.021636
0.530000,147974.098922
0.540000,152318.043662
0.550000,156814.519870
0.560000,161250.056736
0.570000,165789.090319
0.580000,170191.826676
0.590000,174830.964607
0.600000,179291.688285
0.610000,184083.613268
0.620000,188846.867788
0.630000,193935.667679
0.640000,201469.847663
0.650000,207797.285857
0.660000,215497.168793
0.670000,221678.856941
0.680000,228626.924965
0.690000,234925.712213
0.700000,243024.308586
0.710000,253442.038728
0.720000,263046.063783
0.730000,272243.280020
0.740000,280665.206582
0.750000,292230.678901
0.760000,305816.623588
0.770000,317897.327152
0.780000,328134.502661
0.790000,345193.834243
0.800000,361014.818435
0.810000,373731.744554
0.820000,395765.637553
0.830000,412952.897822
0.840000,434893.283302
0.850000,457500.208192
0.860000,483821.106304
0.870000,506332.850058
0.880000,540664.940997
0.890000,574980.932802
0.900000,611142.721099
0.910000,652214.322107
0.920000,695289.765934
0.930000,749159.514765
0.940000,807433.353590
0.950000,874022.054263
0.960000,951514.451190
0.970000,1040733.105623
0.980000,1145976.579865
0.990000,1268047.984709
1.000000,1409712.682681
