energy,flux
0.000000,0.000000
0.200000,0.046103
0.400000,0.180326
0.600000,0.396536
0.800000,0.688602
1.000000,1.050394
1.200000,1.475778
1.400000,1.958624
1.600000,2.492798
1.800000,3.072169
2.000000,3.690603
2.200000,4.341964
2.400000,5.020115
2.600000,5.718912
2.800000,6.432160
3.000000,7.152539
3.200000,7.866896
3.400000,8.546868
3.600000,9.146265
3.800000,9.619591
4.000000,9.912777
4.200000,10.022674
4.400000,9.944687
4.600000,9.721197
4.800000,9.287827
5.000000,8.794503
5.200000,8.142238
5.400000,7.496211
5.600000,6.857723
5.800000,6.224606
6.000000,5.606172
6.200000,5.000365
6.400000,4.410202
6.600000,3.831958
6.800000,3.288793
7.000000,2.757889
7.200000,2.291219
7.400000,1.917184
7.600000,1.551771
7.800000,1.252472
8.000000,1.005565
8.200000,0.783386
8.400000,0.610995
8.600000,0.464014
8.800000,0.352256
9.000000,0.257439
9.200000,0.188346
9.400000,0.134115
9.600000,0.092199
9.800000,0.064018
10.000000,0.041979
10.200000,0.028338
10.400000,0.018304
10.600000,0.010616
10.800000,0.006910
11.000000,0.004006
11.200000,0.002326
11.400000,0.001196
11.600000,0.000737
11.800000,0.000356
12.000000,0.000164
12.200000,0.000077
12.400000,0.000041
12.600000,0.000014
12.800000,0.000003
13.000000,0.000000
13.200000,0.000000
13.400000,0.000000
13.600000,0.000000
13.800000,0.000000
14.000000,0.000000
14.200000,0.000000
14.400000,0.000000
14.600000,0.000000
14.800000,0.000000
15.000000,0.000000
15.200000,0.000000
15.400000,0.000000
15.600000,0.000000
15.800000,0.000000
